,head,relation,tail,label
5012,DB00877,CELL_DRUG,OE21,1
5211,DB00441,CELL_DRUG,KYSE-220,1
5374,DB00188,CELL_DRUG,TE-5,1
5383,DB00188,CELL_DRUG,EC-GI-10,1
5392,DB00188,CELL_DRUG,KYSE-140,1
5393,DB00188,CELL_DRUG,KYSE-410,1
5394,DB00188,CELL_DRUG,KYSE-520,1
5395,DB00188,CELL_DRUG,KYSE-70,1
5409,DB00188,CELL_DRUG,TE-1,1
5410,DB00188,CELL_DRUG,TE-8,1
5552,DB00188,CELL_DRUG,KYSE-150,1
5553,DB00188,CELL_DRUG,KYSE-180,1
5554,DB00188,CELL_DRUG,KYSE-270,1
5555,DB00188,CELL_DRUG,KYSE-450,1
5686,DB00188,CELL_DRUG,OE19,1
5690,DB00188,CELL_DRUG,OE33,1
5764,DB00188,CELL_DRUG,TE-9,1
5765,DB00188,CELL_DRUG,TE-6,1
5820,DB00188,CELL_DRUG,KYSE-220,1
5883,DB00188,CELL_DRUG,KYSE-50,1
5889,DB00188,CELL_DRUG,OE21,1
5901,DB00188,CELL_DRUG,T-T,1
5945,DB00188,CELL_DRUG,FLO-1,1
5946,DB00188,CELL_DRUG,OACp4C,1
5947,DB00188,CELL_DRUG,OACM5-1,1
5949,DB00188,CELL_DRUG,SK-GT-4,1
5950,DB00188,CELL_DRUG,ESO26,1
5951,DB00188,CELL_DRUG,ESO51,1
5952,DB00188,CELL_DRUG,KYAE-1,1
5954,DB00188,CELL_DRUG,TE-4,1
5999,DB12731,CELL_DRUG,KYSE-70,1
6008,DB12731,CELL_DRUG,TE-15,1
6037,DB12731,CELL_DRUG,COLO-680N,1
6070,DB12731,CELL_DRUG,KYSE-270,1
6071,DB12731,CELL_DRUG,KYSE-450,1
6152,DB12731,CELL_DRUG,OE33,1
6193,DB12731,CELL_DRUG,TE-9,1
6225,DB12731,CELL_DRUG,KYSE-220,1
6251,DB12731,CELL_DRUG,T-T,1
6265,DB12731,CELL_DRUG,FLO-1,1
6266,DB12731,CELL_DRUG,SK-GT-4,1
6267,DB12731,CELL_DRUG,KYAE-1,1
6355,DB08911,CELL_DRUG,ESO51,1
6572,DB00970,CELL_DRUG,EC-GI-10,1
6580,DB00970,CELL_DRUG,TE-15,1
6659,DB00970,CELL_DRUG,KYSE-180,1
6660,DB00970,CELL_DRUG,KYSE-270,1
6661,DB00970,CELL_DRUG,KYSE-450,1
6662,DB00970,CELL_DRUG,KYSE-510,1
6765,DB00970,CELL_DRUG,KYSE-220,1
6846,DB00541,CELL_DRUG,EC-GI-10,1
6853,DB00541,CELL_DRUG,TE-15,1
6855,DB00541,CELL_DRUG,TE-8,1
6919,DB00541,CELL_DRUG,KYSE-180,1
6920,DB00541,CELL_DRUG,KYSE-510,1
7074,DB00541,CELL_DRUG,FLO-1,1
7075,DB00541,CELL_DRUG,OACM5-1,1
7078,DB00541,CELL_DRUG,TE-4,1
7088,DB01248,CELL_DRUG,KYSE-510,1
7167,DB00970,CELL_DRUG,TE-5,1
7183,DB00970,CELL_DRUG,KYSE-140,1
7184,DB00970,CELL_DRUG,KYSE-410,1
7185,DB00970,CELL_DRUG,KYSE-520,1
7196,DB00970,CELL_DRUG,TE-1,1
7197,DB00970,CELL_DRUG,TE-8,1
7271,DB00970,CELL_DRUG,KYSE-150,1
7345,DB00970,CELL_DRUG,OE19,1
7347,DB00970,CELL_DRUG,OE33,1
7391,DB00970,CELL_DRUG,TE-9,1
7392,DB00970,CELL_DRUG,TE-6,1
7475,DB00970,CELL_DRUG,KYSE-50,1
7483,DB00970,CELL_DRUG,OE21,1
7494,DB00970,CELL_DRUG,T-T,1
7516,DB00970,CELL_DRUG,FLO-1,1
7517,DB00970,CELL_DRUG,OACp4C,1
7518,DB00970,CELL_DRUG,OACM5-1,1
7519,DB00970,CELL_DRUG,ESO26,1
7520,DB00970,CELL_DRUG,ESO51,1
7521,DB00970,CELL_DRUG,TE-4,1
7538,DB12307,CELL_DRUG,ESO51,1
7613,DB00361,CELL_DRUG,EC-GI-10,1
7622,DB00361,CELL_DRUG,TE-15,1
7709,DB00361,CELL_DRUG,KYSE-150,1
7710,DB00361,CELL_DRUG,KYSE-180,1
7784,DB00361,CELL_DRUG,OE19,1
7831,DB00361,CELL_DRUG,TE-9,1
7861,DB00361,CELL_DRUG,KYSE-220,1
7886,DB00361,CELL_DRUG,OE21,1
7925,DB00361,CELL_DRUG,FLO-1,1
7926,DB00361,CELL_DRUG,OACp4C,1
7927,DB00361,CELL_DRUG,OACM5-1,1
7929,DB00361,CELL_DRUG,ESO26,1
7930,DB00361,CELL_DRUG,ESO51,1
7932,DB00361,CELL_DRUG,TE-4,1
7997,DB01268,CELL_DRUG,TE-5,0
8003,DB01268,CELL_DRUG,EC-GI-10,0
8086,DB01268,CELL_DRUG,TE-9,0
8087,DB01268,CELL_DRUG,TE-6,0
8152,DB00619,CELL_DRUG,TE-5,0
8159,DB00619,CELL_DRUG,EC-GI-10,0
8172,DB00619,CELL_DRUG,TE-10,0
8173,DB00619,CELL_DRUG,TE-8,0
8269,DB00619,CELL_DRUG,TE-9,0
8270,DB00619,CELL_DRUG,TE-12,0
8487,DB00205,CELL_DRUG,TE-5,0
8498,DB00205,CELL_DRUG,EC-GI-10,0
8519,DB00205,CELL_DRUG,TE-15,0
8523,DB00205,CELL_DRUG,TE-10,0
8524,DB00205,CELL_DRUG,TE-8,0
8660,DB00205,CELL_DRUG,TE-9,0
8661,DB00205,CELL_DRUG,TE-6,0
8662,DB00205,CELL_DRUG,TE-12,0
8773,DB06195,CELL_DRUG,TE-5,0
8785,DB06195,CELL_DRUG,EC-GI-10,0
8806,DB06195,CELL_DRUG,TE-15,0
8810,DB06195,CELL_DRUG,TE-1,0
8811,DB06195,CELL_DRUG,TE-10,0
8812,DB06195,CELL_DRUG,TE-8,0
8992,DB06195,CELL_DRUG,TE-9,0
8993,DB06195,CELL_DRUG,TE-6,0
8994,DB06195,CELL_DRUG,TE-12,0
9136,DB00773,CELL_DRUG,EC-GI-10,0
9241,DB00773,CELL_DRUG,TE-6,0
9289,DB00773,CELL_DRUG,OE21,0
9344,DB01128,CELL_DRUG,KYSE-140,0
9345,DB01128,CELL_DRUG,KYSE-520,0
9352,DB01128,CELL_DRUG,TE-1,0
9441,DB01128,CELL_DRUG,TE-6,0
9442,DB01128,CELL_DRUG,TE-12,0
9478,DB01128,CELL_DRUG,OE21,0
9508,DB00544,CELL_DRUG,HCE-4,0
9551,DB00544,CELL_DRUG,TE-11,0
9737,DB00307,CELL_DRUG,EC-GI-10,0
9740,DB00307,CELL_DRUG,HCE-4,0
9746,DB00307,CELL_DRUG,KYSE-140,0
9747,DB00307,CELL_DRUG,KYSE-410,0
9748,DB00307,CELL_DRUG,KYSE-520,0
9764,DB00307,CELL_DRUG,TE-15,0
9768,DB00307,CELL_DRUG,TE-1,0
9769,DB00307,CELL_DRUG,TE-10,0
9823,DB00307,CELL_DRUG,COLO-680N,0
9895,DB00307,CELL_DRUG,KYSE-150,0
9896,DB00307,CELL_DRUG,KYSE-270,0
10011,DB00307,CELL_DRUG,OE33,0
10073,DB00307,CELL_DRUG,TE-11,0
10074,DB00307,CELL_DRUG,TE-6,0
10126,DB00307,CELL_DRUG,KYSE-220,0
10283,DB00290,CELL_DRUG,EC-GI-10,0
10598,DB00914,CELL_DRUG,TE-5,0
10626,DB00914,CELL_DRUG,HCE-4,0
10634,DB00914,CELL_DRUG,KYSE-140,0
10635,DB00914,CELL_DRUG,KYSE-410,0
10636,DB00914,CELL_DRUG,KYSE-520,0
10637,DB00914,CELL_DRUG,KYSE-70,0
10660,DB00914,CELL_DRUG,TE-15,0
10664,DB00914,CELL_DRUG,TE-1,0
10665,DB00914,CELL_DRUG,TE-10,0
10666,DB00914,CELL_DRUG,TE-8,0
10738,DB00914,CELL_DRUG,COLO-680N,0
10844,DB00914,CELL_DRUG,KYSE-150,0
10845,DB00914,CELL_DRUG,KYSE-180,0
10846,DB00914,CELL_DRUG,KYSE-270,0
10847,DB00914,CELL_DRUG,KYSE-450,0
10848,DB00914,CELL_DRUG,KYSE-510,0
11013,DB00914,CELL_DRUG,OE19,0
11020,DB00914,CELL_DRUG,OE33,0
11120,DB00914,CELL_DRUG,TE-9,0
11121,DB00914,CELL_DRUG,TE-11,0
11122,DB00914,CELL_DRUG,TE-6,0
11123,DB00914,CELL_DRUG,TE-12,0
11197,DB00914,CELL_DRUG,KYSE-220,0
11294,DB00914,CELL_DRUG,KYSE-50,0
11307,DB00914,CELL_DRUG,OE21,0
11323,DB00914,CELL_DRUG,T-T,0
11383,DB00914,CELL_DRUG,FLO-1,0
11384,DB00914,CELL_DRUG,OACp4C,0
11385,DB00914,CELL_DRUG,OACM5-1,0
11386,DB00914,CELL_DRUG,SK-GT-4,0
11387,DB00914,CELL_DRUG,ESO26,0
11388,DB00914,CELL_DRUG,ESO51,0
11389,DB00914,CELL_DRUG,KYAE-1,0
11392,DB00914,CELL_DRUG,TE-4,0
11466,DB06589,CELL_DRUG,TE-5,0
11480,DB06589,CELL_DRUG,EC-GI-10,0
11488,DB06589,CELL_DRUG,KYSE-140,0
11489,DB06589,CELL_DRUG,KYSE-410,0
11490,DB06589,CELL_DRUG,KYSE-520,0
11506,DB06589,CELL_DRUG,TE-1,0
11507,DB06589,CELL_DRUG,TE-10,0
11553,DB06589,CELL_DRUG,COLO-680N,0
11614,DB06589,CELL_DRUG,KYSE-150,0
11615,DB06589,CELL_DRUG,KYSE-180,0
11616,DB06589,CELL_DRUG,KYSE-450,0
11706,DB06589,CELL_DRUG,OE19,0
11711,DB06589,CELL_DRUG,OE33,0
11764,DB06589,CELL_DRUG,TE-6,0
11810,DB06589,CELL_DRUG,KYSE-220,0
11869,DB06589,CELL_DRUG,OE21,0
11935,DB04960,CELL_DRUG,EC-GI-10,0
11936,DB04960,CELL_DRUG,KYSE-520,0
12107,DB08877,CELL_DRUG,HCE-4,0
12117,DB08877,CELL_DRUG,TE-10,0
12159,DB08877,CELL_DRUG,TE-11,0
12235,DB08142,CELL_DRUG,EC-GI-10,0
12237,DB08142,CELL_DRUG,TE-8,0
12287,DB08142,CELL_DRUG,OE19,0
12300,DB08142,CELL_DRUG,TE-9,0
12301,DB08142,CELL_DRUG,TE-11,0
12454,DB04769,CELL_DRUG,TE-5,0
12462,DB04769,CELL_DRUG,EC-GI-10,0
12463,DB04769,CELL_DRUG,HCE-4,0
12467,DB04769,CELL_DRUG,KYSE-140,0
12468,DB04769,CELL_DRUG,KYSE-410,0
12469,DB04769,CELL_DRUG,KYSE-520,0
12470,DB04769,CELL_DRUG,KYSE-70,0
12482,DB04769,CELL_DRUG,TE-1,0
12483,DB04769,CELL_DRUG,TE-10,0
12484,DB04769,CELL_DRUG,TE-8,0
12510,DB04769,CELL_DRUG,COLO-680N,0
12560,DB04769,CELL_DRUG,KYSE-150,0
12561,DB04769,CELL_DRUG,KYSE-180,0
12562,DB04769,CELL_DRUG,KYSE-270,0
12563,DB04769,CELL_DRUG,KYSE-510,0
12634,DB04769,CELL_DRUG,OE19,0
12680,DB04769,CELL_DRUG,TE-9,0
12681,DB04769,CELL_DRUG,TE-11,0
12682,DB04769,CELL_DRUG,TE-12,0
12752,DB04769,CELL_DRUG,KYSE-50,0
12759,DB04769,CELL_DRUG,OE21,0
12764,DB04769,CELL_DRUG,T-T,0
12788,DB04769,CELL_DRUG,FLO-1,0
12789,DB04769,CELL_DRUG,ESO26,0
12791,DB04769,CELL_DRUG,TE-4,0
12940,DB06486,CELL_DRUG,TE-5,0
12952,DB06486,CELL_DRUG,EC-GI-10,0
12953,DB06486,CELL_DRUG,HCE-4,0
12957,DB06486,CELL_DRUG,KYSE-70,0
12970,DB06486,CELL_DRUG,TE-1,0
12971,DB06486,CELL_DRUG,TE-10,0
12972,DB06486,CELL_DRUG,TE-8,0
13055,DB06486,CELL_DRUG,KYSE-150,0
13056,DB06486,CELL_DRUG,KYSE-180,0
13057,DB06486,CELL_DRUG,KYSE-270,0
13058,DB06486,CELL_DRUG,KYSE-510,0
13129,DB06486,CELL_DRUG,OE19,0
13132,DB06486,CELL_DRUG,OE33,0
13185,DB06486,CELL_DRUG,TE-9,0
13186,DB06486,CELL_DRUG,TE-11,0
13187,DB06486,CELL_DRUG,TE-6,0
13188,DB06486,CELL_DRUG,TE-12,0
13225,DB06486,CELL_DRUG,KYSE-220,0
13268,DB06486,CELL_DRUG,OE21,0
13277,DB06486,CELL_DRUG,T-T,0
13298,DB06486,CELL_DRUG,FLO-1,0
13299,DB06486,CELL_DRUG,OACp4C,0
13300,DB06486,CELL_DRUG,TE-4,0
13513,DB09054,CELL_DRUG,TE-5,0
13533,DB09054,CELL_DRUG,EC-GI-10,0
13535,DB09054,CELL_DRUG,HCE-4,0
13539,DB09054,CELL_DRUG,KYSE-140,0
13540,DB09054,CELL_DRUG,KYSE-410,0
13541,DB09054,CELL_DRUG,KYSE-520,0
13542,DB09054,CELL_DRUG,KYSE-70,0
13558,DB09054,CELL_DRUG,TE-15,0
13562,DB09054,CELL_DRUG,TE-1,0
13563,DB09054,CELL_DRUG,TE-10,0
13564,DB09054,CELL_DRUG,TE-8,0
13616,DB09054,CELL_DRUG,COLO-680N,0
13701,DB09054,CELL_DRUG,KYSE-150,0
13702,DB09054,CELL_DRUG,KYSE-180,0
13703,DB09054,CELL_DRUG,KYSE-270,0
13704,DB09054,CELL_DRUG,KYSE-510,0
13821,DB09054,CELL_DRUG,OE19,0
13826,DB09054,CELL_DRUG,OE33,0
13900,DB09054,CELL_DRUG,TE-9,0
13901,DB09054,CELL_DRUG,TE-11,0
13902,DB09054,CELL_DRUG,TE-6,0
13903,DB09054,CELL_DRUG,TE-12,0
13965,DB09054,CELL_DRUG,KYSE-220,0
14023,DB09054,CELL_DRUG,KYSE-50,0
14031,DB09054,CELL_DRUG,OE21,0
14042,DB09054,CELL_DRUG,T-T,0
14082,DB09054,CELL_DRUG,FLO-1,0
14083,DB09054,CELL_DRUG,OACp4C,0
14084,DB09054,CELL_DRUG,OACM5-1,0
14085,DB09054,CELL_DRUG,SK-GT-4,0
14086,DB09054,CELL_DRUG,ESO26,0
14087,DB09054,CELL_DRUG,ESO51,0
14090,DB09054,CELL_DRUG,TE-4,0
14142,DB08875,CELL_DRUG,TE-5,0
14154,DB08875,CELL_DRUG,HCE-4,0
14156,DB08875,CELL_DRUG,KYSE-410,0
14157,DB08875,CELL_DRUG,KYSE-70,0
14168,DB08875,CELL_DRUG,TE-1,0
14204,DB08875,CELL_DRUG,COLO-680N,0
14250,DB08875,CELL_DRUG,KYSE-510,0
14317,DB08875,CELL_DRUG,OE19,0
14360,DB08875,CELL_DRUG,TE-9,0
14361,DB08875,CELL_DRUG,TE-11,0
14382,DB08875,CELL_DRUG,KYSE-220,0
14440,DB08875,CELL_DRUG,OE21,0
14466,DB08875,CELL_DRUG,TE-4,0
14484,DB12874,CELL_DRUG,KYSE-140,0
14547,DB12874,CELL_DRUG,TE-6,0
14548,DB12874,CELL_DRUG,TE-12,0
14575,DB12874,CELL_DRUG,ESO51,0
14670,DB07794,CELL_DRUG,TE-5,0
14697,DB07794,CELL_DRUG,EC-GI-10,0
14700,DB07794,CELL_DRUG,HCE-4,0
14707,DB07794,CELL_DRUG,KYSE-140,0
14708,DB07794,CELL_DRUG,KYSE-410,0
14709,DB07794,CELL_DRUG,KYSE-520,0
14710,DB07794,CELL_DRUG,KYSE-70,0
14731,DB07794,CELL_DRUG,TE-15,0
14735,DB07794,CELL_DRUG,TE-1,0
14736,DB07794,CELL_DRUG,TE-10,0
14737,DB07794,CELL_DRUG,TE-8,0
14811,DB07794,CELL_DRUG,COLO-680N,0
14917,DB07794,CELL_DRUG,KYSE-150,0
14918,DB07794,CELL_DRUG,KYSE-180,0
14919,DB07794,CELL_DRUG,KYSE-270,0
14920,DB07794,CELL_DRUG,KYSE-450,0
14921,DB07794,CELL_DRUG,KYSE-510,0
15085,DB07794,CELL_DRUG,OE19,0
15092,DB07794,CELL_DRUG,OE33,0
15190,DB07794,CELL_DRUG,TE-9,0
15191,DB07794,CELL_DRUG,TE-11,0
15192,DB07794,CELL_DRUG,TE-6,0
15193,DB07794,CELL_DRUG,TE-12,0
15270,DB07794,CELL_DRUG,KYSE-220,0
15364,DB07794,CELL_DRUG,KYSE-50,0
15376,DB07794,CELL_DRUG,OE21,0
15392,DB07794,CELL_DRUG,T-T,0
15451,DB07794,CELL_DRUG,FLO-1,0
15452,DB07794,CELL_DRUG,OACp4C,0
15453,DB07794,CELL_DRUG,OACM5-1,0
15454,DB07794,CELL_DRUG,SK-GT-4,0
15455,DB07794,CELL_DRUG,ESO26,0
15456,DB07794,CELL_DRUG,ESO51,0
15457,DB07794,CELL_DRUG,KYAE-1,0
15460,DB07794,CELL_DRUG,TE-4,0
15484,DB05015,CELL_DRUG,TE-5,0
15486,DB05015,CELL_DRUG,HCE-4,0
15488,DB05015,CELL_DRUG,KYSE-140,0
15489,DB05015,CELL_DRUG,TE-1,0
15490,DB05015,CELL_DRUG,TE-8,0
15497,DB05015,CELL_DRUG,COLO-680N,0
15527,DB05015,CELL_DRUG,TE-9,0
15528,DB05015,CELL_DRUG,TE-11,0
15529,DB05015,CELL_DRUG,TE-6,0
15530,DB05015,CELL_DRUG,TE-12,0
15566,DB06080,CELL_DRUG,KYSE-140,0
15567,DB06080,CELL_DRUG,KYSE-520,0
15655,DB06080,CELL_DRUG,ESO51,0
15725,DB11363,CELL_DRUG,TE-5,0
15748,DB11363,CELL_DRUG,EC-GI-10,0
15750,DB11363,CELL_DRUG,HCE-4,0
15758,DB11363,CELL_DRUG,KYSE-140,0
15759,DB11363,CELL_DRUG,KYSE-410,0
15760,DB11363,CELL_DRUG,KYSE-70,0
15780,DB11363,CELL_DRUG,TE-15,0
15784,DB11363,CELL_DRUG,TE-1,0
15785,DB11363,CELL_DRUG,TE-10,0
15786,DB11363,CELL_DRUG,TE-8,0
15940,DB11363,CELL_DRUG,KYSE-150,0
15941,DB11363,CELL_DRUG,KYSE-180,0
15942,DB11363,CELL_DRUG,KYSE-270,0
15943,DB11363,CELL_DRUG,KYSE-510,0
16067,DB11363,CELL_DRUG,OE19,0
16073,DB11363,CELL_DRUG,OE33,0
16162,DB11363,CELL_DRUG,TE-9,0
16163,DB11363,CELL_DRUG,TE-11,0
16164,DB11363,CELL_DRUG,TE-6,0
16165,DB11363,CELL_DRUG,TE-12,0
16228,DB11363,CELL_DRUG,KYSE-220,0
16323,DB11363,CELL_DRUG,OE21,0
16339,DB11363,CELL_DRUG,T-T,0
16381,DB11363,CELL_DRUG,FLO-1,0
16382,DB11363,CELL_DRUG,OACM5-1,0
16383,DB11363,CELL_DRUG,SK-GT-4,0
16384,DB11363,CELL_DRUG,ESO51,0
16386,DB11363,CELL_DRUG,TE-4,0
16437,DB05524,CELL_DRUG,EC-GI-10,0
16439,DB05524,CELL_DRUG,KYSE-520,0
16539,DB05524,CELL_DRUG,OE33,0
16569,DB05524,CELL_DRUG,TE-9,0
16627,DB05524,CELL_DRUG,OE21,0
16644,DB05524,CELL_DRUG,ESO51,0
16723,DB12742,CELL_DRUG,TE-5,0
16744,DB12742,CELL_DRUG,HCE-4,0
16750,DB12742,CELL_DRUG,KYSE-140,0
16751,DB12742,CELL_DRUG,KYSE-410,0
16752,DB12742,CELL_DRUG,KYSE-520,0
16753,DB12742,CELL_DRUG,KYSE-70,0
16768,DB12742,CELL_DRUG,TE-15,0
16769,DB12742,CELL_DRUG,TE-1,0
16770,DB12742,CELL_DRUG,TE-10,0
16771,DB12742,CELL_DRUG,TE-8,0
16828,DB12742,CELL_DRUG,COLO-680N,0
16900,DB12742,CELL_DRUG,KYSE-150,0
16901,DB12742,CELL_DRUG,KYSE-180,0
16902,DB12742,CELL_DRUG,KYSE-270,0
16903,DB12742,CELL_DRUG,KYSE-450,0
16904,DB12742,CELL_DRUG,KYSE-510,0
17029,DB12742,CELL_DRUG,OE33,0
17109,DB12742,CELL_DRUG,TE-9,0
17110,DB12742,CELL_DRUG,TE-11,0
17111,DB12742,CELL_DRUG,TE-6,0
17112,DB12742,CELL_DRUG,TE-12,0
17165,DB12742,CELL_DRUG,KYSE-220,0
17239,DB12742,CELL_DRUG,KYSE-50,0
17251,DB12742,CELL_DRUG,OE21,0
17267,DB12742,CELL_DRUG,T-T,0
17300,DB12742,CELL_DRUG,FLO-1,0
17301,DB12742,CELL_DRUG,OACp4C,0
