,head,relation,tail,label
3994,DB02010,CELL_DRUG,EPLC-272H,1
4157,DB02010,CELL_DRUG,SK-MES-1,1
4251,DB02010,CELL_DRUG,HARA,1
4292,DB02010,CELL_DRUG,LOU-NH91,1
4343,DB05220,CELL_DRUG,LK-2,1
4441,DB01229,CELL_DRUG,LK-2,1
4443,DB01229,CELL_DRUG,NCI-H2170,1
4473,DB01229,CELL_DRUG,EBC-1,1
4475,DB01229,CELL_DRUG,EPLC-272H,1
4736,DB01229,CELL_DRUG,HARA,1
4737,DB01229,CELL_DRUG,HCC-15,1
4768,DB01229,CELL_DRUG,LC-1-sq,1
4769,DB01229,CELL_DRUG,LOU-NH91,1
4770,DB01229,CELL_DRUG,RERF-LC-Sq1,1
4817,DB00877,CELL_DRUG,NCI-H2170,1
4917,DB00877,CELL_DRUG,NCI-H520,1
4939,DB00877,CELL_DRUG,SK-MES-1,1
5014,DB00877,CELL_DRUG,RERF-LC-Sq1,1
5052,DB00441,CELL_DRUG,NCI-H2170,1
5325,DB00188,CELL_DRUG,LK-2,1
5331,DB00188,CELL_DRUG,NCI-H2170,1
5373,DB00188,CELL_DRUG,SW900,1
5382,DB00188,CELL_DRUG,EBC-1,1
5384,DB00188,CELL_DRUG,EPLC-272H,1
5390,DB00188,CELL_DRUG,KNS-62,1
5593,DB00188,CELL_DRUG,NCI-H520,1
5806,DB00188,CELL_DRUG,HARA,1
5807,DB00188,CELL_DRUG,HCC-15,1
5827,DB00188,CELL_DRUG,NCI-H1869,1
5884,DB00188,CELL_DRUG,LC-1-sq,1
5885,DB00188,CELL_DRUG,LOU-NH91,1
5896,DB00188,CELL_DRUG,RERF-LC-Sq1,1
5969,DB12731,CELL_DRUG,LK-2,1
5997,DB12731,CELL_DRUG,KNS-62,1
6100,DB12731,CELL_DRUG,NCI-H520,1
6217,DB12731,CELL_DRUG,HARA,1
6302,DB08911,CELL_DRUG,EBC-1,1
6561,DB00970,CELL_DRUG,NCI-H2170,1
6573,DB00970,CELL_DRUG,EPLC-272H,1
6760,DB00970,CELL_DRUG,HARA,1
6823,DB00541,CELL_DRUG,LK-2,1
7019,DB00541,CELL_DRUG,HARA,1
7040,DB00541,CELL_DRUG,LOU-NH91,1
7134,DB00970,CELL_DRUG,LK-2,1
7166,DB00970,CELL_DRUG,SW900,1
7179,DB00970,CELL_DRUG,EBC-1,1
7182,DB00970,CELL_DRUG,KNS-62,1
7297,DB00970,CELL_DRUG,NCI-H520,1
7326,DB00970,CELL_DRUG,SK-MES-1,1
7420,DB00970,CELL_DRUG,HCC-15,1
7433,DB00970,CELL_DRUG,NCI-H1869,1
7476,DB00970,CELL_DRUG,LC-1-sq,1
7477,DB00970,CELL_DRUG,LOU-NH91,1
7489,DB00970,CELL_DRUG,RERF-LC-Sq1,1
7531,DB12307,CELL_DRUG,EBC-1,1
7576,DB00361,CELL_DRUG,LK-2,1
7737,DB00361,CELL_DRUG,NCI-H520,1
7769,DB00361,CELL_DRUG,SK-MES-1,1
7853,DB00361,CELL_DRUG,HARA,1
7854,DB00361,CELL_DRUG,HCC-15,1
7885,DB00361,CELL_DRUG,LOU-NH91,1
7887,DB00361,CELL_DRUG,RERF-LC-Sq1,1
8015,DB01268,CELL_DRUG,NCI-H226,0
8107,DB01268,CELL_DRUG,NCI-H1869,0
8291,DB00619,CELL_DRUG,NCI-H1869,0
8527,DB00205,CELL_DRUG,NCI-H226,0
8694,DB00205,CELL_DRUG,NCI-H1869,0
8815,DB06195,CELL_DRUG,NCI-H226,0
9264,DB00773,CELL_DRUG,NCI-H1869,0
9284,DB00773,CELL_DRUG,LC-1-sq,0
9285,DB00773,CELL_DRUG,LOU-NH91,0
9293,DB00773,CELL_DRUG,RERF-LC-Sq1,0
9342,DB01128,CELL_DRUG,EBC-1,0
9455,DB01128,CELL_DRUG,HCC-15,0
9721,DB00307,CELL_DRUG,SW900,0
9736,DB00307,CELL_DRUG,EBC-1,0
9738,DB00307,CELL_DRUG,EPLC-272H,0
9776,DB00307,CELL_DRUG,NCI-H226,0
9924,DB00307,CELL_DRUG,NCI-H520,0
10118,DB00307,CELL_DRUG,HARA,0
10133,DB00307,CELL_DRUG,NCI-H1869,0
10185,DB00307,CELL_DRUG,LC-1-sq,0
10186,DB00307,CELL_DRUG,LOU-NH91,0
10203,DB00307,CELL_DRUG,RERF-LC-Sq1,0
10270,DB00290,CELL_DRUG,SW900,0
10296,DB00290,CELL_DRUG,NCI-H226,0
10446,DB00290,CELL_DRUG,HCC-15,0
10456,DB00290,CELL_DRUG,NCI-H1869,0
10487,DB00290,CELL_DRUG,LC-1-sq,0
10488,DB00290,CELL_DRUG,LOU-NH91,0
10492,DB00290,CELL_DRUG,RERF-LC-Sq1,0
10535,DB00914,CELL_DRUG,LK-2,0
10543,DB00914,CELL_DRUG,NCI-H2170,0
10597,DB00914,CELL_DRUG,SW900,0
10623,DB00914,CELL_DRUG,EBC-1,0
10624,DB00914,CELL_DRUG,EPLC-272H,0
10676,DB00914,CELL_DRUG,NCI-H226,0
10895,DB00914,CELL_DRUG,NCI-H520,0
10966,DB00914,CELL_DRUG,SK-MES-1,0
11180,DB00914,CELL_DRUG,HARA,0
11181,DB00914,CELL_DRUG,HCC-15,0
11208,DB00914,CELL_DRUG,NCI-H1869,0
11295,DB00914,CELL_DRUG,LC-1-sq,0
11296,DB00914,CELL_DRUG,LOU-NH91,0
11318,DB00914,CELL_DRUG,RERF-LC-Sq1,0
11465,DB06589,CELL_DRUG,SW900,0
11479,DB06589,CELL_DRUG,EBC-1,0
11515,DB06589,CELL_DRUG,NCI-H226,0
11802,DB06589,CELL_DRUG,HARA,0
11803,DB06589,CELL_DRUG,HCC-15,0
11817,DB06589,CELL_DRUG,NCI-H1869,0
11861,DB06589,CELL_DRUG,LC-1-sq,0
11862,DB06589,CELL_DRUG,LOU-NH91,0
11878,DB06589,CELL_DRUG,RERF-LC-Sq1,0
11933,DB04960,CELL_DRUG,SW900,0
12042,DB04960,CELL_DRUG,NCI-H1869,0
12065,DB04960,CELL_DRUG,RERF-LC-Sq1,0
12322,DB08142,CELL_DRUG,LOU-NH91,0
12419,DB04769,CELL_DRUG,LK-2,0
12423,DB04769,CELL_DRUG,NCI-H2170,0
12582,DB04769,CELL_DRUG,NCI-H520,0
12753,DB04769,CELL_DRUG,LOU-NH91,0
12761,DB04769,CELL_DRUG,RERF-LC-Sq1,0
12802,DB06486,CELL_DRUG,EBC-1,0
12871,DB06486,CELL_DRUG,LC-1-sq,0
12903,DB06486,CELL_DRUG,NCI-H2170,0
12976,DB06486,CELL_DRUG,NCI-H226,0
13112,DB06486,CELL_DRUG,SK-MES-1,0
13261,DB06486,CELL_DRUG,LOU-NH91,0
13271,DB06486,CELL_DRUG,RERF-LC-Sq1,0
13317,DB09054,CELL_DRUG,EBC-1,0
13420,DB09054,CELL_DRUG,LC-1-sq,0
13456,DB09054,CELL_DRUG,LK-2,0
13463,DB09054,CELL_DRUG,NCI-H2170,0
13512,DB09054,CELL_DRUG,SW900,0
13534,DB09054,CELL_DRUG,EPLC-272H,0
13574,DB09054,CELL_DRUG,NCI-H226,0
13954,DB09054,CELL_DRUG,HARA,0
13955,DB09054,CELL_DRUG,HCC-15,0
13973,DB09054,CELL_DRUG,NCI-H1869,0
14024,DB09054,CELL_DRUG,LOU-NH91,0
14037,DB09054,CELL_DRUG,RERF-LC-Sq1,0
14105,DB08875,CELL_DRUG,LK-2,0
14110,DB08875,CELL_DRUG,NCI-H2170,0
14294,DB08875,CELL_DRUG,SK-MES-1,0
14376,DB08875,CELL_DRUG,HCC-15,0
14388,DB08875,CELL_DRUG,NCI-H1869,0
14433,DB08875,CELL_DRUG,LC-1-sq,0
14434,DB08875,CELL_DRUG,LOU-NH91,0
14446,DB08875,CELL_DRUG,RERF-LC-Sq1,0
14483,DB12874,CELL_DRUG,EBC-1,0
14570,DB12874,CELL_DRUG,RERF-LC-Sq1,0
14605,DB07794,CELL_DRUG,LK-2,0
14613,DB07794,CELL_DRUG,NCI-H2170,0
14669,DB07794,CELL_DRUG,SW900,0
14696,DB07794,CELL_DRUG,EBC-1,0
14698,DB07794,CELL_DRUG,EPLC-272H,0
14747,DB07794,CELL_DRUG,NCI-H226,0
14966,DB07794,CELL_DRUG,NCI-H520,0
15037,DB07794,CELL_DRUG,SK-MES-1,0
15252,DB07794,CELL_DRUG,HARA,0
15253,DB07794,CELL_DRUG,HCC-15,0
15281,DB07794,CELL_DRUG,NCI-H1869,0
15365,DB07794,CELL_DRUG,LC-1-sq,0
15366,DB07794,CELL_DRUG,LOU-NH91,0
15387,DB07794,CELL_DRUG,RERF-LC-Sq1,0
15565,DB06080,CELL_DRUG,EBC-1,0
15648,DB06080,CELL_DRUG,RERF-LC-Sq1,0
15677,DB11363,CELL_DRUG,LK-2,0
15683,DB11363,CELL_DRUG,NCI-H2170,0
15747,DB11363,CELL_DRUG,EBC-1,0
15795,DB11363,CELL_DRUG,NCI-H226,0
15975,DB11363,CELL_DRUG,NCI-H520,0
16211,DB11363,CELL_DRUG,HCC-15,0
16238,DB11363,CELL_DRUG,NCI-H1869,0
16311,DB11363,CELL_DRUG,LC-1-sq,0
16312,DB11363,CELL_DRUG,LOU-NH91,0
16334,DB11363,CELL_DRUG,RERF-LC-Sq1,0
16405,DB05524,CELL_DRUG,LK-2,0
16436,DB05524,CELL_DRUG,EBC-1,0
16674,DB12742,CELL_DRUG,LK-2,0
16682,DB12742,CELL_DRUG,NCI-H2170,0
16722,DB12742,CELL_DRUG,SW900,0
16742,DB12742,CELL_DRUG,EBC-1,0
16779,DB12742,CELL_DRUG,NCI-H226,0
16934,DB12742,CELL_DRUG,NCI-H520,0
16991,DB12742,CELL_DRUG,SK-MES-1,0
17151,DB12742,CELL_DRUG,HARA,0
17152,DB12742,CELL_DRUG,HCC-15,0
17175,DB12742,CELL_DRUG,NCI-H1869,0
17240,DB12742,CELL_DRUG,LC-1-sq,0
17241,DB12742,CELL_DRUG,LOU-NH91,0
17262,DB12742,CELL_DRUG,RERF-LC-Sq1,0
17341,DB05913,CELL_DRUG,LK-2,0
17349,DB05913,CELL_DRUG,NCI-H2170,0
17401,DB05913,CELL_DRUG,SW900,0
17425,DB05913,CELL_DRUG,EBC-1,0
17473,DB05913,CELL_DRUG,NCI-H226,0
17713,DB05913,CELL_DRUG,SK-MES-1,0
17903,DB05913,CELL_DRUG,HARA,0
17904,DB05913,CELL_DRUG,HCC-15,0
17931,DB05913,CELL_DRUG,NCI-H1869,0
18009,DB05913,CELL_DRUG,LC-1-sq,0
18010,DB05913,CELL_DRUG,LOU-NH91,0
18032,DB05913,CELL_DRUG,RERF-LC-Sq1,0
18114,DB12500,CELL_DRUG,NCI-H2170,0
18143,DB12500,CELL_DRUG,EBC-1,0
18416,DB07080,CELL_DRUG,LK-2,0
18424,DB07080,CELL_DRUG,NCI-H2170,0
18478,DB07080,CELL_DRUG,SW900,0
18505,DB07080,CELL_DRUG,EBC-1,0
18507,DB07080,CELL_DRUG,EPLC-272H,0
18554,DB07080,CELL_DRUG,NCI-H226,0
18753,DB07080,CELL_DRUG,NCI-H520,0
18813,DB07080,CELL_DRUG,SK-MES-1,0
19014,DB07080,CELL_DRUG,HARA,0
19015,DB07080,CELL_DRUG,HCC-15,0
19041,DB07080,CELL_DRUG,NCI-H1869,0
19119,DB07080,CELL_DRUG,LC-1-sq,0
19120,DB07080,CELL_DRUG,LOU-NH91,0
19142,DB07080,CELL_DRUG,RERF-LC-Sq1,0
19241,DB13978,CELL_DRUG,LK-2,0
19249,DB13978,CELL_DRUG,NCI-H2170,0
19304,DB13978,CELL_DRUG,SW900,0
19331,DB13978,CELL_DRUG,EBC-1,0
19333,DB13978,CELL_DRUG,EPLC-272H,0
19385,DB13978,CELL_DRUG,NCI-H226,0
19607,DB13978,CELL_DRUG,NCI-H520,0
19678,DB13978,CELL_DRUG,SK-MES-1,0
19895,DB13978,CELL_DRUG,HARA,0
19896,DB13978,CELL_DRUG,HCC-15,0
19923,DB13978,CELL_DRUG,NCI-H1869,0
20009,DB13978,CELL_DRUG,LC-1-sq,0
20010,DB13978,CELL_DRUG,LOU-NH91,0
20032,DB13978,CELL_DRUG,RERF-LC-Sq1,0
20140,DB07859,CELL_DRUG,NCI-H2170,0
20176,DB07859,CELL_DRUG,SW900,0
20188,DB07859,CELL_DRUG,EBC-1,0
20194,DB07859,CELL_DRUG,KNS-62,0
20219,DB07859,CELL_DRUG,NCI-H226,0
20359,DB07859,CELL_DRUG,SK-MES-1,0
20471,DB07859,CELL_DRUG,HCC-15,0
20488,DB07859,CELL_DRUG,NCI-H1869,0
20562,DB07859,CELL_DRUG,RERF-LC-Sq1,0
20601,DB05424,CELL_DRUG,LK-2,0
20603,DB05424,CELL_DRUG,NCI-H2170,0
20625,DB05424,CELL_DRUG,EBC-1,0
20629,DB05424,CELL_DRUG,KNS-62,0
20701,DB05424,CELL_DRUG,SK-MES-1,0
20752,DB05424,CELL_DRUG,HARA,0
20753,DB05424,CELL_DRUG,HCC-15,0
20817,DB11963,CELL_DRUG,EBC-1,0
20819,DB11963,CELL_DRUG,KNS-62,0
20853,DB11963,CELL_DRUG,SK-MES-1,0
20887,DB11963,CELL_DRUG,HCC-15,0
20933,DB11772,CELL_DRUG,NCI-H2170,0
20969,DB11772,CELL_DRUG,SW900,0
20981,DB11772,CELL_DRUG,EBC-1,0
20982,DB11772,CELL_DRUG,EPLC-272H,0
20987,DB11772,CELL_DRUG,KNS-62,0
21014,DB11772,CELL_DRUG,NCI-H226,0
21133,DB11772,CELL_DRUG,NCI-H520,0
21183,DB11772,CELL_DRUG,SK-MES-1,0
21317,DB11772,CELL_DRUG,HCC-15,0
21390,DB11772,CELL_DRUG,LOU-NH91,0
21408,DB11772,CELL_DRUG,RERF-LC-Sq1,0
21485,DB00642,CELL_DRUG,NCI-H2170,0
21529,DB00642,CELL_DRUG,EBC-1,0
21534,DB00642,CELL_DRUG,KNS-62,0
21674,DB00642,CELL_DRUG,SK-MES-1,0
21781,DB00642,CELL_DRUG,HCC-15,0
21794,DB00642,CELL_DRUG,NCI-H1869,0
21844,DB00642,CELL_DRUG,LOU-NH91,0
21862,DB00642,CELL_DRUG,RERF-LC-Sq1,0
22009,DB03496,CELL_DRUG,RERF-LC-Sq1,0
22044,DB01700,CELL_DRUG,LK-2,0
22053,DB01700,CELL_DRUG,NCI-H2170,0
22108,DB01700,CELL_DRUG,SW900,0
22133,DB01700,CELL_DRUG,EBC-1,0
22135,DB01700,CELL_DRUG,EPLC-272H,0
22144,DB01700,CELL_DRUG,KNS-62,0
22190,DB01700,CELL_DRUG,NCI-H226,0
22420,DB01700,CELL_DRUG,NCI-H520,0
22492,DB01700,CELL_DRUG,SK-MES-1,0
22713,DB01700,CELL_DRUG,HARA,0
22714,DB01700,CELL_DRUG,HCC-15,0
22743,DB01700,CELL_DRUG,NCI-H1869,0
22831,DB01700,CELL_DRUG,LC-1-sq,0
22832,DB01700,CELL_DRUG,LOU-NH91,0
22854,DB01700,CELL_DRUG,RERF-LC-Sq1,0
23051,DB00755,CELL_DRUG,LK-2,0
23057,DB00755,CELL_DRUG,NCI-H2170,0
23102,DB00755,CELL_DRUG,SW900,0
23124,DB00755,CELL_DRUG,EPLC-272H,0
23130,DB00755,CELL_DRUG,KNS-62,0
23166,DB00755,CELL_DRUG,NCI-H226,0
23332,DB00755,CELL_DRUG,NCI-H520,0
23389,DB00755,CELL_DRUG,SK-MES-1,0
23551,DB00755,CELL_DRUG,HARA,0
23552,DB00755,CELL_DRUG,HCC-15,0
23575,DB00755,CELL_DRUG,NCI-H1869,0
23643,DB00755,CELL_DRUG,LC-1-sq,0
23644,DB00755,CELL_DRUG,LOU-NH91,0
23975,DB07232,CELL_DRUG,LK-2,0
23982,DB07232,CELL_DRUG,NCI-H2170,0
24035,DB07232,CELL_DRUG,SW900,0
24056,DB07232,CELL_DRUG,EBC-1,0
24058,DB07232,CELL_DRUG,EPLC-272H,0
24067,DB07232,CELL_DRUG,KNS-62,0
24108,DB07232,CELL_DRUG,NCI-H226,0
24295,DB07232,CELL_DRUG,NCI-H520,0
24355,DB07232,CELL_DRUG,SK-MES-1,0
24557,DB07232,CELL_DRUG,HCC-15,0
24584,DB07232,CELL_DRUG,NCI-H1869,0
24661,DB07232,CELL_DRUG,LC-1-sq,0
24662,DB07232,CELL_DRUG,LOU-NH91,0
24683,DB07232,CELL_DRUG,RERF-LC-Sq1,0
24825,DB06616,CELL_DRUG,NCI-H226,0
24860,DB06616,CELL_DRUG,NCI-H520,0
24989,DB00480,CELL_DRUG,LK-2,0
24998,DB00480,CELL_DRUG,NCI-H2170,0
25050,DB00480,CELL_DRUG,SW900,0
25072,DB00480,CELL_DRUG,EBC-1,0
25074,DB00480,CELL_DRUG,EPLC-272H,0
25083,DB00480,CELL_DRUG,KNS-62,0
25127,DB00480,CELL_DRUG,NCI-H226,0
25313,DB00480,CELL_DRUG,NCI-H520,0
25377,DB00480,CELL_DRUG,SK-MES-1,0
25576,DB00480,CELL_DRUG,HCC-15,0
25603,DB00480,CELL_DRUG,NCI-H1869,0
25687,DB00480,CELL_DRUG,LC-1-sq,0
25688,DB00480,CELL_DRUG,LOU-NH91,0
25710,DB00480,CELL_DRUG,RERF-LC-Sq1,0
25873,DB05470,CELL_DRUG,LK-2,0
25909,DB05470,CELL_DRUG,SW900,0
25923,DB05470,CELL_DRUG,EBC-1,0
25925,DB05470,CELL_DRUG,EPLC-272H,0
25928,DB05470,CELL_DRUG,KNS-62,0
26055,DB05470,CELL_DRUG,NCI-H520,0
26092,DB05470,CELL_DRUG,SK-MES-1,0
26199,DB05470,CELL_DRUG,HARA,0
26216,DB05470,CELL_DRUG,NCI-H1869,0
26262,DB05470,CELL_DRUG,LOU-NH91,0
26276,DB05470,CELL_DRUG,RERF-LC-Sq1,0
26342,DB08828,CELL_DRUG,LK-2,0
26351,DB08828,CELL_DRUG,NCI-H2170,0
26405,DB08828,CELL_DRUG,SW900,0
26430,DB08828,CELL_DRUG,EBC-1,0
26432,DB08828,CELL_DRUG,EPLC-272H,0
26441,DB08828,CELL_DRUG,KNS-62,0
26485,DB08828,CELL_DRUG,NCI-H226,0
26696,DB08828,CELL_DRUG,NCI-H520,0
26763,DB08828,CELL_DRUG,SK-MES-1,0
26973,DB08828,CELL_DRUG,HARA,0
26974,DB08828,CELL_DRUG,HCC-15,0
27003,DB08828,CELL_DRUG,NCI-H1869,0
27089,DB08828,CELL_DRUG,LC-1-sq,0
27090,DB08828,CELL_DRUG,LOU-NH91,0
27112,DB08828,CELL_DRUG,RERF-LC-Sq1,0
27569,DB00002,CELL_DRUG,LK-2,0
27576,DB00002,CELL_DRUG,NCI-H2170,0
27626,DB00002,CELL_DRUG,SW900,0
27651,DB00002,CELL_DRUG,EBC-1,0
27653,DB00002,CELL_DRUG,EPLC-272H,0
27662,DB00002,CELL_DRUG,KNS-62,0
27701,DB00002,CELL_DRUG,NCI-H226,0
27912,DB00002,CELL_DRUG,NCI-H520,0
27978,DB00002,CELL_DRUG,SK-MES-1,0
28179,DB00002,CELL_DRUG,HARA,0
28180,DB00002,CELL_DRUG,HCC-15,0
28207,DB00002,CELL_DRUG,NCI-H1869,0
28282,DB00002,CELL_DRUG,LC-1-sq,0
28283,DB00002,CELL_DRUG,LOU-NH91,0
28301,DB00002,CELL_DRUG,RERF-LC-Sq1,0
28404,DB07594,CELL_DRUG,LK-2,0
28438,DB07594,CELL_DRUG,SW900,0
28456,DB07594,CELL_DRUG,KNS-62,0
28480,DB07594,CELL_DRUG,NCI-H226,0
28569,DB07594,CELL_DRUG,NCI-H520,0
28716,DB07594,CELL_DRUG,HCC-15,0
28727,DB07594,CELL_DRUG,NCI-H1869,0
28773,DB07594,CELL_DRUG,LC-1-sq,0
28785,DB07594,CELL_DRUG,RERF-LC-Sq1,0
28855,DB12332,CELL_DRUG,NCI-H2170,0
28918,DB12332,CELL_DRUG,EBC-1,0
28920,DB12332,CELL_DRUG,EPLC-272H,0
28926,DB12332,CELL_DRUG,KNS-62,0
29088,DB12332,CELL_DRUG,NCI-H520,0
29285,DB12332,CELL_DRUG,HCC-15,0
29305,DB12332,CELL_DRUG,NCI-H1869,0
29369,DB12332,CELL_DRUG,LC-1-sq,0
29370,DB12332,CELL_DRUG,LOU-NH91,0
29390,DB12332,CELL_DRUG,RERF-LC-Sq1,0
30191,DB01128,CELL_DRUG,LK-2,0
30195,DB01128,CELL_DRUG,NCI-H2170,0
30234,DB01128,CELL_DRUG,SW900,0
30254,DB01128,CELL_DRUG,EPLC-272H,0
30263,DB01128,CELL_DRUG,KNS-62,0
30293,DB01128,CELL_DRUG,NCI-H226,0
30472,DB01128,CELL_DRUG,NCI-H520,0
30523,DB01128,CELL_DRUG,SK-MES-1,0
30678,DB01128,CELL_DRUG,HARA,0
30702,DB01128,CELL_DRUG,NCI-H1869,0
30766,DB01128,CELL_DRUG,LC-1-sq,0
30767,DB01128,CELL_DRUG,LOU-NH91,0
30782,DB01128,CELL_DRUG,RERF-LC-Sq1,0
30931,DB00515,CELL_DRUG,LK-2,0
30957,DB00515,CELL_DRUG,SW900,0
30960,DB00515,CELL_DRUG,EBC-1,0
30964,DB00515,CELL_DRUG,KNS-62,0
30983,DB00515,CELL_DRUG,NCI-H226,0
31095,DB00515,CELL_DRUG,SK-MES-1,0
31186,DB00515,CELL_DRUG,HCC-15,0
31200,DB00515,CELL_DRUG,NCI-H1869,0
31248,DB00515,CELL_DRUG,LC-1-sq,0
31249,DB00515,CELL_DRUG,LOU-NH91,0
31262,DB00515,CELL_DRUG,RERF-LC-Sq1,0
31336,DB00987,CELL_DRUG,NCI-H226,0
31457,DB00987,CELL_DRUG,NCI-H1869,0
31519,DB00317,CELL_DRUG,LK-2,0
31559,DB00317,CELL_DRUG,SW900,0
31567,DB00317,CELL_DRUG,EBC-1,0
31570,DB00317,CELL_DRUG,KNS-62,0
31593,DB00317,CELL_DRUG,NCI-H226,0
31697,DB00317,CELL_DRUG,NCI-H520,0
31981,DB12340,CELL_DRUG,SW900,0
31992,DB12340,CELL_DRUG,NCI-H226,0
32166,DB02546,CELL_DRUG,NCI-H226,0
32235,DB04868,CELL_DRUG,LK-2,0
32242,DB04868,CELL_DRUG,NCI-H2170,0
32275,DB04868,CELL_DRUG,SW900,0
32287,DB04868,CELL_DRUG,EBC-1,0
32289,DB04868,CELL_DRUG,EPLC-272H,0
32292,DB04868,CELL_DRUG,KNS-62,0
32317,DB04868,CELL_DRUG,NCI-H226,0
32425,DB04868,CELL_DRUG,NCI-H520,0
32459,DB04868,CELL_DRUG,SK-MES-1,0
32599,DB04868,CELL_DRUG,NCI-H1869,0
32651,DB04868,CELL_DRUG,LC-1-sq,0
32652,DB04868,CELL_DRUG,LOU-NH91,0
32666,DB04868,CELL_DRUG,RERF-LC-Sq1,0
32808,DB09074,CELL_DRUG,LK-2,0
32815,DB09074,CELL_DRUG,NCI-H2170,0
32855,DB09074,CELL_DRUG,SW900,0
32862,DB09074,CELL_DRUG,EBC-1,0
32864,DB09074,CELL_DRUG,EPLC-272H,0
32868,DB09074,CELL_DRUG,KNS-62,0
32896,DB09074,CELL_DRUG,NCI-H226,0
33031,DB09074,CELL_DRUG,NCI-H520,0
33075,DB09074,CELL_DRUG,SK-MES-1,0
33204,DB09074,CELL_DRUG,HARA,0
33205,DB09074,CELL_DRUG,HCC-15,0
33224,DB09074,CELL_DRUG,NCI-H1869,0
33282,DB09074,CELL_DRUG,LC-1-sq,0
33283,DB09074,CELL_DRUG,LOU-NH91,0
33298,DB09074,CELL_DRUG,RERF-LC-Sq1,0
33400,DB08916,CELL_DRUG,NCI-H226,0
33524,DB06999,CELL_DRUG,LK-2,0
33531,DB06999,CELL_DRUG,NCI-H2170,0
33578,DB06999,CELL_DRUG,SW900,0
33596,DB06999,CELL_DRUG,EBC-1,0
33598,DB06999,CELL_DRUG,EPLC-272H,0
33602,DB06999,CELL_DRUG,KNS-62,0
33633,DB06999,CELL_DRUG,NCI-H226,0
33799,DB06999,CELL_DRUG,NCI-H520,0
33847,DB06999,CELL_DRUG,SK-MES-1,0
34014,DB06999,CELL_DRUG,HARA,0
34015,DB06999,CELL_DRUG,HCC-15,0
34034,DB06999,CELL_DRUG,NCI-H1869,0
34100,DB06999,CELL_DRUG,LC-1-sq,0
34101,DB06999,CELL_DRUG,LOU-NH91,0
34119,DB06999,CELL_DRUG,RERF-LC-Sq1,0
34244,DB05220,CELL_DRUG,SW900,0
34263,DB05220,CELL_DRUG,NCI-H226,0
34321,DB05220,CELL_DRUG,NCI-H520,0
34398,DB05220,CELL_DRUG,NCI-H1869,0
34424,DB05220,CELL_DRUG,LC-1-sq,0
34535,DB09073,CELL_DRUG,LK-2,0
34541,DB09073,CELL_DRUG,NCI-H2170,0
34576,DB09073,CELL_DRUG,SW900,0
34582,DB09073,CELL_DRUG,EBC-1,0
34584,DB09073,CELL_DRUG,EPLC-272H,0
34588,DB09073,CELL_DRUG,KNS-62,0
34614,DB09073,CELL_DRUG,NCI-H226,0
34735,DB09073,CELL_DRUG,SK-MES-1,0
34835,DB09073,CELL_DRUG,HCC-15,0
34852,DB09073,CELL_DRUG,NCI-H1869,0
