,head,relation,tail,label
10916,DB00914,CELL_DRUG,NCI-H28,0
11447,DB06589,CELL_DRUG,NCI-H2052,0
11639,DB06589,CELL_DRUG,MSTO-211H,0
11653,DB06589,CELL_DRUG,NCI-H28,0
11977,DB04960,CELL_DRUG,MSTO-211H,0
11983,DB04960,CELL_DRUG,NCI-H2452,0
12224,DB08142,CELL_DRUG,NCI-H2052,0
12266,DB08142,CELL_DRUG,MPP-89,0
12269,DB08142,CELL_DRUG,NCI-H28,0
12439,DB04769,CELL_DRUG,NCI-H2052,0
12547,DB04769,CELL_DRUG,IST-MES1,0
12579,DB04769,CELL_DRUG,MPP-89,0
12581,DB04769,CELL_DRUG,MSTO-211H,0
12590,DB04769,CELL_DRUG,NCI-H2452,0
12593,DB04769,CELL_DRUG,NCI-H28,0
12922,DB06486,CELL_DRUG,NCI-H2052,0
13041,DB06486,CELL_DRUG,IST-MES1,0
13073,DB06486,CELL_DRUG,MPP-89,0
13075,DB06486,CELL_DRUG,MSTO-211H,0
13084,DB06486,CELL_DRUG,NCI-H2452,0
13088,DB06486,CELL_DRUG,NCI-H28,0
13485,DB09054,CELL_DRUG,NCI-H2052,0
13678,DB09054,CELL_DRUG,IST-MES1,0
13732,DB09054,CELL_DRUG,MPP-89,0
13734,DB09054,CELL_DRUG,MSTO-211H,0
13748,DB09054,CELL_DRUG,NCI-H2452,0
13753,DB09054,CELL_DRUG,NCI-H28,0
14124,DB08875,CELL_DRUG,NCI-H2052,0
14267,DB08875,CELL_DRUG,MSTO-211H,0
14272,DB08875,CELL_DRUG,NCI-H2452,0
14274,DB08875,CELL_DRUG,NCI-H28,0
14507,DB12874,CELL_DRUG,MPP-89,0
14511,DB12874,CELL_DRUG,NCI-H2452,0
14513,DB12874,CELL_DRUG,NCI-H28,0
14639,DB07794,CELL_DRUG,NCI-H2052,0
14887,DB07794,CELL_DRUG,IST-MES1,0
14960,DB07794,CELL_DRUG,MPP-89,0
14962,DB07794,CELL_DRUG,MSTO-211H,0
14982,DB07794,CELL_DRUG,NCI-H2452,0
14987,DB07794,CELL_DRUG,NCI-H28,0
15480,DB05015,CELL_DRUG,NCI-H2052,0
15510,DB05015,CELL_DRUG,NCI-H2452,0
15511,DB05015,CELL_DRUG,NCI-H28,0
15587,DB06080,CELL_DRUG,MPP-89,0
15590,DB06080,CELL_DRUG,NCI-H2452,0
15702,DB11363,CELL_DRUG,NCI-H2052,0
15915,DB11363,CELL_DRUG,IST-MES1,0
15971,DB11363,CELL_DRUG,MPP-89,0
15973,DB11363,CELL_DRUG,MSTO-211H,0
15988,DB11363,CELL_DRUG,NCI-H2452,0
15992,DB11363,CELL_DRUG,NCI-H28,0
16417,DB05524,CELL_DRUG,NCI-H2052,0
16503,DB05524,CELL_DRUG,MPP-89,0
16505,DB05524,CELL_DRUG,MSTO-211H,0
16509,DB05524,CELL_DRUG,NCI-H2452,0
16512,DB05524,CELL_DRUG,NCI-H28,0
16697,DB12742,CELL_DRUG,NCI-H2052,0
16931,DB12742,CELL_DRUG,MPP-89,0
16948,DB12742,CELL_DRUG,NCI-H2452,0
16952,DB12742,CELL_DRUG,NCI-H28,0
17374,DB05913,CELL_DRUG,NCI-H2052,0
17592,DB05913,CELL_DRUG,IST-MES1,0
17652,DB05913,CELL_DRUG,MPP-89,0
17654,DB05913,CELL_DRUG,MSTO-211H,0
17670,DB05913,CELL_DRUG,NCI-H2452,0
17675,DB05913,CELL_DRUG,NCI-H28,0
18229,DB12500,CELL_DRUG,MSTO-211H,0
18235,DB12500,CELL_DRUG,NCI-H2452,0
18238,DB12500,CELL_DRUG,NCI-H28,0
18448,DB07080,CELL_DRUG,NCI-H2052,0
18685,DB07080,CELL_DRUG,IST-MES1,0
18749,DB07080,CELL_DRUG,MPP-89,0
18751,DB07080,CELL_DRUG,MSTO-211H,0
18767,DB07080,CELL_DRUG,NCI-H2452,0
18772,DB07080,CELL_DRUG,NCI-H28,0
19274,DB13978,CELL_DRUG,NCI-H2052,0
19526,DB13978,CELL_DRUG,IST-MES1,0
19600,DB13978,CELL_DRUG,MPP-89,0
19602,DB13978,CELL_DRUG,MSTO-211H,0
19623,DB13978,CELL_DRUG,NCI-H2452,0
19628,DB13978,CELL_DRUG,NCI-H28,0
20152,DB07859,CELL_DRUG,NCI-H2052,0
20285,DB07859,CELL_DRUG,IST-MES1,0
20329,DB07859,CELL_DRUG,NCI-H2452,0
20333,DB07859,CELL_DRUG,NCI-H28,0
20612,DB05424,CELL_DRUG,NCI-H2052,0
20685,DB05424,CELL_DRUG,MSTO-211H,0
20691,DB05424,CELL_DRUG,NCI-H2452,0
20692,DB05424,CELL_DRUG,NCI-H28,0
20844,DB11963,CELL_DRUG,NCI-H2452,0
20949,DB11772,CELL_DRUG,NCI-H2052,0
21094,DB11772,CELL_DRUG,IST-MES1,0
21131,DB11772,CELL_DRUG,MPP-89,0
21132,DB11772,CELL_DRUG,MSTO-211H,0
21146,DB11772,CELL_DRUG,NCI-H2452,0
21150,DB11772,CELL_DRUG,NCI-H28,0
21497,DB00642,CELL_DRUG,NCI-H2052,0
21615,DB00642,CELL_DRUG,IST-MES1,0
21640,DB00642,CELL_DRUG,MPP-89,0
21653,DB00642,CELL_DRUG,NCI-H28,0
22077,DB01700,CELL_DRUG,NCI-H2052,0
22336,DB01700,CELL_DRUG,IST-MES1,0
22412,DB01700,CELL_DRUG,MPP-89,0
22414,DB01700,CELL_DRUG,MSTO-211H,0
22437,DB01700,CELL_DRUG,NCI-H2452,0
22443,DB01700,CELL_DRUG,NCI-H28,0
23075,DB00755,CELL_DRUG,NCI-H2052,0
23279,DB00755,CELL_DRUG,IST-MES1,0
23344,DB00755,CELL_DRUG,NCI-H2452,0
23350,DB00755,CELL_DRUG,NCI-H28,0
24005,DB07232,CELL_DRUG,NCI-H2052,0
24289,DB07232,CELL_DRUG,MPP-89,0
24308,DB07232,CELL_DRUG,NCI-H2452,0
24314,DB07232,CELL_DRUG,NCI-H28,0
24846,DB06616,CELL_DRUG,IST-MES1,0
24858,DB06616,CELL_DRUG,MPP-89,0
25022,DB00480,CELL_DRUG,NCI-H2052,0
25247,DB00480,CELL_DRUG,IST-MES1,0
25308,DB00480,CELL_DRUG,MPP-89,0
25328,DB00480,CELL_DRUG,NCI-H2452,0
25334,DB00480,CELL_DRUG,NCI-H28,0
25892,DB05470,CELL_DRUG,NCI-H2052,0
26054,DB05470,CELL_DRUG,MSTO-211H,0
26066,DB05470,CELL_DRUG,NCI-H2452,0
26374,DB08828,CELL_DRUG,NCI-H2052,0
26618,DB08828,CELL_DRUG,IST-MES1,0
26690,DB08828,CELL_DRUG,MPP-89,0
26692,DB08828,CELL_DRUG,MSTO-211H,0
26712,DB08828,CELL_DRUG,NCI-H2452,0
26718,DB08828,CELL_DRUG,NCI-H28,0
27906,DB00002,CELL_DRUG,MPP-89,0
27928,DB00002,CELL_DRUG,NCI-H2452,0
28427,DB07594,CELL_DRUG,NCI-H2052,0
28533,DB07594,CELL_DRUG,IST-MES1,0
28565,DB07594,CELL_DRUG,MPP-89,0
28567,DB07594,CELL_DRUG,MSTO-211H,0
28578,DB07594,CELL_DRUG,NCI-H2452,0
28873,DB12332,CELL_DRUG,NCI-H2052,0
29082,DB12332,CELL_DRUG,MPP-89,0
29084,DB12332,CELL_DRUG,MSTO-211H,0
29099,DB12332,CELL_DRUG,NCI-H2452,0
30466,DB01128,CELL_DRUG,MPP-89,0
31034,DB00515,CELL_DRUG,IST-MES1,0
31063,DB00515,CELL_DRUG,MPP-89,0
31064,DB00515,CELL_DRUG,MSTO-211H,0
31070,DB00515,CELL_DRUG,NCI-H2452,0
31073,DB00515,CELL_DRUG,NCI-H28,0
31367,DB00987,CELL_DRUG,IST-MES1,0
31384,DB00987,CELL_DRUG,NCI-H28,0
31541,DB00317,CELL_DRUG,NCI-H2052,0
31662,DB00317,CELL_DRUG,IST-MES1,0
31696,DB00317,CELL_DRUG,MPP-89,0
31707,DB00317,CELL_DRUG,NCI-H2452,0
31710,DB00317,CELL_DRUG,NCI-H28,0
31974,DB12340,CELL_DRUG,NCI-H2052,0
32021,DB12340,CELL_DRUG,IST-MES1,0
32039,DB12340,CELL_DRUG,NCI-H2452,0
32173,DB02546,CELL_DRUG,IST-MES1,0
32256,DB04868,CELL_DRUG,NCI-H2052,0
32386,DB04868,CELL_DRUG,IST-MES1,0
32421,DB04868,CELL_DRUG,MPP-89,0
32422,DB04868,CELL_DRUG,MSTO-211H,0
32435,DB04868,CELL_DRUG,NCI-H2452,0
32439,DB04868,CELL_DRUG,NCI-H28,0
32831,DB09074,CELL_DRUG,NCI-H2052,0
32982,DB09074,CELL_DRUG,IST-MES1,0
33028,DB09074,CELL_DRUG,MPP-89,0
33029,DB09074,CELL_DRUG,MSTO-211H,0
33039,DB09074,CELL_DRUG,NCI-H2452,0
33042,DB09074,CELL_DRUG,NCI-H28,0
33416,DB08916,CELL_DRUG,IST-MES1,0
33424,DB08916,CELL_DRUG,MSTO-211H,0
33552,DB06999,CELL_DRUG,NCI-H2052,0
33737,DB06999,CELL_DRUG,IST-MES1,0
33793,DB06999,CELL_DRUG,MPP-89,0
33795,DB06999,CELL_DRUG,MSTO-211H,0
33814,DB06999,CELL_DRUG,NCI-H28,0
34237,DB05220,CELL_DRUG,NCI-H2052,0
34328,DB05220,CELL_DRUG,NCI-H28,0
34558,DB09073,CELL_DRUG,NCI-H2052,0
34677,DB09073,CELL_DRUG,IST-MES1,0
34704,DB09073,CELL_DRUG,MPP-89,0
34705,DB09073,CELL_DRUG,MSTO-211H,0
34714,DB09073,CELL_DRUG,NCI-H2452,0
35122,DB00544,CELL_DRUG,NCI-H2052,0
35286,DB00544,CELL_DRUG,IST-MES1,0
35332,DB00544,CELL_DRUG,MPP-89,0
35333,DB00544,CELL_DRUG,MSTO-211H,0
35342,DB00544,CELL_DRUG,NCI-H2452,0
35346,DB00544,CELL_DRUG,NCI-H28,0
35750,DB01254,CELL_DRUG,MSTO-211H,0
35883,DB08865,CELL_DRUG,NCI-H2052,0
36010,DB08865,CELL_DRUG,IST-MES1,0
36031,DB08865,CELL_DRUG,MPP-89,0
36032,DB08865,CELL_DRUG,MSTO-211H,0
36044,DB08865,CELL_DRUG,NCI-H28,0
36290,DB00398,CELL_DRUG,NCI-H2052,0
36350,DB00398,CELL_DRUG,MPP-89,0
36356,DB00398,CELL_DRUG,NCI-H2452,0
36359,DB00398,CELL_DRUG,NCI-H28,0
36599,DB00762,CELL_DRUG,IST-MES1,0
36619,DB00762,CELL_DRUG,MPP-89,0
36628,DB00762,CELL_DRUG,NCI-H28,0
36886,DB00526,CELL_DRUG,NCI-H2052,0
37040,DB00526,CELL_DRUG,IST-MES1,0
37068,DB00526,CELL_DRUG,MPP-89,0
37069,DB00526,CELL_DRUG,MSTO-211H,0
37076,DB00526,CELL_DRUG,NCI-H2452,0
37080,DB00526,CELL_DRUG,NCI-H28,0
37452,DB00530,CELL_DRUG,IST-MES1,0
37473,DB00530,CELL_DRUG,MPP-89,0
37480,DB00530,CELL_DRUG,NCI-H2452,0
37482,DB00530,CELL_DRUG,NCI-H28,0
37671,DB11793,CELL_DRUG,NCI-H2052,0
37843,DB11793,CELL_DRUG,IST-MES1,0
37889,DB11793,CELL_DRUG,MPP-89,0
37891,DB11793,CELL_DRUG,MSTO-211H,0
37904,DB11793,CELL_DRUG,NCI-H28,0
38224,DB11740,CELL_DRUG,IST-MES1,0
38227,DB11740,CELL_DRUG,MSTO-211H,0
38305,DB00441,CELL_DRUG,NCI-H2452,0
38466,DB00675,CELL_DRUG,NCI-H2052,0
38595,DB00675,CELL_DRUG,IST-MES1,0
38630,DB00675,CELL_DRUG,MPP-89,0
38645,DB00675,CELL_DRUG,NCI-H28,0
38977,DB00947,CELL_DRUG,NCI-H2052,0
39071,DB00947,CELL_DRUG,IST-MES1,0
39102,DB00947,CELL_DRUG,NCI-H2452,0
39105,DB00947,CELL_DRUG,NCI-H28,0
39313,DB11760,CELL_DRUG,NCI-H2052,0
39433,DB11760,CELL_DRUG,IST-MES1,0
39466,DB11760,CELL_DRUG,MPP-89,0
39467,DB11760,CELL_DRUG,MSTO-211H,0
39475,DB11760,CELL_DRUG,NCI-H28,0
39889,DB08912,CELL_DRUG,NCI-H2052,0
40033,DB08912,CELL_DRUG,IST-MES1,0
40073,DB08912,CELL_DRUG,MPP-89,0
40074,DB08912,CELL_DRUG,MSTO-211H,0
40088,DB08912,CELL_DRUG,NCI-H2452,0
40478,DB00853,CELL_DRUG,NCI-H2052,0
40660,DB00853,CELL_DRUG,IST-MES1,0
40719,DB00853,CELL_DRUG,MPP-89,0
40720,DB00853,CELL_DRUG,MSTO-211H,0
40738,DB00853,CELL_DRUG,NCI-H2452,0
40742,DB00853,CELL_DRUG,NCI-H28,0
41159,DB08877,CELL_DRUG,NCI-H2052,0
41361,DB08877,CELL_DRUG,IST-MES1,0
41417,DB08877,CELL_DRUG,MPP-89,0
41419,DB08877,CELL_DRUG,MSTO-211H,0
41435,DB08877,CELL_DRUG,NCI-H28,0
41833,DB06075,CELL_DRUG,NCI-H2052,0
42043,DB06075,CELL_DRUG,MPP-89,0
42045,DB06075,CELL_DRUG,MSTO-211H,0
42055,DB06075,CELL_DRUG,NCI-H28,0
42354,DB06075,CELL_DRUG,NCI-H2452,0
42455,DB00531,CELL_DRUG,NCI-H2052,0
42659,DB00531,CELL_DRUG,IST-MES1,0
42725,DB00531,CELL_DRUG,MPP-89,0
42727,DB00531,CELL_DRUG,MSTO-211H,0
42747,DB00531,CELL_DRUG,NCI-H2452,0
42751,DB00531,CELL_DRUG,NCI-H28,0
43191,DB01259,CELL_DRUG,NCI-H2052,0
43277,DB01259,CELL_DRUG,IST-MES1,0
43303,DB01259,CELL_DRUG,MPP-89,0
43315,DB01259,CELL_DRUG,NCI-H28,0
43538,DB12015,CELL_DRUG,NCI-H2052,0
43691,DB12015,CELL_DRUG,IST-MES1,0
43734,DB12015,CELL_DRUG,MPP-89,0
43736,DB12015,CELL_DRUG,MSTO-211H,0
43746,DB12015,CELL_DRUG,NCI-H2452,0
43750,DB12015,CELL_DRUG,NCI-H28,0
44066,DB01097,CELL_DRUG,NCI-H2052,0
44277,DB01097,CELL_DRUG,IST-MES1,0
44339,DB01097,CELL_DRUG,MPP-89,0
44341,DB01097,CELL_DRUG,MSTO-211H,0
44360,DB01097,CELL_DRUG,NCI-H28,0
44820,DB11689,CELL_DRUG,NCI-H2052,0
44971,DB11689,CELL_DRUG,IST-MES1,0
45019,DB11689,CELL_DRUG,MPP-89,0
45031,DB11689,CELL_DRUG,NCI-H28,0
45344,DB09053,CELL_DRUG,NCI-H2052,0
45516,DB09053,CELL_DRUG,IST-MES1,0
45561,DB09053,CELL_DRUG,MPP-89,0
45563,DB09053,CELL_DRUG,MSTO-211H,0
45915,DB00399,CELL_DRUG,NCI-H2052,0
46083,DB00399,CELL_DRUG,IST-MES1,0
46133,DB00399,CELL_DRUG,MPP-89,0
46134,DB00399,CELL_DRUG,MSTO-211H,0
46149,DB00399,CELL_DRUG,NCI-H28,0
47264,DB11752,CELL_DRUG,IST-MES1,1
47296,DB11752,CELL_DRUG,NCI-H2452,1
47500,DB00262,CELL_DRUG,NCI-H2052,0
47712,DB00262,CELL_DRUG,IST-MES1,0
47777,DB00262,CELL_DRUG,MPP-89,0
47779,DB00262,CELL_DRUG,MSTO-211H,0
47797,DB00262,CELL_DRUG,NCI-H28,0
48447,DB01073,CELL_DRUG,NCI-H2052,0
48631,DB01073,CELL_DRUG,IST-MES1,0
48680,DB01073,CELL_DRUG,MPP-89,0
48682,DB01073,CELL_DRUG,MSTO-211H,0
48697,DB01073,CELL_DRUG,NCI-H28,0
49061,DB01280,CELL_DRUG,NCI-H2052,0
49270,DB01280,CELL_DRUG,IST-MES1,0
49333,DB01280,CELL_DRUG,MPP-89,0
49335,DB01280,CELL_DRUG,MSTO-211H,0
49352,DB01280,CELL_DRUG,NCI-H28,0
49877,DB00947,CELL_DRUG,MPP-89,0
49879,DB00947,CELL_DRUG,MSTO-211H,0
50086,DB00541,CELL_DRUG,IST-MES1,0
50176,DB13930,CELL_DRUG,NCI-H2052,0
50253,DB13930,CELL_DRUG,IST-MES1,0
50271,DB13930,CELL_DRUG,MPP-89,0
50280,DB13930,CELL_DRUG,NCI-H2452,0
50282,DB13930,CELL_DRUG,NCI-H28,0
50524,DB11581,CELL_DRUG,MSTO-211H,0
50531,DB11581,CELL_DRUG,NCI-H2452,0
50532,DB11581,CELL_DRUG,NCI-H28,0
50649,DB09330,CELL_DRUG,NCI-H28,0
50721,DB04849,CELL_DRUG,NCI-H2052,0
