,head,relation,tail,label
3713,DB01248,CELL_DRUG,CML-T1,1
3874,DB01248,CELL_DRUG,JURL-MK1,1
3878,DB01248,CELL_DRUG,KCL-22,1
3925,DB12340,CELL_DRUG,BV-173,1
3930,DB04868,CELL_DRUG,K-562,1
3931,DB04868,CELL_DRUG,EM-2,1
3933,DB04868,CELL_DRUG,KU812,1
3934,DB04868,CELL_DRUG,LAMA-84,1
3935,DB04868,CELL_DRUG,MEG-01,1
3936,DB04868,CELL_DRUG,BV-173,1
3937,DB04868,CELL_DRUG,CML-T1,1
3939,DB04868,CELL_DRUG,KCL-22,1
4054,DB02010,CELL_DRUG,EM-2,1
4096,DB02010,CELL_DRUG,KU812,1
4101,DB02010,CELL_DRUG,LAMA-84,1
4109,DB02010,CELL_DRUG,MEG-01,1
4184,DB02010,CELL_DRUG,RPMI-8866,1
4194,DB02010,CELL_DRUG,BV-173,1
4215,DB02010,CELL_DRUG,CML-T1,1
4309,DB02010,CELL_DRUG,JURL-MK1,1
4350,DB05220,CELL_DRUG,EM-2,1
4358,DB05220,CELL_DRUG,BV-173,1
4388,DB07101,CELL_DRUG,KU812,1
4404,DB07101,CELL_DRUG,JURL-MK1,1
4407,DB01254,CELL_DRUG,K-562,1
4408,DB01254,CELL_DRUG,EM-2,1
4411,DB01254,CELL_DRUG,KU812,1
4412,DB01254,CELL_DRUG,LAMA-84,1
4413,DB01254,CELL_DRUG,MEG-01,1
4415,DB01254,CELL_DRUG,BV-173,1
4416,DB01254,CELL_DRUG,CML-T1,1
4422,DB01254,CELL_DRUG,KCL-22,1
4426,DB01254,CELL_DRUG,JURL-MK1,1
4497,DB01229,CELL_DRUG,K-562,1
4542,DB01229,CELL_DRUG,EM-2,1
4581,DB01229,CELL_DRUG,KU812,1
4589,DB01229,CELL_DRUG,LAMA-84,1
4676,DB01229,CELL_DRUG,BV-173,1
4698,DB01229,CELL_DRUG,CML-T1,1
4783,DB01229,CELL_DRUG,KCL-22,1
4900,DB00877,CELL_DRUG,KU812,1
4902,DB00877,CELL_DRUG,LAMA-84,1
4951,DB00877,CELL_DRUG,RPMI-8866,1
4959,DB00877,CELL_DRUG,BV-173,1
5020,DB00877,CELL_DRUG,JURL-MK1,1
5099,DB00441,CELL_DRUG,EM-2,1
5123,DB00441,CELL_DRUG,KU812,1
5127,DB00441,CELL_DRUG,LAMA-84,1
5130,DB00441,CELL_DRUG,MEG-01,1
5174,DB00441,CELL_DRUG,BV-173,1
5189,DB00441,CELL_DRUG,CML-T1,1
5231,DB00441,CELL_DRUG,KCL-22,1
5253,DB00441,CELL_DRUG,RPMI-8866,1
5254,DB00441,CELL_DRUG,JURL-MK1,1
5419,DB00188,CELL_DRUG,K-562,1
5488,DB00188,CELL_DRUG,EM-2,1
5548,DB00188,CELL_DRUG,KU812,1
5558,DB00188,CELL_DRUG,LAMA-84,1
5566,DB00188,CELL_DRUG,MEG-01,1
5704,DB00188,CELL_DRUG,BV-173,1
5737,DB00188,CELL_DRUG,CML-T1,1
5917,DB00188,CELL_DRUG,KCL-22,1
6015,DB12731,CELL_DRUG,K-562,1
6069,DB12731,CELL_DRUG,KU812,1
6073,DB12731,CELL_DRUG,LAMA-84,1
6081,DB12731,CELL_DRUG,MEG-01,1
6175,DB12731,CELL_DRUG,CML-T1,1
6322,DB08911,CELL_DRUG,KU812,1
6324,DB08911,CELL_DRUG,LAMA-84,1
6350,DB08911,CELL_DRUG,JURL-MK1,1
6409,DB00445,CELL_DRUG,BV-173,1
6413,DB00445,CELL_DRUG,CML-T1,1
6449,DB01030,CELL_DRUG,CML-T1,1
6484,DB00444,CELL_DRUG,CML-T1,1
6532,DB01204,CELL_DRUG,CML-T1,1
6623,DB00970,CELL_DRUG,EM-2,1
6656,DB00970,CELL_DRUG,KU812,1
6664,DB00970,CELL_DRUG,LAMA-84,1
6716,DB00970,CELL_DRUG,RPMI-8866,1
6738,DB00970,CELL_DRUG,CML-T1,1
6786,DB00970,CELL_DRUG,JURL-MK1,1
6788,DB00970,CELL_DRUG,KCL-22,1
6890,DB00541,CELL_DRUG,EM-2,1
6917,DB00541,CELL_DRUG,KU812,1
6923,DB00541,CELL_DRUG,LAMA-84,1
6929,DB00541,CELL_DRUG,MEG-01,1
6972,DB00541,CELL_DRUG,RPMI-8866,1
6995,DB00541,CELL_DRUG,CML-T1,1
7047,DB00541,CELL_DRUG,JURL-MK1,1
7051,DB00541,CELL_DRUG,KCL-22,1
7112,DB11581,CELL_DRUG,BV-173,1
7201,DB00970,CELL_DRUG,K-562,1
7280,DB00970,CELL_DRUG,MEG-01,1
7356,DB00970,CELL_DRUG,BV-173,1
7630,DB00361,CELL_DRUG,K-562,1
7674,DB00361,CELL_DRUG,EM-2,1
7707,DB00361,CELL_DRUG,KU812,1
7713,DB00361,CELL_DRUG,LAMA-84,1
7719,DB00361,CELL_DRUG,MEG-01,1
7786,DB00361,CELL_DRUG,RPMI-8866,1
7796,DB00361,CELL_DRUG,BV-173,1
7819,DB00361,CELL_DRUG,CML-T1,1
7898,DB00361,CELL_DRUG,JURL-MK1,1
7902,DB00361,CELL_DRUG,KCL-22,1
8244,DB00619,CELL_DRUG,RPMI-8866,0
8417,DB11805,CELL_DRUG,RPMI-8866,0
8526,DB00205,CELL_DRUG,K-562,0
8577,DB00205,CELL_DRUG,MEG-01,0
8814,DB06195,CELL_DRUG,K-562,0
8851,DB06195,CELL_DRUG,EM-2,0
8879,DB06195,CELL_DRUG,KU812,0
8883,DB06195,CELL_DRUG,LAMA-84,0
8891,DB06195,CELL_DRUG,MEG-01,0
8956,DB06195,CELL_DRUG,RPMI-8866,0
8969,DB06195,CELL_DRUG,BV-173,0
9048,DB06195,CELL_DRUG,JURL-MK1,0
9142,DB00773,CELL_DRUG,K-562,0
9775,DB00307,CELL_DRUG,K-562,0
10010,DB00307,CELL_DRUG,RPMI-8866,0
10025,DB00307,CELL_DRUG,BV-173,0
10222,DB00307,CELL_DRUG,JURL-MK1,0
10295,DB00290,CELL_DRUG,K-562,0
10316,DB00290,CELL_DRUG,EM-2,0
10675,DB00914,CELL_DRUG,K-562,0
10767,DB00914,CELL_DRUG,EM-2,0
10840,DB00914,CELL_DRUG,KU812,0
10851,DB00914,CELL_DRUG,LAMA-84,0
10869,DB00914,CELL_DRUG,MEG-01,0
11016,DB00914,CELL_DRUG,RPMI-8866,0
11041,DB00914,CELL_DRUG,BV-173,0
11341,DB00914,CELL_DRUG,JURL-MK1,0
11343,DB00914,CELL_DRUG,KCL-22,0
11514,DB06589,CELL_DRUG,K-562,0
11571,DB06589,CELL_DRUG,EM-2,0
11709,DB06589,CELL_DRUG,RPMI-8866,0
11724,DB06589,CELL_DRUG,BV-173,0
11891,DB06589,CELL_DRUG,JURL-MK1,0
11893,DB06589,CELL_DRUG,KCL-22,0
12008,DB04960,CELL_DRUG,RPMI-8866,0
12488,DB04769,CELL_DRUG,K-562,0
13061,DB06486,CELL_DRUG,LAMA-84,0
13130,DB06486,CELL_DRUG,RPMI-8866,0
13573,DB09054,CELL_DRUG,K-562,0
13641,DB09054,CELL_DRUG,EM-2,0
13707,DB09054,CELL_DRUG,LAMA-84,0
13718,DB09054,CELL_DRUG,MEG-01,0
13823,DB09054,CELL_DRUG,RPMI-8866,0
13839,DB09054,CELL_DRUG,BV-173,0
14056,DB09054,CELL_DRUG,JURL-MK1,0
14057,DB09054,CELL_DRUG,KCL-22,0
14746,DB07794,CELL_DRUG,K-562,0
14913,DB07794,CELL_DRUG,KU812,0
14941,DB07794,CELL_DRUG,MEG-01,0
15088,DB07794,CELL_DRUG,RPMI-8866,0
15112,DB07794,CELL_DRUG,BV-173,0
15410,DB07794,CELL_DRUG,JURL-MK1,0
15412,DB07794,CELL_DRUG,KCL-22,0
15874,DB11363,CELL_DRUG,EM-2,0
15936,DB11363,CELL_DRUG,KU812,0
15946,DB11363,CELL_DRUG,LAMA-84,0
16069,DB11363,CELL_DRUG,RPMI-8866,0
16090,DB11363,CELL_DRUG,BV-173,0
16354,DB11363,CELL_DRUG,JURL-MK1,0
16356,DB11363,CELL_DRUG,KCL-22,0
16538,DB05524,CELL_DRUG,RPMI-8866,0
16850,DB12742,CELL_DRUG,EM-2,0
16917,DB12742,CELL_DRUG,MEG-01,0
17027,DB12742,CELL_DRUG,RPMI-8866,0
17279,DB12742,CELL_DRUG,JURL-MK1,0
17759,DB05913,CELL_DRUG,RPMI-8866,0
18644,DB07080,CELL_DRUG,EM-2,0
18718,DB07080,CELL_DRUG,LAMA-84,0
18733,DB07080,CELL_DRUG,MEG-01,0
18881,DB07080,CELL_DRUG,BV-173,0
19162,DB07080,CELL_DRUG,JURL-MK1,0
19384,DB13978,CELL_DRUG,K-562,0
19478,DB13978,CELL_DRUG,EM-2,0
19552,DB13978,CELL_DRUG,KU812,0
19563,DB13978,CELL_DRUG,LAMA-84,0
19581,DB13978,CELL_DRUG,MEG-01,0
19729,DB13978,CELL_DRUG,RPMI-8866,0
19754,DB13978,CELL_DRUG,BV-173,0
20056,DB13978,CELL_DRUG,JURL-MK1,0
20058,DB13978,CELL_DRUG,KCL-22,0
20385,DB07859,CELL_DRUG,RPMI-8866,0
21071,DB11772,CELL_DRUG,EM-2,0
21122,DB11772,CELL_DRUG,MEG-01,0
21420,DB11772,CELL_DRUG,JURL-MK1,0
21913,DB00642,CELL_DRUG,K-562,0
22189,DB01700,CELL_DRUG,K-562,0
22287,DB01700,CELL_DRUG,EM-2,0
22363,DB01700,CELL_DRUG,KU812,0
22373,DB01700,CELL_DRUG,LAMA-84,0
22392,DB01700,CELL_DRUG,MEG-01,0
22542,DB01700,CELL_DRUG,RPMI-8866,0
22568,DB01700,CELL_DRUG,BV-173,0
22608,DB01700,CELL_DRUG,CML-T1,0
22878,DB01700,CELL_DRUG,JURL-MK1,0
22882,DB01700,CELL_DRUG,KCL-22,0
23165,DB00755,CELL_DRUG,K-562,0
23687,DB00755,CELL_DRUG,KCL-22,0
24107,DB07232,CELL_DRUG,K-562,0
24189,DB07232,CELL_DRUG,EM-2,0
24273,DB07232,CELL_DRUG,MEG-01,0
24461,DB07232,CELL_DRUG,CML-T1,0
24709,DB07232,CELL_DRUG,KCL-22,0
25126,DB00480,CELL_DRUG,K-562,0
25205,DB00480,CELL_DRUG,EM-2,0
25267,DB00480,CELL_DRUG,KU812,0
25276,DB00480,CELL_DRUG,LAMA-84,0
25291,DB00480,CELL_DRUG,MEG-01,0
25480,DB00480,CELL_DRUG,CML-T1,0
25731,DB00480,CELL_DRUG,KCL-22,0
26484,DB08828,CELL_DRUG,K-562,0
26576,DB08828,CELL_DRUG,EM-2,0
26644,DB08828,CELL_DRUG,KU812,0
26653,DB08828,CELL_DRUG,LAMA-84,0
26671,DB08828,CELL_DRUG,MEG-01,0
26871,DB08828,CELL_DRUG,CML-T1,0
27134,DB08828,CELL_DRUG,JURL-MK1,0
27137,DB08828,CELL_DRUG,KCL-22,0
27700,DB00002,CELL_DRUG,K-562,0
27794,DB00002,CELL_DRUG,EM-2,0
27860,DB00002,CELL_DRUG,KU812,0
27870,DB00002,CELL_DRUG,LAMA-84,0
27889,DB00002,CELL_DRUG,MEG-01,0
28022,DB00002,CELL_DRUG,RPMI-8866,0
28046,DB00002,CELL_DRUG,BV-173,0
28084,DB00002,CELL_DRUG,CML-T1,0
28326,DB00002,CELL_DRUG,JURL-MK1,0
28330,DB00002,CELL_DRUG,KCL-22,0
28545,DB07594,CELL_DRUG,KU812,0
28558,DB07594,CELL_DRUG,MEG-01,0
28953,DB12332,CELL_DRUG,K-562,0
29009,DB12332,CELL_DRUG,EM-2,0
29052,DB12332,CELL_DRUG,KU812,0
29058,DB12332,CELL_DRUG,LAMA-84,0
29069,DB12332,CELL_DRUG,MEG-01,0
29220,DB12332,CELL_DRUG,CML-T1,0
29414,DB12332,CELL_DRUG,JURL-MK1,0
30292,DB01128,CELL_DRUG,K-562,0
30370,DB01128,CELL_DRUG,EM-2,0
30426,DB01128,CELL_DRUG,KU812,0
30434,DB01128,CELL_DRUG,LAMA-84,0
30450,DB01128,CELL_DRUG,MEG-01,0
30557,DB01128,CELL_DRUG,RPMI-8866,0
30576,DB01128,CELL_DRUG,BV-173,0
30607,DB01128,CELL_DRUG,CML-T1,0
30805,DB01128,CELL_DRUG,JURL-MK1,0
30809,DB01128,CELL_DRUG,KCL-22,0
30982,DB00515,CELL_DRUG,K-562,0
31592,DB00317,CELL_DRUG,K-562,0
31642,DB00317,CELL_DRUG,EM-2,0
31683,DB00317,CELL_DRUG,MEG-01,0
31928,DB00317,CELL_DRUG,KCL-22,0
32895,DB09074,CELL_DRUG,K-562,0
32950,DB09074,CELL_DRUG,EM-2,0
32998,DB09074,CELL_DRUG,KU812,0
33008,DB09074,CELL_DRUG,LAMA-84,0
33013,DB09074,CELL_DRUG,MEG-01,0
33315,DB09074,CELL_DRUG,KCL-22,0
33632,DB06999,CELL_DRUG,K-562,0
33700,DB06999,CELL_DRUG,EM-2,0
33888,DB06999,CELL_DRUG,RPMI-8866,0
34134,DB06999,CELL_DRUG,JURL-MK1,0
34138,DB06999,CELL_DRUG,KCL-22,0
34613,DB09073,CELL_DRUG,K-562,0
34694,DB09073,CELL_DRUG,MEG-01,0
35190,DB00544,CELL_DRUG,K-562,0
35302,DB00544,CELL_DRUG,KU812,0
35309,DB00544,CELL_DRUG,LAMA-84,0
35315,DB00544,CELL_DRUG,MEG-01,0
35445,DB00544,CELL_DRUG,CML-T1,0
35626,DB00544,CELL_DRUG,KCL-22,0
36954,DB00526,CELL_DRUG,K-562,0
37413,DB00530,CELL_DRUG,K-562,0
37737,DB11793,CELL_DRUG,K-562,0
37866,DB11793,CELL_DRUG,LAMA-84,0
37878,DB11793,CELL_DRUG,MEG-01,0
38571,DB00675,CELL_DRUG,EM-2,0
38747,DB00675,CELL_DRUG,CML-T1,0
38898,DB00675,CELL_DRUG,KCL-22,0
39015,DB00947,CELL_DRUG,K-562,0
39367,DB11760,CELL_DRUG,K-562,0
40554,DB00853,CELL_DRUG,K-562,0
40625,DB00853,CELL_DRUG,EM-2,0
40680,DB00853,CELL_DRUG,KU812,0
40690,DB00853,CELL_DRUG,LAMA-84,0
40699,DB00853,CELL_DRUG,MEG-01,0
40825,DB00853,CELL_DRUG,RPMI-8866,0
40844,DB00853,CELL_DRUG,BV-173,0
40877,DB00853,CELL_DRUG,CML-T1,0
41070,DB00853,CELL_DRUG,KCL-22,0
41237,DB08877,CELL_DRUG,K-562,0
41382,DB08877,CELL_DRUG,KU812,0
41402,DB08877,CELL_DRUG,MEG-01,0
41510,DB08877,CELL_DRUG,RPMI-8866,0
41753,DB08877,CELL_DRUG,KCL-22,0
41893,DB06075,CELL_DRUG,K-562,0
41966,DB06075,CELL_DRUG,EM-2,0
42018,DB06075,CELL_DRUG,LAMA-84,0
42030,DB06075,CELL_DRUG,MEG-01,0
42109,DB06075,CELL_DRUG,RPMI-8866,0
42536,DB00531,CELL_DRUG,K-562,0
42617,DB00531,CELL_DRUG,EM-2,0
42682,DB00531,CELL_DRUG,KU812,0
42692,DB00531,CELL_DRUG,LAMA-84,0
42705,DB00531,CELL_DRUG,MEG-01,0
42857,DB00531,CELL_DRUG,BV-173,0
42896,DB00531,CELL_DRUG,CML-T1,0
43106,DB00531,CELL_DRUG,KCL-22,0
43260,DB01259,CELL_DRUG,EM-2,0
43288,DB01259,CELL_DRUG,KU812,0
43294,DB01259,CELL_DRUG,MEG-01,0
43484,DB01259,CELL_DRUG,KCL-22,0
43593,DB12015,CELL_DRUG,K-562,0
43657,DB12015,CELL_DRUG,EM-2,0
43703,DB12015,CELL_DRUG,KU812,0
43710,DB12015,CELL_DRUG,LAMA-84,0
43721,DB12015,CELL_DRUG,MEG-01,0
43810,DB12015,CELL_DRUG,BV-173,0
43985,DB12015,CELL_DRUG,JURL-MK1,0
43987,DB12015,CELL_DRUG,KCL-22,0
44146,DB01097,CELL_DRUG,K-562,0
44233,DB01097,CELL_DRUG,EM-2,0
44300,DB01097,CELL_DRUG,KU812,0
44309,DB01097,CELL_DRUG,LAMA-84,0
44323,DB01097,CELL_DRUG,MEG-01,0
44454,DB01097,CELL_DRUG,BV-173,0
44684,DB01097,CELL_DRUG,JURL-MK1,0
44688,DB01097,CELL_DRUG,KCL-22,0
44879,DB11689,CELL_DRUG,K-562,0
45086,DB11689,CELL_DRUG,RPMI-8866,0
45102,DB11689,CELL_DRUG,BV-173,0
45129,DB11689,CELL_DRUG,CML-T1,0
45408,DB09053,CELL_DRUG,K-562,0
45982,DB00399,CELL_DRUG,K-562,0
46054,DB00399,CELL_DRUG,EM-2,0
46121,DB00399,CELL_DRUG,MEG-01,0
46490,DB00526,CELL_DRUG,EM-2,0
46517,DB00526,CELL_DRUG,MEG-01,0
46576,DB00526,CELL_DRUG,KCL-22,0
46812,DB00997,CELL_DRUG,KU812,1
47086,DB08901,CELL_DRUG,EM-2,1
47091,DB08901,CELL_DRUG,KU812,1
47092,DB08901,CELL_DRUG,LAMA-84,1
47093,DB08901,CELL_DRUG,MEG-01,1
47103,DB08901,CELL_DRUG,JURL-MK1,1
47105,DB08901,CELL_DRUG,KCL-22,1
47275,DB11752,CELL_DRUG,KU812,1
47278,DB11752,CELL_DRUG,LAMA-84,1
47343,DB11752,CELL_DRUG,BV-173,1
47455,DB11752,CELL_DRUG,JURL-MK1,1
47458,DB11752,CELL_DRUG,KCL-22,1
47580,DB00262,CELL_DRUG,K-562,0
47668,DB00262,CELL_DRUG,EM-2,0
47737,DB00262,CELL_DRUG,KU812,0
47747,DB00262,CELL_DRUG,LAMA-84,0
47761,DB00262,CELL_DRUG,MEG-01,0
47873,DB00262,CELL_DRUG,RPMI-8866,0
47929,DB00262,CELL_DRUG,CML-T1,0
48125,DB00262,CELL_DRUG,JURL-MK1,0
48129,DB00262,CELL_DRUG,KCL-22,0
48517,DB01073,CELL_DRUG,K-562,0
48759,DB01073,CELL_DRUG,RPMI-8866,0
48979,DB01073,CELL_DRUG,KCL-22,0
49140,DB01280,CELL_DRUG,K-562,0
49226,DB01280,CELL_DRUG,EM-2,0
49294,DB01280,CELL_DRUG,KU812,0
49304,DB01280,CELL_DRUG,LAMA-84,0
49318,DB01280,CELL_DRUG,MEG-01,0
49423,DB01280,CELL_DRUG,RPMI-8866,0
49670,DB01280,CELL_DRUG,JURL-MK1,0
49674,DB01280,CELL_DRUG,KCL-22,0
49825,DB00947,CELL_DRUG,EM-2,0
49870,DB00947,CELL_DRUG,MEG-01,0
49926,DB00947,CELL_DRUG,RPMI-8866,0
49952,DB00947,CELL_DRUG,CML-T1,0
50044,DB00947,CELL_DRUG,JURL-MK1,0
50206,DB13930,CELL_DRUG,K-562,0
