,head,relation,tail,label
5990,DB12731,CELL_DRUG,NCI-H2009,1
6005,DB12731,CELL_DRUG,PC-14,1
6016,DB12731,CELL_DRUG,NCI-H522,1
6017,DB12731,CELL_DRUG,A549,1
6105,DB12731,CELL_DRUG,NCI-H358,1
6108,DB12731,CELL_DRUG,NCI-H1755,1
6218,DB12731,CELL_DRUG,HCC-44,1
6240,DB12731,CELL_DRUG,HCC-78,1
6246,DB12731,CELL_DRUG,NCI-H1435,1
6298,DB08911,CELL_DRUG,NCI-H2122,1
6300,DB08911,CELL_DRUG,Calu-6,1
6305,DB08911,CELL_DRUG,A549,1
6431,DB00445,CELL_DRUG,EMC-BAC-2,1
6563,DB00970,CELL_DRUG,NCI-H2122,1
6565,DB00970,CELL_DRUG,Calu-6,1
6567,DB00970,CELL_DRUG,NCI-H1792,1
6586,DB00970,CELL_DRUG,A549,1
6592,DB00970,CELL_DRUG,NCI-H322M,1
6725,DB00970,CELL_DRUG,NCI-H1651,1
6746,DB00970,CELL_DRUG,NCI-H1975,1
6774,DB00970,CELL_DRUG,HCC-78,1
6808,DB00970,CELL_DRUG,EMC-BAC-2,1
6834,DB00541,CELL_DRUG,NCI-H2122,1
6837,DB00541,CELL_DRUG,NCI-H1792,1
6860,DB00541,CELL_DRUG,NCI-H23,1
6861,DB00541,CELL_DRUG,NCI-H522,1
6980,DB00541,CELL_DRUG,NCI-H1651,1
7001,DB00541,CELL_DRUG,NCI-H1975,1
7027,DB00541,CELL_DRUG,NCI-H3122,1
7077,DB00541,CELL_DRUG,EMC-BAC-2,1
7135,DB00970,CELL_DRUG,NCI-H1623,1
7136,DB00970,CELL_DRUG,NCI-H1648,1
7137,DB00970,CELL_DRUG,NCI-H1650,1
7138,DB00970,CELL_DRUG,NCI-H1693,1
7139,DB00970,CELL_DRUG,NCI-H2228,1
7158,DB00970,CELL_DRUG,NCI-H650,1
7161,DB00970,CELL_DRUG,NCI-H2087,1
7165,DB00970,CELL_DRUG,NCI-H2009,1
7190,DB00970,CELL_DRUG,LXF-289,1
7191,DB00970,CELL_DRUG,NCI-H1563,1
7192,DB00970,CELL_DRUG,PC-14,1
7202,DB00970,CELL_DRUG,NCI-H23,1
7203,DB00970,CELL_DRUG,NCI-H522,1
7215,DB00970,CELL_DRUG,HOP-62,1
7307,DB00970,CELL_DRUG,NCI-H358,1
7309,DB00970,CELL_DRUG,NCI-H1666,1
7311,DB00970,CELL_DRUG,NCI-H1755,1
7312,DB00970,CELL_DRUG,NCI-H1993,1
7421,DB00970,CELL_DRUG,HCC-44,1
7422,DB00970,CELL_DRUG,HCC-827,1
7435,DB00970,CELL_DRUG,NCI-H1944,1
7436,DB00970,CELL_DRUG,NCI-H2023,1
7438,DB00970,CELL_DRUG,NCI-H3122,1
7478,DB00970,CELL_DRUG,NCI-H1568,1
7480,DB00970,CELL_DRUG,NCI-H1781,1
7488,DB00970,CELL_DRUG,RERF-LC-KJ,1
7526,DB09330,CELL_DRUG,PC-14,1
7527,DB09330,CELL_DRUG,NCI-H1975,1
7528,DB09330,CELL_DRUG,HCC-827,1
7577,DB00361,CELL_DRUG,NCI-H1648,1
7595,DB00361,CELL_DRUG,NCI-H2122,1
7599,DB00361,CELL_DRUG,Calu-6,1
7601,DB00361,CELL_DRUG,NCI-H1792,1
7602,DB00361,CELL_DRUG,NCI-H2009,1
7620,DB00361,CELL_DRUG,PC-14,1
7631,DB00361,CELL_DRUG,NCI-H23,1
7632,DB00361,CELL_DRUG,NCI-H522,1
7634,DB00361,CELL_DRUG,A549,1
7746,DB00361,CELL_DRUG,NCI-H1755,1
7747,DB00361,CELL_DRUG,NCI-H1993,1
7801,DB00361,CELL_DRUG,NCI-H1651,1
7855,DB00361,CELL_DRUG,HCC-44,1
7865,DB00361,CELL_DRUG,NCI-H1944,1
7867,DB00361,CELL_DRUG,NCI-H3122,1
7931,DB00361,CELL_DRUG,EMC-BAC-2,1
7979,DB01268,CELL_DRUG,NCI-H1838,0
7994,DB01268,CELL_DRUG,Calu-6,0
8016,DB01268,CELL_DRUG,NCI-H23,0
8019,DB01268,CELL_DRUG,NCI-H322M,0
8020,DB01268,CELL_DRUG,EKVX,0
8050,DB01268,CELL_DRUG,NCI-H1666,0
8133,DB00619,CELL_DRUG,NCI-H1648,0
8134,DB00619,CELL_DRUG,NCI-H1838,0
8151,DB00619,CELL_DRUG,NCI-H1355,0
8175,DB00619,CELL_DRUG,NCI-H23,0
8177,DB00619,CELL_DRUG,NCI-H322M,0
8178,DB00619,CELL_DRUG,EKVX,0
8179,DB00619,CELL_DRUG,HOP-62,0
8225,DB00619,CELL_DRUG,NCI-H1666,0
8265,DB00619,CELL_DRUG,NCI-H1975,0
8344,DB11805,CELL_DRUG,NCI-H1838,0
8369,DB11805,CELL_DRUG,NCI-H23,0
8373,DB11805,CELL_DRUG,NCI-H322M,0
8403,DB11805,CELL_DRUG,NCI-H1666,0
8466,DB00205,CELL_DRUG,NCI-H1648,0
8468,DB00205,CELL_DRUG,NCI-H1838,0
8484,DB00205,CELL_DRUG,Calu-6,0
8485,DB00205,CELL_DRUG,NCI-H1355,0
8512,DB00205,CELL_DRUG,LXF-289,0
8531,DB00205,CELL_DRUG,NCI-H322M,0
8532,DB00205,CELL_DRUG,EKVX,0
8571,DB00205,CELL_DRUG,LC-2-ad,0
8601,DB00205,CELL_DRUG,NCI-H1666,0
8732,DB08073,CELL_DRUG,NCI-H1666,0
8746,DB06195,CELL_DRUG,NCI-H1648,0
8748,DB06195,CELL_DRUG,NCI-H1838,0
8769,DB06195,CELL_DRUG,Calu-6,0
8771,DB06195,CELL_DRUG,NCI-H1355,0
8799,DB06195,CELL_DRUG,LXF-289,0
8816,DB06195,CELL_DRUG,NCI-H23,0
8821,DB06195,CELL_DRUG,NCI-H322M,0
8822,DB06195,CELL_DRUG,EKVX,0
8824,DB06195,CELL_DRUG,HOP-62,0
8884,DB06195,CELL_DRUG,LC-2-ad,0
8919,DB06195,CELL_DRUG,NCI-H1666,0
9099,DB00997,CELL_DRUG,NCI-H322M,0
9109,DB00773,CELL_DRUG,NCI-H1693,0
9110,DB00773,CELL_DRUG,NCI-H1838,0
9126,DB00773,CELL_DRUG,NCI-H2291,0
9147,DB00773,CELL_DRUG,NCI-H322M,0
9148,DB00773,CELL_DRUG,EKVX,0
9188,DB00773,CELL_DRUG,NCI-H1573,0
9189,DB00773,CELL_DRUG,NCI-H1666,0
9190,DB00773,CELL_DRUG,NCI-H1755,0
9191,DB00773,CELL_DRUG,NCI-H1993,0
9259,DB00773,CELL_DRUG,HCC-827,0
9302,DB00441,CELL_DRUG,NCI-H2291,0
9307,DB00305,CELL_DRUG,NCI-H2291,0
9322,DB01128,CELL_DRUG,NCI-H1623,0
9323,DB01128,CELL_DRUG,NCI-H1693,0
9324,DB01128,CELL_DRUG,NCI-H1838,0
9328,DB01128,CELL_DRUG,NCI-H650,0
9332,DB01128,CELL_DRUG,NCI-H1355,0
9334,DB01128,CELL_DRUG,NCI-H2291,0
9335,DB01128,CELL_DRUG,SW1573,0
9351,DB01128,CELL_DRUG,NCI-H1563,0
9356,DB01128,CELL_DRUG,NCI-H322M,0
9357,DB01128,CELL_DRUG,EKVX,0
9362,DB01128,CELL_DRUG,COR-L105,0
9392,DB01128,CELL_DRUG,NCI-H441,0
9394,DB01128,CELL_DRUG,NCI-H1793,0
9397,DB01128,CELL_DRUG,NCI-H1573,0
9398,DB01128,CELL_DRUG,NCI-H1993,0
9404,DB01128,CELL_DRUG,SK-LU-1,0
9456,DB01128,CELL_DRUG,HCC-827,0
9464,DB01128,CELL_DRUG,H3255,0
9475,DB01128,CELL_DRUG,NCI-H1568,0
9487,DB06595,CELL_DRUG,NCI-H2291,0
9488,DB06595,CELL_DRUG,NCI-H322M,0
9489,DB08901,CELL_DRUG,EKVX,0
9495,DB00544,CELL_DRUG,NCI-H1437,0
9499,DB00544,CELL_DRUG,NCI-H2030,0
9500,DB00544,CELL_DRUG,NCI-H1734,0
9502,DB00544,CELL_DRUG,NCI-H2291,0
9547,DB00544,CELL_DRUG,RERF-LC-MS,0
9572,DB00544,CELL_DRUG,201T,0
9599,DB00544,CELL_DRUG,EMC-BAC-1,0
9605,DB15399,CELL_DRUG,NCI-H2291,0
9618,DB06075,CELL_DRUG,NCI-H2291,0
9647,DB06075,CELL_DRUG,RERF-LC-MS,0
9679,DB00307,CELL_DRUG,Calu-3,0
9680,DB00307,CELL_DRUG,NCI-H1623,0
9681,DB00307,CELL_DRUG,NCI-H1693,0
9683,DB00307,CELL_DRUG,NCI-H1838,0
9684,DB00307,CELL_DRUG,NCI-H2085,0
9685,DB00307,CELL_DRUG,NCI-H2347,0
9709,DB00307,CELL_DRUG,NCI-H1734,0
9710,DB00307,CELL_DRUG,NCI-H650,0
9715,DB00307,CELL_DRUG,Calu-6,0
9718,DB00307,CELL_DRUG,NCI-H2009,0
9719,DB00307,CELL_DRUG,NCI-H2291,0
9720,DB00307,CELL_DRUG,SW1573,0
9759,DB00307,CELL_DRUG,NCI-H1563,0
9762,DB00307,CELL_DRUG,PC-14,0
9777,DB00307,CELL_DRUG,NCI-H23,0
9790,DB00307,CELL_DRUG,NCI-H322M,0
9793,DB00307,CELL_DRUG,HOP-62,0
9812,DB00307,CELL_DRUG,ABC-1,0
9818,DB00307,CELL_DRUG,COR-L105,0
9934,DB00307,CELL_DRUG,NCI-H441,0
9936,DB00307,CELL_DRUG,NCI-H1793,0
9937,DB00307,CELL_DRUG,NCI-H358,0
9942,DB00307,CELL_DRUG,NCI-H1573,0
9943,DB00307,CELL_DRUG,NCI-H1666,0
9945,DB00307,CELL_DRUG,NCI-H1755,0
9946,DB00307,CELL_DRUG,NCI-H1993,0
10008,DB00307,CELL_DRUG,NCI-H838,0
10061,DB00307,CELL_DRUG,NCI-H1975,0
10136,DB00307,CELL_DRUG,NCI-H3122,0
10155,DB00307,CELL_DRUG,H3255,0
10156,DB00307,CELL_DRUG,201T,0
10187,DB00307,CELL_DRUG,NCI-H1568,0
10189,DB00307,CELL_DRUG,NCI-H1781,0
10202,DB00307,CELL_DRUG,RERF-LC-KJ,0
10246,DB00290,CELL_DRUG,NCI-H1623,0
10247,DB00290,CELL_DRUG,NCI-H1838,0
10269,DB00290,CELL_DRUG,NCI-H2291,0
10303,DB00290,CELL_DRUG,NCI-H322M,0
10304,DB00290,CELL_DRUG,EKVX,0
10309,DB00290,CELL_DRUG,ABC-1,0
10358,DB00290,CELL_DRUG,NCI-H1793,0
10362,DB00290,CELL_DRUG,NCI-H1573,0
10363,DB00290,CELL_DRUG,NCI-H1666,0
10364,DB00290,CELL_DRUG,NCI-H1993,0
10405,DB00290,CELL_DRUG,RERF-LC-MS,0
10447,DB00290,CELL_DRUG,HCC-827,0
10467,DB00290,CELL_DRUG,H3255,0
10533,DB00914,CELL_DRUG,Calu-3,0
10536,DB00914,CELL_DRUG,NCI-H1437,0
10537,DB00914,CELL_DRUG,NCI-H1623,0
10538,DB00914,CELL_DRUG,NCI-H1648,0
10539,DB00914,CELL_DRUG,NCI-H1693,0
10541,DB00914,CELL_DRUG,NCI-H1838,0
10542,DB00914,CELL_DRUG,NCI-H2085,0
10544,DB00914,CELL_DRUG,NCI-H2228,0
10545,DB00914,CELL_DRUG,NCI-H2342,0
10546,DB00914,CELL_DRUG,NCI-H2347,0
10547,DB00914,CELL_DRUG,NCI-H2405,0
10576,DB00914,CELL_DRUG,NCI-H2030,0
10577,DB00914,CELL_DRUG,NCI-H2122,0
10578,DB00914,CELL_DRUG,NCI-H1734,0
10579,DB00914,CELL_DRUG,NCI-H650,0
10583,DB00914,CELL_DRUG,NCI-H2087,0
10587,DB00914,CELL_DRUG,Calu-6,0
10589,DB00914,CELL_DRUG,NCI-H1355,0
10590,DB00914,CELL_DRUG,NCI-H1792,0
10594,DB00914,CELL_DRUG,NCI-H2009,0
10595,DB00914,CELL_DRUG,NCI-H2291,0
10596,DB00914,CELL_DRUG,SW1573,0
10649,DB00914,CELL_DRUG,LXF-289,0
10654,DB00914,CELL_DRUG,NCI-H1563,0
10657,DB00914,CELL_DRUG,PC-14,0
10677,DB00914,CELL_DRUG,NCI-H23,0
10696,DB00914,CELL_DRUG,NCI-H322M,0
10698,DB00914,CELL_DRUG,EKVX,0
10700,DB00914,CELL_DRUG,HOP-62,0
10724,DB00914,CELL_DRUG,ABC-1,0
10734,DB00914,CELL_DRUG,COR-L105,0
10852,DB00914,CELL_DRUG,LC-2-ad,0
10910,DB00914,CELL_DRUG,NCI-H441,0
10912,DB00914,CELL_DRUG,NCI-H1793,0
10913,DB00914,CELL_DRUG,NCI-H358,0
10918,DB00914,CELL_DRUG,NCI-H1573,0
10919,DB00914,CELL_DRUG,NCI-H1666,0
10921,DB00914,CELL_DRUG,NCI-H1755,0
10922,DB00914,CELL_DRUG,NCI-H1993,0
10961,DB00914,CELL_DRUG,SK-LU-1,0
11014,DB00914,CELL_DRUG,NCI-H838,0
11052,DB00914,CELL_DRUG,NCI-H1651,0
11071,DB00914,CELL_DRUG,RERF-LC-MS,0
11103,DB00914,CELL_DRUG,NCI-H1975,0
11182,DB00914,CELL_DRUG,HCC-44,0
