,head,relation,tail,label
5295,DB00188,CELL_DRUG,MDA-MB-436,1
5296,DB00188,CELL_DRUG,EFM-192A,1
5297,DB00188,CELL_DRUG,HDQ-P1,1
5298,DB00188,CELL_DRUG,JIMT-1,1
5299,DB00188,CELL_DRUG,HCC1500,1
5300,DB00188,CELL_DRUG,MDA-MB-330,1
6021,DB12731,CELL_DRUG,Hs-578-T,1
6024,DB12731,CELL_DRUG,MDA-MB-231,1
6047,DB12731,CELL_DRUG,EFM-19,1
6055,DB12731,CELL_DRUG,HCC70,1
6079,DB12731,CELL_DRUG,MDA-MB-453,1
6080,DB12731,CELL_DRUG,MDA-MB-468,1
6095,DB12731,CELL_DRUG,MRK-nu-1,1
6160,DB12731,CELL_DRUG,CAL-85-1,1
6174,DB12731,CELL_DRUG,MFM-223,1
6184,DB12731,CELL_DRUG,MDA-MB-415,1
6185,DB12731,CELL_DRUG,MDA-MB-157,1
6197,DB12731,CELL_DRUG,CAMA-1,1
6282,DB08911,CELL_DRUG,DU-4475,1
6356,DB08912,CELL_DRUG,DU-4475,1
6380,DB00445,CELL_DRUG,DU-4475,1
6414,DB00445,CELL_DRUG,CAL-148,1
6471,DB00444,CELL_DRUG,DU-4475,1
6506,DB01204,CELL_DRUG,DU-4475,1
6619,DB00970,CELL_DRUG,DU-4475,1
6625,DB00970,CELL_DRUG,EVSA-T,1
6669,DB00970,CELL_DRUG,MDA-MB-453,1
6670,DB00970,CELL_DRUG,MDA-MB-468,1
6678,DB00970,CELL_DRUG,MRK-nu-1,1
6745,DB00970,CELL_DRUG,MDA-MB-415,1
6839,DB00541,CELL_DRUG,HCC1954,1
6840,DB00541,CELL_DRUG,HCC1187,1
6841,DB00541,CELL_DRUG,HCC2157,1
6863,DB00541,CELL_DRUG,Hs-578-T,1
6927,DB00541,CELL_DRUG,MDA-MB-361,1
6928,DB00541,CELL_DRUG,MDA-MB-468,1
6937,DB00541,CELL_DRUG,MRK-nu-1,1
6950,DB00541,CELL_DRUG,OCUB-M,1
6987,DB00541,CELL_DRUG,CAL-51,1
7054,DB00541,CELL_DRUG,MDA-MB-330,1
7094,DB11581,CELL_DRUG,HCC1500,1
7168,DB00970,CELL_DRUG,HCC1954,1
7169,DB00970,CELL_DRUG,HCC1143,1
7170,DB00970,CELL_DRUG,HCC1187,1
7171,DB00970,CELL_DRUG,HCC1395,1
7172,DB00970,CELL_DRUG,HCC1937,1
7173,DB00970,CELL_DRUG,HCC2157,1
7174,DB00970,CELL_DRUG,HCC38,1
7204,DB00970,CELL_DRUG,T47D,1
7205,DB00970,CELL_DRUG,MCF7,1
7207,DB00970,CELL_DRUG,BT-549,1
7209,DB00970,CELL_DRUG,Hs-578-T,1
7212,DB00970,CELL_DRUG,MDA-MB-231,1
7227,DB00970,CELL_DRUG,BT-20,1
7228,DB00970,CELL_DRUG,COLO-824,1
7233,DB00970,CELL_DRUG,CAL-120,1
7249,DB00970,CELL_DRUG,HCC70,1
7277,DB00970,CELL_DRUG,MDA-MB-175-VII,1
7278,DB00970,CELL_DRUG,MDA-MB-361,1
7315,DB00970,CELL_DRUG,OCUB-M,1
7355,DB00970,CELL_DRUG,AU565,1
7359,DB00970,CELL_DRUG,CAL-85-1,1
7368,DB00970,CELL_DRUG,CAL-51,1
7374,DB00970,CELL_DRUG,MFM-223,1
7377,DB00970,CELL_DRUG,CAL-148,1
7383,DB00970,CELL_DRUG,MDA-MB-157,1
7399,DB00970,CELL_DRUG,CAMA-1,1
7459,DB00970,CELL_DRUG,EFM-192A,1
7466,DB00970,CELL_DRUG,HDQ-P1,1
7471,DB00970,CELL_DRUG,JIMT-1,1
7499,DB00970,CELL_DRUG,HCC1500,1
7603,DB00361,CELL_DRUG,HCC1954,1
7604,DB00361,CELL_DRUG,HCC1187,1
7605,DB00361,CELL_DRUG,HCC1395,1
7606,DB00361,CELL_DRUG,HCC38,1
7636,DB00361,CELL_DRUG,Hs-578-T,1
7673,DB00361,CELL_DRUG,EFM-19,1
7717,DB00361,CELL_DRUG,MDA-MB-361,1
7718,DB00361,CELL_DRUG,MDA-MB-453,1
7732,DB00361,CELL_DRUG,MRK-nu-1,1
7755,DB00361,CELL_DRUG,OCUB-M,1
7793,DB00361,CELL_DRUG,AU565,1
7810,DB00361,CELL_DRUG,CAL-51,1
7823,DB00361,CELL_DRUG,CAL-148,1
7835,DB00361,CELL_DRUG,CAMA-1,1
7884,DB00361,CELL_DRUG,JIMT-1,1
7998,DB01268,CELL_DRUG,HCC2157,0
7999,DB01268,CELL_DRUG,HCC2218,0
8025,DB01268,CELL_DRUG,COLO-824,0
8044,DB01268,CELL_DRUG,MRK-nu-1,0
8079,DB01268,CELL_DRUG,MFM-223,0
8081,DB01268,CELL_DRUG,CAL-148,0
8088,DB01268,CELL_DRUG,BT-474,0
8153,DB00619,CELL_DRUG,HCC2157,0
8154,DB00619,CELL_DRUG,HCC2218,0
8259,DB00619,CELL_DRUG,MFM-223,0
8271,DB00619,CELL_DRUG,BT-474,0
8355,DB11805,CELL_DRUG,HCC2157,0
8356,DB11805,CELL_DRUG,HCC2218,0
8376,DB11805,CELL_DRUG,COLO-824,0
8380,DB11805,CELL_DRUG,DU-4475,0
8395,DB11805,CELL_DRUG,MRK-nu-1,0
8427,DB11805,CELL_DRUG,MFM-223,0
8444,DB11805,CELL_DRUG,HCC1500,0
8488,DB00205,CELL_DRUG,HCC1187,0
8489,DB00205,CELL_DRUG,HCC2157,0
8490,DB00205,CELL_DRUG,HCC2218,0
8538,DB00205,CELL_DRUG,COLO-824,0
8547,DB00205,CELL_DRUG,EVSA-T,0
8585,DB00205,CELL_DRUG,MRK-nu-1,0
8608,DB00205,CELL_DRUG,OCUB-M,0
8643,DB00205,CELL_DRUG,UACC-812,0
8648,DB00205,CELL_DRUG,MFM-223,0
8649,DB00205,CELL_DRUG,CAL-148,0
8664,DB00205,CELL_DRUG,BT-474,0
8708,DB00205,CELL_DRUG,HCC1500,0
8774,DB06195,CELL_DRUG,HCC1187,0
8775,DB06195,CELL_DRUG,HCC1599,0
8776,DB06195,CELL_DRUG,HCC2157,0
8777,DB06195,CELL_DRUG,HCC2218,0
8837,DB06195,CELL_DRUG,COLO-824,0
8846,DB06195,CELL_DRUG,DU-4475,0
8854,DB06195,CELL_DRUG,EVSA-T,0
8900,DB06195,CELL_DRUG,MRK-nu-1,0
8927,DB06195,CELL_DRUG,OCUB-M,0
8972,DB06195,CELL_DRUG,UACC-812,0
8979,DB06195,CELL_DRUG,MFM-223,0
8981,DB06195,CELL_DRUG,CAL-148,0
8996,DB06195,CELL_DRUG,BT-474,0
9127,DB00773,CELL_DRUG,HCC1143,0
9128,DB00773,CELL_DRUG,HCC1187,0
9129,DB00773,CELL_DRUG,HCC1395,0
9130,DB00773,CELL_DRUG,HCC2218,0
9146,DB00773,CELL_DRUG,Hs-578-T,0
9151,DB00773,CELL_DRUG,COLO-824,0
9158,DB00773,CELL_DRUG,EVSA-T,0
9160,DB00773,CELL_DRUG,HCC1419,0
9161,DB00773,CELL_DRUG,HCC70,0
9176,DB00773,CELL_DRUG,MDA-MB-175-VII,0
9177,DB00773,CELL_DRUG,MDA-MB-453,0
9212,DB00773,CELL_DRUG,UACC-893,0
9228,DB00773,CELL_DRUG,UACC-812,0
9232,DB00773,CELL_DRUG,MFM-223,0
9234,DB00773,CELL_DRUG,MDA-MB-415,0
9242,DB00773,CELL_DRUG,BT-474,0
9248,DB00773,CELL_DRUG,BT-483,0
9277,DB00773,CELL_DRUG,HCC1428,0
9278,DB00773,CELL_DRUG,HDQ-P1,0
9295,DB00773,CELL_DRUG,HCC1500,0
9298,DB00773,CELL_DRUG,MDA-MB-330,0
9336,DB01128,CELL_DRUG,HCC1143,0
9337,DB01128,CELL_DRUG,HCC1937,0
9338,DB01128,CELL_DRUG,HCC2218,0
9354,DB01128,CELL_DRUG,T47D,0
9364,DB01128,CELL_DRUG,CAL-120,0
9367,DB01128,CELL_DRUG,EFM-19,0
9372,DB01128,CELL_DRUG,HCC1419,0
9373,DB01128,CELL_DRUG,HCC1569,0
9414,DB01128,CELL_DRUG,UACC-893,0
9424,DB01128,CELL_DRUG,CAL-85-1,0
9434,DB01128,CELL_DRUG,MDA-MB-415,0
9443,DB01128,CELL_DRUG,BT-474,0
9449,DB01128,CELL_DRUG,BT-483,0
9457,DB01128,CELL_DRUG,MDA-MB-436,0
9466,DB01128,CELL_DRUG,EFM-192A,0
9470,DB01128,CELL_DRUG,HDQ-P1,0
9484,DB01128,CELL_DRUG,MDA-MB-330,0
9491,DB08901,CELL_DRUG,BT-483,0
9588,DB00544,CELL_DRUG,YMB-1-E,0
9722,DB00307,CELL_DRUG,HCC1954,0
9723,DB00307,CELL_DRUG,HCC1187,0
9724,DB00307,CELL_DRUG,HCC1395,0
9725,DB00307,CELL_DRUG,HCC1599,0
9726,DB00307,CELL_DRUG,HCC1937,0
9727,DB00307,CELL_DRUG,HCC2157,0
9728,DB00307,CELL_DRUG,HCC2218,0
9729,DB00307,CELL_DRUG,HCC38,0
9779,DB00307,CELL_DRUG,T47D,0
9784,DB00307,CELL_DRUG,Hs-578-T,0
9785,DB00307,CELL_DRUG,MDA-MB-231,0
9816,DB00307,CELL_DRUG,BT-20,0
9820,DB00307,CELL_DRUG,COLO-824,0
9828,DB00307,CELL_DRUG,CAL-120,0
9838,DB00307,CELL_DRUG,DU-4475,0
9845,DB00307,CELL_DRUG,EVSA-T,0
9856,DB00307,CELL_DRUG,HCC1569,0
9858,DB00307,CELL_DRUG,HCC70,0
9903,DB00307,CELL_DRUG,MDA-MB-175-VII,0
9904,DB00307,CELL_DRUG,MDA-MB-361,0
9905,DB00307,CELL_DRUG,MDA-MB-468,0
10028,DB00307,CELL_DRUG,CAL-85-1,0
10032,DB00307,CELL_DRUG,UACC-812,0
10047,DB00307,CELL_DRUG,MFM-223,0
10052,DB00307,CELL_DRUG,CAL-148,0
10060,DB00307,CELL_DRUG,MDA-MB-415,0
10075,DB00307,CELL_DRUG,BT-474,0
10084,DB00307,CELL_DRUG,BT-483,0
10128,DB00307,CELL_DRUG,MDA-MB-436,0
10169,DB00307,CELL_DRUG,HCC202,0
10170,DB00307,CELL_DRUG,HDQ-P1,0
10179,DB00307,CELL_DRUG,JIMT-1,0
10215,DB00307,CELL_DRUG,HCC1500,0
10271,DB00290,CELL_DRUG,HCC1954,0
10272,DB00290,CELL_DRUG,HCC1187,0
10273,DB00290,CELL_DRUG,HCC2157,0
10274,DB00290,CELL_DRUG,HCC2218,0
10297,DB00290,CELL_DRUG,T47D,0
10301,DB00290,CELL_DRUG,Hs-578-T,0
10311,DB00290,CELL_DRUG,COLO-824,0
10317,DB00290,CELL_DRUG,EVSA-T,0
10320,DB00290,CELL_DRUG,HCC1419,0
10321,DB00290,CELL_DRUG,HCC70,0
10348,DB00290,CELL_DRUG,MDA-MB-468,0
10384,DB00290,CELL_DRUG,UACC-893,0
10403,DB00290,CELL_DRUG,UACC-812,0
10411,DB00290,CELL_DRUG,MFM-223,0
10417,DB00290,CELL_DRUG,MDA-MB-415,0
10419,DB00290,CELL_DRUG,MDA-MB-157,0
10426,DB00290,CELL_DRUG,BT-474,0
10431,DB00290,CELL_DRUG,BT-483,0
10452,DB00290,CELL_DRUG,MDA-MB-436,0
10476,DB00290,CELL_DRUG,HCC1428,0
10477,DB00290,CELL_DRUG,HCC202,0
10478,DB00290,CELL_DRUG,HDQ-P1,0
10599,DB00914,CELL_DRUG,HCC1954,0
10600,DB00914,CELL_DRUG,HCC1143,0
10601,DB00914,CELL_DRUG,HCC1187,0
10602,DB00914,CELL_DRUG,HCC1395,0
10603,DB00914,CELL_DRUG,HCC1599,0
10604,DB00914,CELL_DRUG,HCC1937,0
10605,DB00914,CELL_DRUG,HCC2157,0
10606,DB00914,CELL_DRUG,HCC38,0
10679,DB00914,CELL_DRUG,T47D,0
10680,DB00914,CELL_DRUG,MCF7,0
10687,DB00914,CELL_DRUG,Hs-578-T,0
10690,DB00914,CELL_DRUG,MDA-MB-231,0
10732,DB00914,CELL_DRUG,BT-20,0
10736,DB00914,CELL_DRUG,COLO-824,0
10745,DB00914,CELL_DRUG,CAL-120,0
10760,DB00914,CELL_DRUG,DU-4475,0
10764,DB00914,CELL_DRUG,EFM-19,0
10769,DB00914,CELL_DRUG,EVSA-T,0
10786,DB00914,CELL_DRUG,HCC1419,0
10787,DB00914,CELL_DRUG,HCC1569,0
10789,DB00914,CELL_DRUG,HCC70,0
10864,DB00914,CELL_DRUG,MDA-MB-175-VII,0
10865,DB00914,CELL_DRUG,MDA-MB-361,0
10866,DB00914,CELL_DRUG,MDA-MB-453,0
10867,DB00914,CELL_DRUG,MDA-MB-468,0
10889,DB00914,CELL_DRUG,MRK-nu-1,0
10933,DB00914,CELL_DRUG,OCUB-M,0
11001,DB00914,CELL_DRUG,UACC-893,0
11039,DB00914,CELL_DRUG,AU565,0
11049,DB00914,CELL_DRUG,CAL-85-1,0
11058,DB00914,CELL_DRUG,UACC-812,0
11069,DB00914,CELL_DRUG,CAL-51,0
11083,DB00914,CELL_DRUG,MFM-223,0
11091,DB00914,CELL_DRUG,CAL-148,0
11102,DB00914,CELL_DRUG,MDA-MB-415,0
11105,DB00914,CELL_DRUG,MDA-MB-157,0
11124,DB00914,CELL_DRUG,BT-474,0
11135,DB00914,CELL_DRUG,CAMA-1,0
11137,DB00914,CELL_DRUG,BT-483,0
11201,DB00914,CELL_DRUG,MDA-MB-436,0
11259,DB00914,CELL_DRUG,EFM-192A,0
11268,DB00914,CELL_DRUG,HCC1428,0
11269,DB00914,CELL_DRUG,HCC202,0
11271,DB00914,CELL_DRUG,HDQ-P1,0
11286,DB00914,CELL_DRUG,JIMT-1,0
11332,DB00914,CELL_DRUG,YMB-1-E,0
11346,DB00914,CELL_DRUG,MDA-MB-330,0
11467,DB06589,CELL_DRUG,HCC1954,0
11468,DB06589,CELL_DRUG,HCC1143,0
11469,DB06589,CELL_DRUG,HCC1599,0
11470,DB06589,CELL_DRUG,HCC1937,0
11471,DB06589,CELL_DRUG,HCC2157,0
11472,DB06589,CELL_DRUG,HCC38,0
11518,DB06589,CELL_DRUG,T47D,0
11525,DB06589,CELL_DRUG,MDA-MB-231,0
11549,DB06589,CELL_DRUG,BT-20,0
11550,DB06589,CELL_DRUG,COLO-824,0
11556,DB06589,CELL_DRUG,CAL-120,0
11566,DB06589,CELL_DRUG,DU-4475,0
11573,DB06589,CELL_DRUG,EVSA-T,0
11626,DB06589,CELL_DRUG,MDA-MB-175-VII,0
11627,DB06589,CELL_DRUG,MDA-MB-453,0
11628,DB06589,CELL_DRUG,MDA-MB-468,0
11638,DB06589,CELL_DRUG,MRK-nu-1,0
11697,DB06589,CELL_DRUG,UACC-893,0
11732,DB06589,CELL_DRUG,UACC-812,0
11743,DB06589,CELL_DRUG,MFM-223,0
11748,DB06589,CELL_DRUG,CAL-148,0
11757,DB06589,CELL_DRUG,MDA-MB-157,0
11765,DB06589,CELL_DRUG,BT-474,0
11769,DB06589,CELL_DRUG,CAMA-1,0
