,head,relation,tail,label
11603,DB06589,CELL_DRUG,KE-37,0
11619,DB06589,CELL_DRUG,LC4-1,0
11620,DB06589,CELL_DRUG,LOUCY,0
11661,DB06589,CELL_DRUG,P12-ICHIKAWA,0
11664,DB06589,CELL_DRUG,PF-382,0
11669,DB06589,CELL_DRUG,RPMI-8402,0
11692,DB06589,CELL_DRUG,TALL-1,0
11773,DB06589,CELL_DRUG,HAL-01,0
11851,DB06589,CELL_DRUG,DND-41,0
12003,DB04960,CELL_DRUG,TALL-1,0
12146,DB08877,CELL_DRUG,TALL-1,0
12197,DB08877,CELL_DRUG,MY-M12,0
12530,DB04769,CELL_DRUG,GR-ST,0
12626,DB04769,CELL_DRUG,TALL-1,0
13026,DB06486,CELL_DRUG,GR-ST,0
13580,DB09054,CELL_DRUG,MOLT-4,0
13604,DB09054,CELL_DRUG,BE-13,0
13653,DB09054,CELL_DRUG,GR-ST,0
13731,DB09054,CELL_DRUG,MOLT-13,0
13794,DB09054,CELL_DRUG,SUP-T1,0
13808,DB09054,CELL_DRUG,TALL-1,0
14014,DB09054,CELL_DRUG,DND-41,0
14062,DB09054,CELL_DRUG,MY-M12,0
14306,DB08875,CELL_DRUG,TALL-1,0
14756,DB07794,CELL_DRUG,CCRF-CEM,0
14761,DB07794,CELL_DRUG,MOLT-4,0
14793,DB07794,CELL_DRUG,BE-13,0
14852,DB07794,CELL_DRUG,GR-ST,0
14894,DB07794,CELL_DRUG,KARPAS-45,0
14897,DB07794,CELL_DRUG,KE-37,0
14925,DB07794,CELL_DRUG,LC4-1,0
14927,DB07794,CELL_DRUG,LOUCY,0
14957,DB07794,CELL_DRUG,MOLT-13,0
15001,DB07794,CELL_DRUG,P12-ICHIKAWA,0
15002,DB07794,CELL_DRUG,P30-OHK,0
15007,DB07794,CELL_DRUG,PF-382,0
15017,DB07794,CELL_DRUG,RPMI-8402,0
15018,DB07794,CELL_DRUG,RS4-11,0
15048,DB07794,CELL_DRUG,SUP-T1,0
15065,DB07794,CELL_DRUG,TALL-1,0
15097,DB07794,CELL_DRUG,ATN-1,0
15194,DB07794,CELL_DRUG,YT,0
15316,DB07794,CELL_DRUG,SUP-B15,0
15346,DB07794,CELL_DRUG,DND-41,0
15580,DB06080,CELL_DRUG,GR-ST,0
15803,DB11363,CELL_DRUG,CCRF-CEM,0
15834,DB11363,CELL_DRUG,BE-13,0
15885,DB11363,CELL_DRUG,GR-ST,0
15923,DB11363,CELL_DRUG,KE-37,0
16006,DB11363,CELL_DRUG,PF-382,0
16013,DB11363,CELL_DRUG,RS4-11,0
16051,DB11363,CELL_DRUG,TALL-1,0
16293,DB11363,CELL_DRUG,DND-41,0
16637,DB05524,CELL_DRUG,MY-M12,0
16786,DB12742,CELL_DRUG,CCRF-CEM,0
16790,DB12742,CELL_DRUG,MOLT-4,0
16817,DB12742,CELL_DRUG,BE-13,0
16886,DB12742,CELL_DRUG,KARPAS-45,0
16889,DB12742,CELL_DRUG,KE-37,0
16908,DB12742,CELL_DRUG,LC4-1,0
16909,DB12742,CELL_DRUG,LOUCY,0
16963,DB12742,CELL_DRUG,P12-ICHIKAWA,0
16966,DB12742,CELL_DRUG,PF-382,0
16998,DB12742,CELL_DRUG,SUP-T1,0
17034,DB12742,CELL_DRUG,ATN-1,0
17113,DB12742,CELL_DRUG,YT,0
17225,DB12742,CELL_DRUG,ALL-SIL,0
