,head,relation,tail,label
3504,DB01248,CELL_DRUG,FTC-133,1
3674,DB01248,CELL_DRUG,CGTH-W-1,1
3718,DB01248,CELL_DRUG,8505C,1
3725,DB01248,CELL_DRUG,HTC-C3,1
3727,DB01248,CELL_DRUG,K5,1
3784,DB01248,CELL_DRUG,IHH-4,1
3821,DB01248,CELL_DRUG,ASH-3,1
4035,DB02010,CELL_DRUG,BHT-101,1
4045,DB02010,CELL_DRUG,CAL-62,1
4187,DB02010,CELL_DRUG,CGTH-W-1,1
4217,DB02010,CELL_DRUG,8505C,1
4223,DB02010,CELL_DRUG,HTC-C3,1
4225,DB02010,CELL_DRUG,K5,1
4254,DB02010,CELL_DRUG,IHH-4,1
4276,DB02010,CELL_DRUG,ASH-3,1
4377,DB07101,CELL_DRUG,BHT-101,1
4531,DB01229,CELL_DRUG,CAL-62,1
4547,DB01229,CELL_DRUG,FTC-133,1
4706,DB01229,CELL_DRUG,HTC-C3,1
4708,DB01229,CELL_DRUG,K5,1
4740,DB01229,CELL_DRUG,IHH-4,1
4995,DB00877,CELL_DRUG,IHH-4,1
5091,DB00441,CELL_DRUG,CAL-62,1
5102,DB00441,CELL_DRUG,FTC-133,1
5209,DB00441,CELL_DRUG,IHH-4,1
5452,DB00188,CELL_DRUG,BHT-101,1
5460,DB00188,CELL_DRUG,8305C,1
5472,DB00188,CELL_DRUG,CAL-62,1
5492,DB00188,CELL_DRUG,FTC-133,1
5692,DB00188,CELL_DRUG,CGTH-W-1,1
5740,DB00188,CELL_DRUG,8505C,1
5747,DB00188,CELL_DRUG,HTC-C3,1
5750,DB00188,CELL_DRUG,K5,1
5763,DB00188,CELL_DRUG,TT,1
5813,DB00188,CELL_DRUG,IHH-4,1
5853,DB00188,CELL_DRUG,ASH-3,1
6034,DB12731,CELL_DRUG,8305C,1
6041,DB12731,CELL_DRUG,CAL-62,1
6154,DB12731,CELL_DRUG,CGTH-W-1,1
6191,DB12731,CELL_DRUG,RO82-W-1,1
6221,DB12731,CELL_DRUG,IHH-4,1
6311,DB08911,CELL_DRUG,BHT-101,1
6612,DB00970,CELL_DRUG,CAL-62,1
6744,DB00970,CELL_DRUG,K5,1
6762,DB00970,CELL_DRUG,IHH-4,1
6773,DB00970,CELL_DRUG,ASH-3,1
6878,DB00541,CELL_DRUG,8305C,1
6881,DB00541,CELL_DRUG,CAL-62,1
6999,DB00541,CELL_DRUG,K5,1
7021,DB00541,CELL_DRUG,IHH-4,1
7223,DB00970,CELL_DRUG,BHT-101,1
7225,DB00970,CELL_DRUG,8305C,1
7241,DB00970,CELL_DRUG,FTC-133,1
7375,DB00970,CELL_DRUG,8505C,1
7380,DB00970,CELL_DRUG,HTC-C3,1
7653,DB00361,CELL_DRUG,8305C,1
7661,DB00361,CELL_DRUG,CAL-62,1
7827,DB00361,CELL_DRUG,HTC-C3,1
7858,DB00361,CELL_DRUG,IHH-4,1
8653,DB00205,CELL_DRUG,K5,0
8961,DB06195,CELL_DRUG,CGTH-W-1,0
8985,DB06195,CELL_DRUG,K5,0
9236,DB00773,CELL_DRUG,RO82-W-1,0
9239,DB00773,CELL_DRUG,TT,0
9440,DB01128,CELL_DRUG,TT,0
9458,DB01128,CELL_DRUG,ML-1,0
9564,DB00544,CELL_DRUG,ML-1,0
9581,DB00544,CELL_DRUG,KMH-2,0
9807,DB00307,CELL_DRUG,BHT-101,0
9813,DB00307,CELL_DRUG,8305C,0
10056,DB00307,CELL_DRUG,HTC-C3,0
10068,DB00307,CELL_DRUG,RO82-W-1,0
10071,DB00307,CELL_DRUG,TT,0
10413,DB00290,CELL_DRUG,HTC-C3,0
10415,DB00290,CELL_DRUG,K5,0
10422,DB00290,CELL_DRUG,RO82-W-1,0
10425,DB00290,CELL_DRUG,TT,0
10719,DB00914,CELL_DRUG,BHT-101,0
10728,DB00914,CELL_DRUG,8305C,0
10747,DB00914,CELL_DRUG,CAL-62,0
10771,DB00914,CELL_DRUG,FTC-133,0
11024,DB00914,CELL_DRUG,CGTH-W-1,0
11088,DB00914,CELL_DRUG,8505C,0
11096,DB00914,CELL_DRUG,HTC-C3,0
11100,DB00914,CELL_DRUG,K5,0
11115,DB00914,CELL_DRUG,RO82-W-1,0
11118,DB00914,CELL_DRUG,TT,0
11189,DB00914,CELL_DRUG,IHH-4,0
11204,DB00914,CELL_DRUG,ML-1,0
11241,DB00914,CELL_DRUG,TT2609-C02,0
11249,DB00914,CELL_DRUG,ASH-3,0
11288,DB00914,CELL_DRUG,KMH-2,0
11541,DB06589,CELL_DRUG,BHT-101,0
11547,DB06589,CELL_DRUG,8305C,0
11557,DB06589,CELL_DRUG,CAL-62,0
11575,DB06589,CELL_DRUG,FTC-133,0
11747,DB06589,CELL_DRUG,8505C,0
11751,DB06589,CELL_DRUG,HTC-C3,0
11754,DB06589,CELL_DRUG,K5,0
11760,DB06589,CELL_DRUG,RO82-W-1,0
12025,DB04960,CELL_DRUG,TT,0
12085,DB08877,CELL_DRUG,ML-1,0
12090,DB08877,CELL_DRUG,KMH-2,0
12249,DB08142,CELL_DRUG,BHT-101,0
12253,DB08142,CELL_DRUG,FTC-133,0
12289,DB08142,CELL_DRUG,CGTH-W-1,0
12297,DB08142,CELL_DRUG,RO82-W-1,0
12383,DB04769,CELL_DRUG,IHH-4,0
12388,DB04769,CELL_DRUG,ML-1,0
12393,DB04769,CELL_DRUG,ASH-3,0
12401,DB04769,CELL_DRUG,KMH-2,0
12505,DB04769,CELL_DRUG,8305C,0
12524,DB04769,CELL_DRUG,FTC-133,0
12636,DB04769,CELL_DRUG,CGTH-W-1,0
12667,DB04769,CELL_DRUG,HTC-C3,0
12675,DB04769,CELL_DRUG,RO82-W-1,0
12678,DB04769,CELL_DRUG,TT,0
12734,DB04769,CELL_DRUG,TT2609-C02,0
12852,DB06486,CELL_DRUG,IHH-4,0
12854,DB06486,CELL_DRUG,ML-1,0
12860,DB06486,CELL_DRUG,ASH-3,0
12988,DB06486,CELL_DRUG,BHT-101,0
12993,DB06486,CELL_DRUG,8305C,0
13004,DB06486,CELL_DRUG,CAL-62,0
13019,DB06486,CELL_DRUG,FTC-133,0
13134,DB06486,CELL_DRUG,CGTH-W-1,0
13166,DB06486,CELL_DRUG,8505C,0
13172,DB06486,CELL_DRUG,K5,0
13180,DB06486,CELL_DRUG,RO82-W-1,0
13183,DB06486,CELL_DRUG,TT,0
13387,DB09054,CELL_DRUG,IHH-4,0
13394,DB09054,CELL_DRUG,ML-1,0
13405,DB09054,CELL_DRUG,ASH-3,0
13417,DB09054,CELL_DRUG,KMH-2,0
13602,DB09054,CELL_DRUG,BHT-101,0
13609,DB09054,CELL_DRUG,8305C,0
13622,DB09054,CELL_DRUG,CAL-62,0
13645,DB09054,CELL_DRUG,FTC-133,0
13828,DB09054,CELL_DRUG,CGTH-W-1,0
13874,DB09054,CELL_DRUG,8505C,0
13881,DB09054,CELL_DRUG,HTC-C3,0
13885,DB09054,CELL_DRUG,K5,0
13895,DB09054,CELL_DRUG,RO82-W-1,0
13898,DB09054,CELL_DRUG,TT,0
13994,DB09054,CELL_DRUG,TT2609-C02,0
14199,DB08875,CELL_DRUG,8305C,0
14209,DB08875,CELL_DRUG,CAL-62,0
14218,DB08875,CELL_DRUG,FTC-133,0
14356,DB08875,CELL_DRUG,RO82-W-1,0
14359,DB08875,CELL_DRUG,TT,0
14378,DB08875,CELL_DRUG,IHH-4,0
14403,DB08875,CELL_DRUG,TT2609-C02,0
14407,DB08875,CELL_DRUG,ASH-3,0
14428,DB08875,CELL_DRUG,KMH-2,0
14543,DB12874,CELL_DRUG,RO82-W-1,0
14546,DB12874,CELL_DRUG,TT,0
14791,DB07794,CELL_DRUG,BHT-101,0
14800,DB07794,CELL_DRUG,8305C,0
14820,DB07794,CELL_DRUG,CAL-62,0
14844,DB07794,CELL_DRUG,FTC-133,0
15095,DB07794,CELL_DRUG,CGTH-W-1,0
15157,DB07794,CELL_DRUG,8505C,0
15165,DB07794,CELL_DRUG,HTC-C3,0
15169,DB07794,CELL_DRUG,K5,0
15185,DB07794,CELL_DRUG,RO82-W-1,0
15188,DB07794,CELL_DRUG,TT,0
15261,DB07794,CELL_DRUG,IHH-4,0
15277,DB07794,CELL_DRUG,ML-1,0
15313,DB07794,CELL_DRUG,TT2609-C02,0
15320,DB07794,CELL_DRUG,ASH-3,0
15358,DB07794,CELL_DRUG,KMH-2,0
15496,DB05015,CELL_DRUG,8305C,0
15526,DB05015,CELL_DRUG,TT,0
15536,DB05015,CELL_DRUG,ASH-3,0
15621,DB06080,CELL_DRUG,RO82-W-1,0
15622,DB06080,CELL_DRUG,TT,0
15832,DB11363,CELL_DRUG,BHT-101,0
15841,DB11363,CELL_DRUG,8305C,0
15856,DB11363,CELL_DRUG,CAL-62,0
15877,DB11363,CELL_DRUG,FTC-133,0
16076,DB11363,CELL_DRUG,CGTH-W-1,0
16131,DB11363,CELL_DRUG,8505C,0
16138,DB11363,CELL_DRUG,HTC-C3,0
16142,DB11363,CELL_DRUG,K5,0
16157,DB11363,CELL_DRUG,RO82-W-1,0
16160,DB11363,CELL_DRUG,TT,0
16219,DB11363,CELL_DRUG,IHH-4,0
16234,DB11363,CELL_DRUG,ML-1,0
16265,DB11363,CELL_DRUG,TT2609-C02,0
16271,DB11363,CELL_DRUG,ASH-3,0
16305,DB11363,CELL_DRUG,KMH-2,0
16467,DB05524,CELL_DRUG,BHT-101,0
16469,DB05524,CELL_DRUG,8305C,0
16478,DB05524,CELL_DRUG,FTC-133,0
16560,DB05524,CELL_DRUG,K5,0
16564,DB05524,CELL_DRUG,RO82-W-1,0
16567,DB05524,CELL_DRUG,TT,0
16603,DB05524,CELL_DRUG,ASH-3,0
16815,DB12742,CELL_DRUG,BHT-101,0
16823,DB12742,CELL_DRUG,8305C,0
16834,DB12742,CELL_DRUG,CAL-62,0
17083,DB12742,CELL_DRUG,8505C,0
17089,DB12742,CELL_DRUG,HTC-C3,0
17092,DB12742,CELL_DRUG,K5,0
17104,DB12742,CELL_DRUG,RO82-W-1,0
17107,DB12742,CELL_DRUG,TT,0
17157,DB12742,CELL_DRUG,IHH-4,0
17172,DB12742,CELL_DRUG,ML-1,0
17200,DB12742,CELL_DRUG,TT2609-C02,0
17206,DB12742,CELL_DRUG,ASH-3,0
17513,DB05913,CELL_DRUG,BHT-101,0
17520,DB05913,CELL_DRUG,8305C,0
17536,DB05913,CELL_DRUG,CAL-62,0
17554,DB05913,CELL_DRUG,FTC-133,0
17764,DB05913,CELL_DRUG,CGTH-W-1,0
17817,DB05913,CELL_DRUG,8505C,0
17824,DB05913,CELL_DRUG,HTC-C3,0
17828,DB05913,CELL_DRUG,K5,0
17843,DB05913,CELL_DRUG,RO82-W-1,0
17846,DB05913,CELL_DRUG,TT,0
17911,DB05913,CELL_DRUG,IHH-4,0
17927,DB05913,CELL_DRUG,ML-1,0
17962,DB05913,CELL_DRUG,TT2609-C02,0
17968,DB05913,CELL_DRUG,ASH-3,0
18003,DB05913,CELL_DRUG,KMH-2,0
18306,DB12500,CELL_DRUG,RO82-W-1,0
18343,DB12500,CELL_DRUG,ASH-3,0
18598,DB07080,CELL_DRUG,BHT-101,0
18607,DB07080,CELL_DRUG,8305C,0
18626,DB07080,CELL_DRUG,CAL-62,0
18648,DB07080,CELL_DRUG,FTC-133,0
18866,DB07080,CELL_DRUG,CGTH-W-1,0
18924,DB07080,CELL_DRUG,8505C,0
18935,DB07080,CELL_DRUG,K5,0
18949,DB07080,CELL_DRUG,RO82-W-1,0
18952,DB07080,CELL_DRUG,TT,0
19037,DB07080,CELL_DRUG,ML-1,0
19068,DB07080,CELL_DRUG,TT2609-C02,0
19075,DB07080,CELL_DRUG,ASH-3,0
19112,DB07080,CELL_DRUG,KMH-2,0
19430,DB13978,CELL_DRUG,BHT-101,0
19439,DB13978,CELL_DRUG,8305C,0
19458,DB13978,CELL_DRUG,CAL-62,0
19482,DB13978,CELL_DRUG,FTC-133,0
19737,DB13978,CELL_DRUG,CGTH-W-1,0
19801,DB13978,CELL_DRUG,8505C,0
19809,DB13978,CELL_DRUG,HTC-C3,0
19813,DB13978,CELL_DRUG,K5,0
19828,DB13978,CELL_DRUG,RO82-W-1,0
19831,DB13978,CELL_DRUG,TT,0
19903,DB13978,CELL_DRUG,IHH-4,0
19919,DB13978,CELL_DRUG,ML-1,0
19956,DB13978,CELL_DRUG,TT2609-C02,0
19964,DB13978,CELL_DRUG,ASH-3,0
20002,DB13978,CELL_DRUG,KMH-2,0
20244,DB07859,CELL_DRUG,BHT-101,0
20250,DB07859,CELL_DRUG,8305C,0
20259,DB07859,CELL_DRUG,CAL-62,0
20271,DB07859,CELL_DRUG,FTC-133,0
20437,DB07859,CELL_DRUG,RO82-W-1,0
20440,DB07859,CELL_DRUG,TT,0
20485,DB07859,CELL_DRUG,ML-1,0
20515,DB07859,CELL_DRUG,ASH-3,0
20738,DB05424,CELL_DRUG,RO82-W-1,0
20740,DB05424,CELL_DRUG,TT,0
20831,DB11963,CELL_DRUG,8305C,0
20836,DB11963,CELL_DRUG,FTC-133,0
20877,DB11963,CELL_DRUG,RO82-W-1,0
20880,DB11963,CELL_DRUG,TT,0
21043,DB11772,CELL_DRUG,BHT-101,0
21049,DB11772,CELL_DRUG,8305C,0
21218,DB11772,CELL_DRUG,CGTH-W-1,0
21271,DB11772,CELL_DRUG,RO82-W-1,0
21274,DB11772,CELL_DRUG,TT,0
21358,DB11772,CELL_DRUG,ASH-3,0
21575,DB00642,CELL_DRUG,8305C,0
21582,DB00642,CELL_DRUG,CAL-62,0
21733,DB00642,CELL_DRUG,HTC-C3,0
21736,DB00642,CELL_DRUG,K5,0
21744,DB00642,CELL_DRUG,RO82-W-1,0
21746,DB00642,CELL_DRUG,TT,0
21791,DB00642,CELL_DRUG,ML-1,0
22237,DB01700,CELL_DRUG,BHT-101,0
22246,DB01700,CELL_DRUG,8305C,0
22265,DB01700,CELL_DRUG,CAL-62,0
22292,DB01700,CELL_DRUG,FTC-133,0
22550,DB01700,CELL_DRUG,CGTH-W-1,0
22613,DB01700,CELL_DRUG,8505C,0
22620,DB01700,CELL_DRUG,HTC-C3,0
22623,DB01700,CELL_DRUG,K5,0
22638,DB01700,CELL_DRUG,RO82-W-1,0
22641,DB01700,CELL_DRUG,TT,0
22723,DB01700,CELL_DRUG,IHH-4,0
22739,DB01700,CELL_DRUG,ML-1,0
22776,DB01700,CELL_DRUG,TT2609-C02,0
22784,DB01700,CELL_DRUG,ASH-3,0
22823,DB01700,CELL_DRUG,KMH-2,0
23206,DB00755,CELL_DRUG,BHT-101,0
23212,DB00755,CELL_DRUG,8305C,0
23228,DB00755,CELL_DRUG,CAL-62,0
23245,DB00755,CELL_DRUG,FTC-133,0
23437,DB00755,CELL_DRUG,CGTH-W-1,0
23481,DB00755,CELL_DRUG,HTC-C3,0
23484,DB00755,CELL_DRUG,K5,0
23496,DB00755,CELL_DRUG,RO82-W-1,0
23499,DB00755,CELL_DRUG,TT,0
23559,DB00755,CELL_DRUG,IHH-4,0
23605,DB00755,CELL_DRUG,ASH-3,0
23635,DB00755,CELL_DRUG,KMH-2,0
23915,DB09074,CELL_DRUG,ML-1,0
23928,DB09074,CELL_DRUG,KMH-2,0
24147,DB07232,CELL_DRUG,BHT-101,0
24154,DB07232,CELL_DRUG,8305C,0
24170,DB07232,CELL_DRUG,CAL-62,0
24193,DB07232,CELL_DRUG,FTC-133,0
24410,DB07232,CELL_DRUG,CGTH-W-1,0
24465,DB07232,CELL_DRUG,8505C,0
24471,DB07232,CELL_DRUG,HTC-C3,0
24475,DB07232,CELL_DRUG,K5,0
24490,DB07232,CELL_DRUG,RO82-W-1,0
24493,DB07232,CELL_DRUG,TT,0
24565,DB07232,CELL_DRUG,IHH-4,0
24580,DB07232,CELL_DRUG,ML-1,0
24610,DB07232,CELL_DRUG,TT2609-C02,0
24617,DB07232,CELL_DRUG,ASH-3,0
24654,DB07232,CELL_DRUG,KMH-2,0
24906,DB06616,CELL_DRUG,TT,0
25166,DB00480,CELL_DRUG,BHT-101,0
25171,DB00480,CELL_DRUG,8305C,0
25209,DB00480,CELL_DRUG,FTC-133,0
25429,DB00480,CELL_DRUG,CGTH-W-1,0
25485,DB00480,CELL_DRUG,8505C,0
25491,DB00480,CELL_DRUG,HTC-C3,0
25495,DB00480,CELL_DRUG,K5,0
25509,DB00480,CELL_DRUG,RO82-W-1,0
25512,DB00480,CELL_DRUG,TT,0
25585,DB00480,CELL_DRUG,IHH-4,0
25600,DB00480,CELL_DRUG,ML-1,0
25635,DB00480,CELL_DRUG,TT2609-C02,0
25642,DB00480,CELL_DRUG,ASH-3,0
25679,DB00480,CELL_DRUG,KMH-2,0
25982,DB05470,CELL_DRUG,BHT-101,0
25986,DB05470,CELL_DRUG,8305C,0
25995,DB05470,CELL_DRUG,CAL-62,0
26123,DB05470,CELL_DRUG,CGTH-W-1,0
26148,DB05470,CELL_DRUG,HTC-C3,0
26158,DB05470,CELL_DRUG,RO82-W-1,0
26161,DB05470,CELL_DRUG,TT,0
26214,DB05470,CELL_DRUG,ML-1,0
26235,DB05470,CELL_DRUG,ASH-3,0
26535,DB08828,CELL_DRUG,8305C,0
26555,DB08828,CELL_DRUG,CAL-62,0
26580,DB08828,CELL_DRUG,FTC-133,0
26818,DB08828,CELL_DRUG,CGTH-W-1,0
26876,DB08828,CELL_DRUG,8505C,0
26883,DB08828,CELL_DRUG,HTC-C3,0
26887,DB08828,CELL_DRUG,K5,0
26903,DB08828,CELL_DRUG,RO82-W-1,0
26906,DB08828,CELL_DRUG,TT,0
26983,DB08828,CELL_DRUG,IHH-4,0
26999,DB08828,CELL_DRUG,ML-1,0
27035,DB08828,CELL_DRUG,TT2609-C02,0
27043,DB08828,CELL_DRUG,ASH-3,0
27081,DB08828,CELL_DRUG,KMH-2,0
27282,DB06999,CELL_DRUG,KMH-2,0
27402,DB03044,CELL_DRUG,ML-1,0
27417,DB03044,CELL_DRUG,KMH-2,0
27468,DB09073,CELL_DRUG,KMH-2,0
27748,DB00002,CELL_DRUG,BHT-101,0
27755,DB00002,CELL_DRUG,8305C,0
27774,DB00002,CELL_DRUG,CAL-62,0
27798,DB00002,CELL_DRUG,FTC-133,0
28095,DB00002,CELL_DRUG,HTC-C3,0
28099,DB00002,CELL_DRUG,K5,0
28115,DB00002,CELL_DRUG,RO82-W-1,0
28118,DB00002,CELL_DRUG,TT,0
28189,DB00002,CELL_DRUG,IHH-4,0
28203,DB00002,CELL_DRUG,ML-1,0
28237,DB00002,CELL_DRUG,TT2609-C02,0
28241,DB00002,CELL_DRUG,ASH-3,0
28275,DB00002,CELL_DRUG,KMH-2,0
28662,DB07594,CELL_DRUG,HTC-C3,0
28670,DB07594,CELL_DRUG,RO82-W-1,0
28672,DB07594,CELL_DRUG,TT,0
28724,DB07594,CELL_DRUG,ML-1,0
29226,DB12332,CELL_DRUG,HTC-C3,0
29239,DB12332,CELL_DRUG,RO82-W-1,0
29242,DB12332,CELL_DRUG,TT,0
29301,DB12332,CELL_DRUG,ML-1,0
29329,DB12332,CELL_DRUG,ASH-3,0
29363,DB12332,CELL_DRUG,KMH-2,0
29552,DB00675,CELL_DRUG,ML-1,0
29564,DB00675,CELL_DRUG,KMH-2,0
29652,DB06999,CELL_DRUG,ML-1,0
29724,DB08912,CELL_DRUG,ML-1,0
29848,DB00853,CELL_DRUG,ML-1,0
29862,DB00853,CELL_DRUG,KMH-2,0
29966,DB08916,CELL_DRUG,ML-1,0
29975,DB08916,CELL_DRUG,KMH-2,0
30096,DB00947,CELL_DRUG,KMH-2,0
30333,DB01128,CELL_DRUG,BHT-101,0
30340,DB01128,CELL_DRUG,8305C,0
30356,DB01128,CELL_DRUG,CAL-62,0
30374,DB01128,CELL_DRUG,FTC-133,0
30616,DB01128,CELL_DRUG,HTC-C3,0
30618,DB01128,CELL_DRUG,K5,0
30629,DB01128,CELL_DRUG,RO82-W-1,0
30686,DB01128,CELL_DRUG,IHH-4,0
30729,DB01128,CELL_DRUG,TT2609-C02,0
30732,DB01128,CELL_DRUG,ASH-3,0
30759,DB01128,CELL_DRUG,KMH-2,0
31005,DB00515,CELL_DRUG,8305C,0
31013,DB00515,CELL_DRUG,CAL-62,0
31125,DB00515,CELL_DRUG,CGTH-W-1,0
31151,DB00515,CELL_DRUG,8505C,0
31154,DB00515,CELL_DRUG,HTC-C3,0
31156,DB00515,CELL_DRUG,K5,0
31164,DB00515,CELL_DRUG,RO82-W-1,0
31167,DB00515,CELL_DRUG,TT,0
31220,DB00515,CELL_DRUG,TT2609-C02,0
31222,DB00515,CELL_DRUG,ASH-3,0
31349,DB00987,CELL_DRUG,8305C,0
31424,DB00987,CELL_DRUG,8505C,0
31427,DB00987,CELL_DRUG,HTC-C3,0
31433,DB00987,CELL_DRUG,RO82-W-1,0
31436,DB00987,CELL_DRUG,TT,0
31466,DB00987,CELL_DRUG,TT2609-C02,0
31620,DB00317,CELL_DRUG,BHT-101,0
31624,DB00317,CELL_DRUG,8305C,0
31633,DB00317,CELL_DRUG,CAL-62,0
31768,DB00317,CELL_DRUG,CGTH-W-1,0
31804,DB00317,CELL_DRUG,8505C,0
31808,DB00317,CELL_DRUG,HTC-C3,0
31811,DB00317,CELL_DRUG,K5,0
31818,DB00317,CELL_DRUG,RO82-W-1,0
31820,DB00317,CELL_DRUG,TT,0
31851,DB00317,CELL_DRUG,IHH-4,0
31881,DB00317,CELL_DRUG,TT2609-C02,0
31884,DB00317,CELL_DRUG,ASH-3,0
32069,DB12340,CELL_DRUG,CGTH-W-1,0
32079,DB12340,CELL_DRUG,HTC-C3,0
32084,DB12340,CELL_DRUG,RO82-W-1,0
32087,DB12340,CELL_DRUG,TT,0
32112,DB12340,CELL_DRUG,TT2609-C02,0
32195,DB02546,CELL_DRUG,RO82-W-1,0
32206,DB02546,CELL_DRUG,TT2609-C02,0
32342,DB04868,CELL_DRUG,BHT-101,0
32347,DB04868,CELL_DRUG,8305C,0
32497,DB04868,CELL_DRUG,CGTH-W-1,0
32527,DB04868,CELL_DRUG,8505C,0
32545,DB04868,CELL_DRUG,RO82-W-1,0
32548,DB04868,CELL_DRUG,TT,0
32587,DB04868,CELL_DRUG,IHH-4,0
32623,DB04868,CELL_DRUG,TT2609-C02,0
32624,DB04868,CELL_DRUG,ASH-3,0
32922,DB09074,CELL_DRUG,BHT-101,0
32928,DB09074,CELL_DRUG,8305C,0
32938,DB09074,CELL_DRUG,CAL-62,0
32954,DB09074,CELL_DRUG,FTC-133,0
33112,DB09074,CELL_DRUG,CGTH-W-1,0
33151,DB09074,CELL_DRUG,8505C,0
33157,DB09074,CELL_DRUG,HTC-C3,0
33160,DB09074,CELL_DRUG,K5,0
33172,DB09074,CELL_DRUG,RO82-W-1,0
33175,DB09074,CELL_DRUG,TT,0
33211,DB09074,CELL_DRUG,IHH-4,0
33249,DB09074,CELL_DRUG,TT2609-C02,0
33252,DB09074,CELL_DRUG,ASH-3,0
33450,DB08916,CELL_DRUG,HTC-C3,0
33454,DB08916,CELL_DRUG,RO82-W-1,0
33472,DB08916,CELL_DRUG,TT2609-C02,0
33495,DB08916,CELL_DRUG,TT,0
33686,DB06999,CELL_DRUG,CAL-62,0
33704,DB06999,CELL_DRUG,FTC-133,0
33893,DB06999,CELL_DRUG,CGTH-W-1,0
33943,DB06999,CELL_DRUG,8505C,0
33964,DB06999,CELL_DRUG,RO82-W-1,0
33967,DB06999,CELL_DRUG,TT,0
34060,DB06999,CELL_DRUG,TT2609-C02,0
34064,DB06999,CELL_DRUG,ASH-3,0
34280,DB05220,CELL_DRUG,8305C,0
34287,DB05220,CELL_DRUG,CAL-62,0
34292,DB05220,CELL_DRUG,FTC-133,0
34370,DB05220,CELL_DRUG,8505C,0
34376,DB05220,CELL_DRUG,RO82-W-1,0
34408,DB05220,CELL_DRUG,TT2609-C02,0
34644,DB09073,CELL_DRUG,CAL-62,0
34656,DB09073,CELL_DRUG,FTC-133,0
34764,DB09073,CELL_DRUG,CGTH-W-1,0
34792,DB09073,CELL_DRUG,8505C,0
34796,DB09073,CELL_DRUG,HTC-C3,0
34805,DB09073,CELL_DRUG,RO82-W-1,0
34808,DB09073,CELL_DRUG,TT,0
34840,DB09073,CELL_DRUG,IHH-4,0
34874,DB09073,CELL_DRUG,TT2609-C02,0
34877,DB09073,CELL_DRUG,ASH-3,0
34978,DB07101,CELL_DRUG,RO82-W-1,0
34979,DB07101,CELL_DRUG,TT,0
35219,DB00544,CELL_DRUG,BHT-101,0
35227,DB00544,CELL_DRUG,8305C,0
35239,DB00544,CELL_DRUG,CAL-62,0
35255,DB00544,CELL_DRUG,FTC-133,0
35411,DB00544,CELL_DRUG,CGTH-W-1,0
35447,DB00544,CELL_DRUG,8505C,0
35452,DB00544,CELL_DRUG,HTC-C3,0
35464,DB00544,CELL_DRUG,RO82-W-1,0
35467,DB00544,CELL_DRUG,TT,0
35557,DB00544,CELL_DRUG,TT2609-C02,0
