,head,relation,tail,label
6293,DB08911,CELL_DRUG,CL-40,1
6294,DB08911,CELL_DRUG,MDST8,1
6295,DB08911,CELL_DRUG,CL-11,1
6296,DB08911,CELL_DRUG,CL-34,1
6582,DB00970,CELL_DRUG,HCT-116,1
6583,DB00970,CELL_DRUG,HCT-15,1
6584,DB00970,CELL_DRUG,HT-29,1
6589,DB00970,CELL_DRUG,SW620,1
6594,DB00970,CELL_DRUG,HCC2998,1
6599,DB00970,CELL_DRUG,KM12,1
6651,DB00970,CELL_DRUG,HT55,1
6652,DB00970,CELL_DRUG,GP5d,1
6667,DB00970,CELL_DRUG,LS-411N,1
6668,DB00970,CELL_DRUG,LS-513,1
6696,DB00970,CELL_DRUG,RKO,1
6754,DB00970,CELL_DRUG,LS-180,1
6756,DB00970,CELL_DRUG,CL-40,1
6766,DB00970,CELL_DRUG,MDST8,1
6810,DB00970,CELL_DRUG,SNU-175,1
6811,DB00970,CELL_DRUG,SNU-81,1
6857,DB00541,CELL_DRUG,HCT-116,1
6859,DB00541,CELL_DRUG,HT-29,1
6864,DB00541,CELL_DRUG,COLO-205,1
6867,DB00541,CELL_DRUG,HCC2998,1
6870,DB00541,CELL_DRUG,KM12,1
6915,DB00541,CELL_DRUG,GP5d,1
6954,DB00541,CELL_DRUG,RKO,1
6958,DB00541,CELL_DRUG,SK-CO-1,1
7016,DB00541,CELL_DRUG,CL-40,1
7024,DB00541,CELL_DRUG,MDST8,1
7080,DB00541,CELL_DRUG,SNU-175,1
7081,DB00541,CELL_DRUG,SNU-C5,1
7087,DB01248,CELL_DRUG,HT-115,1
7213,DB00970,CELL_DRUG,COLO-205,1
7274,DB00970,CELL_DRUG,LoVo,1
7275,DB00970,CELL_DRUG,LS-123,1
7302,DB00970,CELL_DRUG,NCI-H747,1
7303,DB00970,CELL_DRUG,NCI-H716,1
7324,DB00970,CELL_DRUG,SK-CO-1,1
7331,DB00970,CELL_DRUG,SNU-C2B,1
7333,DB00970,CELL_DRUG,SW1463,1
7336,DB00970,CELL_DRUG,SW48,1
7337,DB00970,CELL_DRUG,SW837,1
7348,DB00970,CELL_DRUG,CW-2,1
7349,DB00970,CELL_DRUG,COLO-320-HSR,1
7354,DB00970,CELL_DRUG,C2BBe1,1
7378,DB00970,CELL_DRUG,CaR-1,1
7416,DB00970,CELL_DRUG,CCK-81,1
7523,DB00970,CELL_DRUG,SNU-407,1
7524,DB00970,CELL_DRUG,SNU-C5,1
7539,DB00361,CELL_DRUG,HCT-116,1
7540,DB00361,CELL_DRUG,HCT-15,1
7541,DB00361,CELL_DRUG,HT-29,1
7542,DB00361,CELL_DRUG,COLO-205,1
7543,DB00361,CELL_DRUG,SW620,1
7544,DB00361,CELL_DRUG,HCC2998,1
7545,DB00361,CELL_DRUG,KM12,1
7546,DB00361,CELL_DRUG,HT55,1
7547,DB00361,CELL_DRUG,GP5d,1
7548,DB00361,CELL_DRUG,LoVo,1
7549,DB00361,CELL_DRUG,LS-513,1
7550,DB00361,CELL_DRUG,NCI-H508,1
7551,DB00361,CELL_DRUG,RKO,1
7552,DB00361,CELL_DRUG,SK-CO-1,1
7553,DB00361,CELL_DRUG,SW48,1
7554,DB00361,CELL_DRUG,SW948,1
7555,DB00361,CELL_DRUG,MDST8,1
7556,DB00361,CELL_DRUG,CL-34,1
7557,DB00361,CELL_DRUG,SNU-1040,1
7558,DB00361,CELL_DRUG,SNU-175,1
7559,DB00361,CELL_DRUG,SNU-407,1
7560,DB00361,CELL_DRUG,SNU-C5,1
7935,DB15399,CELL_DRUG,COLO-205,1
7936,DB15399,CELL_DRUG,HT55,1
7937,DB15399,CELL_DRUG,SK-CO-1,1
7938,DB11752,CELL_DRUG,SK-CO-1,0
7939,DB13930,CELL_DRUG,SK-CO-1,0
7940,DB01280,CELL_DRUG,SK-CO-1,0
8041,DB01268,CELL_DRUG,LS-513,0
8047,DB01268,CELL_DRUG,NCI-H716,0
8061,DB01268,CELL_DRUG,SNU-C2B,0
8069,DB01268,CELL_DRUG,CW-2,0
8074,DB01268,CELL_DRUG,C2BBe1,0
8076,DB01268,CELL_DRUG,SNU-C1,0
8080,DB01268,CELL_DRUG,LS-1034,0
8105,DB01268,CELL_DRUG,MDST8,0
8109,DB01268,CELL_DRUG,CL-11,0
8185,DB00619,CELL_DRUG,KM12,0
8210,DB00619,CELL_DRUG,LS-123,0
8211,DB00619,CELL_DRUG,LS-411N,0
8223,DB00619,CELL_DRUG,NCI-H747,0
8224,DB00619,CELL_DRUG,NCI-H716,0
8238,DB00619,CELL_DRUG,SNU-C2B,0
8246,DB00619,CELL_DRUG,CW-2,0
8250,DB00619,CELL_DRUG,C2BBe1,0
8253,DB00619,CELL_DRUG,SNU-C1,0
8260,DB00619,CELL_DRUG,LS-1034,0
8288,DB00619,CELL_DRUG,MDST8,0
8292,DB00619,CELL_DRUG,CL-11,0
8390,DB11805,CELL_DRUG,LS-411N,0
8391,DB11805,CELL_DRUG,LS-513,0
8402,DB11805,CELL_DRUG,NCI-H716,0
8418,DB11805,CELL_DRUG,CW-2,0
8422,DB11805,CELL_DRUG,SNU-C1,0
8428,DB11805,CELL_DRUG,LS-1034,0
8440,DB11805,CELL_DRUG,MDST8,0
8441,DB11805,CELL_DRUG,CL-11,0
8575,DB00205,CELL_DRUG,LS-123,0
8576,DB00205,CELL_DRUG,LS-513,0
8596,DB00205,CELL_DRUG,NCI-H747,0
8597,DB00205,CELL_DRUG,NCI-H716,0
8611,DB00205,CELL_DRUG,RKO,0
8633,DB00205,CELL_DRUG,CW-2,0
8637,DB00205,CELL_DRUG,C2BBe1,0
8641,DB00205,CELL_DRUG,SNU-C1,0
8691,DB00205,CELL_DRUG,MDST8,0
8699,DB00205,CELL_DRUG,CL-11,0
8733,DB08073,CELL_DRUG,CW-2,0
8823,DB06195,CELL_DRUG,HCC2998,0
8888,DB06195,CELL_DRUG,LS-123,0
8889,DB06195,CELL_DRUG,LS-411N,0
8890,DB06195,CELL_DRUG,LS-513,0
8914,DB06195,CELL_DRUG,NCI-H747,0
8915,DB06195,CELL_DRUG,NCI-H716,0
8931,DB06195,CELL_DRUG,RKO,0
8958,DB06195,CELL_DRUG,CW-2,0
8967,DB06195,CELL_DRUG,C2BBe1,0
8971,DB06195,CELL_DRUG,SNU-C1,0
8980,DB06195,CELL_DRUG,LS-1034,0
9027,DB06195,CELL_DRUG,MDST8,0
9034,DB06195,CELL_DRUG,CL-11,0
9102,DB00997,CELL_DRUG,CW-2,0
9103,DB00997,CELL_DRUG,CL-11,0
9169,DB00773,CELL_DRUG,HT55,0
9175,DB00773,CELL_DRUG,LS-513,0
9183,DB00773,CELL_DRUG,NCI-H716,0
9200,DB00773,CELL_DRUG,SNU-C2B,0
9202,DB00773,CELL_DRUG,SW1417,0
9203,DB00773,CELL_DRUG,SW1463,0
9205,DB00773,CELL_DRUG,SW837,0
9206,DB00773,CELL_DRUG,SW948,0
9207,DB00773,CELL_DRUG,T84,0
9218,DB00773,CELL_DRUG,CW-2,0
9219,DB00773,CELL_DRUG,COLO-678,0
9222,DB00773,CELL_DRUG,C2BBe1,0
9227,DB00773,CELL_DRUG,SNU-C1,0
9254,DB00773,CELL_DRUG,CCK-81,0
9271,DB00773,CELL_DRUG,CL-11,0
9353,DB01128,CELL_DRUG,HT-29,0
9382,DB01128,CELL_DRUG,LS-123,0
9383,DB01128,CELL_DRUG,LS-411N,0
9399,DB01128,CELL_DRUG,RCM-1,0
9407,DB01128,CELL_DRUG,SNU-C2B,0
9408,DB01128,CELL_DRUG,SW1417,0
9409,DB01128,CELL_DRUG,SW1463,0
9411,DB01128,CELL_DRUG,SW837,0
9412,DB01128,CELL_DRUG,SW948,0
9419,DB01128,CELL_DRUG,CW-2,0
9420,DB01128,CELL_DRUG,COLO-678,0
9422,DB01128,CELL_DRUG,C2BBe1,0
9425,DB01128,CELL_DRUG,SNU-C1,0
9431,DB01128,CELL_DRUG,CaR-1,0
9490,DB08901,CELL_DRUG,SNU-C1,0
9773,DB00307,CELL_DRUG,HCT-116,0
9774,DB00307,CELL_DRUG,HT-29,0
9786,DB00307,CELL_DRUG,COLO-205,0
9787,DB00307,CELL_DRUG,SW620,0
9792,DB00307,CELL_DRUG,HCC2998,0
9888,DB00307,CELL_DRUG,HT55,0
9889,DB00307,CELL_DRUG,HT-115,0
9900,DB00307,CELL_DRUG,LS-123,0
9901,DB00307,CELL_DRUG,LS-513,0
9931,DB00307,CELL_DRUG,NCI-H747,0
9932,DB00307,CELL_DRUG,NCI-H716,0
9959,DB00307,CELL_DRUG,RCM-1,0
9973,DB00307,CELL_DRUG,SK-CO-1,0
9983,DB00307,CELL_DRUG,SNU-C2B,0
9986,DB00307,CELL_DRUG,SW1417,0
9987,DB00307,CELL_DRUG,SW1463,0
9992,DB00307,CELL_DRUG,SW837,0
9993,DB00307,CELL_DRUG,SW948,0
9994,DB00307,CELL_DRUG,T84,0
10012,DB00307,CELL_DRUG,CW-2,0
10014,DB00307,CELL_DRUG,COLO-320-HSR,0
10015,DB00307,CELL_DRUG,COLO-678,0
10020,DB00307,CELL_DRUG,C2BBe1,0
10031,DB00307,CELL_DRUG,SNU-C1,0
10054,DB00307,CELL_DRUG,CaR-1,0
10102,DB00307,CELL_DRUG,LS-180,0
10105,DB00307,CELL_DRUG,CCK-81,0
10129,DB00307,CELL_DRUG,MDST8,0
10163,DB00307,CELL_DRUG,CL-11,0
10337,DB00290,CELL_DRUG,HT55,0
10338,DB00290,CELL_DRUG,HT-115,0
10347,DB00290,CELL_DRUG,LS-513,0
10356,DB00290,CELL_DRUG,NCI-H716,0
10377,DB00290,CELL_DRUG,SW1417,0
10378,DB00290,CELL_DRUG,SW1463,0
10380,DB00290,CELL_DRUG,SW948,0
10391,DB00290,CELL_DRUG,CW-2,0
10393,DB00290,CELL_DRUG,COLO-678,0
10397,DB00290,CELL_DRUG,C2BBe1,0
10402,DB00290,CELL_DRUG,SNU-C1,0
10412,DB00290,CELL_DRUG,LS-1034,0
10453,DB00290,CELL_DRUG,MDST8,0
10473,DB00290,CELL_DRUG,CL-11,0
10671,DB00914,CELL_DRUG,HCT-116,0
10672,DB00914,CELL_DRUG,HCT-15,0
10674,DB00914,CELL_DRUG,HT-29,0
10691,DB00914,CELL_DRUG,COLO-205,0
10692,DB00914,CELL_DRUG,SW620,0
10699,DB00914,CELL_DRUG,HCC2998,0
10715,DB00914,CELL_DRUG,KM12,0
10832,DB00914,CELL_DRUG,HT55,0
10833,DB00914,CELL_DRUG,HT-115,0
10835,DB00914,CELL_DRUG,GP5d,0
10856,DB00914,CELL_DRUG,LoVo,0
10858,DB00914,CELL_DRUG,LS-123,0
10859,DB00914,CELL_DRUG,LS-411N,0
10860,DB00914,CELL_DRUG,LS-513,0
10907,DB00914,CELL_DRUG,NCI-H747,0
10908,DB00914,CELL_DRUG,NCI-H716,0
10937,DB00914,CELL_DRUG,RCM-1,0
10941,DB00914,CELL_DRUG,RKO,0
10958,DB00914,CELL_DRUG,SK-CO-1,0
10975,DB00914,CELL_DRUG,SNU-C2B,0
10980,DB00914,CELL_DRUG,SW1116,0
10981,DB00914,CELL_DRUG,SW1417,0
10982,DB00914,CELL_DRUG,SW1463,0
10985,DB00914,CELL_DRUG,SW48,0
10988,DB00914,CELL_DRUG,SW837,0
10990,DB00914,CELL_DRUG,SW948,0
10993,DB00914,CELL_DRUG,T84,0
11021,DB00914,CELL_DRUG,CW-2,0
11025,DB00914,CELL_DRUG,COLO-320-HSR,0
11028,DB00914,CELL_DRUG,COLO-678,0
11035,DB00914,CELL_DRUG,C2BBe1,0
11055,DB00914,CELL_DRUG,SNU-C1,0
11086,DB00914,CELL_DRUG,LS-1034,0
11093,DB00914,CELL_DRUG,CaR-1,0
11163,DB00914,CELL_DRUG,LS-180,0
11166,DB00914,CELL_DRUG,CCK-81,0
11202,DB00914,CELL_DRUG,MDST8,0
11256,DB00914,CELL_DRUG,CL-11,0
11401,DB00914,CELL_DRUG,SNU-1040,0
11402,DB00914,CELL_DRUG,SNU-175,0
11403,DB00914,CELL_DRUG,SNU-407,0
11404,DB00914,CELL_DRUG,SNU-61,0
11405,DB00914,CELL_DRUG,SNU-81,0
11406,DB00914,CELL_DRUG,SNU-C5,0
11510,DB06589,CELL_DRUG,HCT-116,0
11511,DB06589,CELL_DRUG,HCT-15,0
11513,DB06589,CELL_DRUG,HT-29,0
11526,DB06589,CELL_DRUG,COLO-205,0
11527,DB06589,CELL_DRUG,SW620,0
11532,DB06589,CELL_DRUG,HCC2998,0
11538,DB06589,CELL_DRUG,KM12,0
11609,DB06589,CELL_DRUG,HT-115,0
11610,DB06589,CELL_DRUG,GP5d,0
11622,DB06589,CELL_DRUG,LS-123,0
11623,DB06589,CELL_DRUG,LS-411N,0
11624,DB06589,CELL_DRUG,LS-513,0
11647,DB06589,CELL_DRUG,NCI-H747,0
11666,DB06589,CELL_DRUG,RCM-1,0
11675,DB06589,CELL_DRUG,SK-CO-1,0
11683,DB06589,CELL_DRUG,SNU-C2B,0
11684,DB06589,CELL_DRUG,SW1417,0
11685,DB06589,CELL_DRUG,SW1463,0
11688,DB06589,CELL_DRUG,SW837,0
11690,DB06589,CELL_DRUG,SW948,0
11691,DB06589,CELL_DRUG,T84,0
11712,DB06589,CELL_DRUG,CW-2,0
11715,DB06589,CELL_DRUG,COLO-320-HSR,0
11717,DB06589,CELL_DRUG,COLO-678,0
11721,DB06589,CELL_DRUG,C2BBe1,0
11730,DB06589,CELL_DRUG,SNU-C1,0
11745,DB06589,CELL_DRUG,LS-1034,0
11750,DB06589,CELL_DRUG,CaR-1,0
11789,DB06589,CELL_DRUG,LS-180,0
11792,DB06589,CELL_DRUG,CCK-81,0
11813,DB06589,CELL_DRUG,MDST8,0
11846,DB06589,CELL_DRUG,CL-11,0
11966,DB04960,CELL_DRUG,HT55,0
11967,DB04960,CELL_DRUG,HT-115,0
11972,DB04960,CELL_DRUG,LS-513,0
11982,DB04960,CELL_DRUG,NCI-H716,0
11995,DB04960,CELL_DRUG,RCM-1,0
12000,DB04960,CELL_DRUG,SW1417,0
12002,DB04960,CELL_DRUG,SW948,0
12009,DB04960,CELL_DRUG,CW-2,0
12012,DB04960,CELL_DRUG,C2BBe1,0
12015,DB04960,CELL_DRUG,SNU-C1,0
12051,DB04960,CELL_DRUG,CL-11,0
12240,DB08142,CELL_DRUG,HCT-15,0
12259,DB08142,CELL_DRUG,HT55,0
12260,DB08142,CELL_DRUG,HT-115,0
12263,DB08142,CELL_DRUG,LoVo,0
12270,DB08142,CELL_DRUG,RCM-1,0
12276,DB08142,CELL_DRUG,SW1116,0
12277,DB08142,CELL_DRUG,SW1463,0
12281,DB08142,CELL_DRUG,SW948,0
12288,DB08142,CELL_DRUG,CW-2,0
12290,DB08142,CELL_DRUG,COLO-678,0
12291,DB08142,CELL_DRUG,C2BBe1,0
12317,DB08142,CELL_DRUG,CL-11,0
12497,DB04769,CELL_DRUG,HCC2998,0
12502,DB04769,CELL_DRUG,KM12,0
12554,DB04769,CELL_DRUG,HT55,0
