,head,relation,tail,label
2952,DB00570,CELL_DRUG,H4,1
3009,DB00570,CELL_DRUG,MOG-G-UVW,1
3070,DB00570,CELL_DRUG,SW1783,1
3463,DB01248,CELL_DRUG,SF539,1
3506,DB01248,CELL_DRUG,GAMG,1
3509,DB01248,CELL_DRUG,GI-1,1
3515,DB01248,CELL_DRUG,H4,1
3535,DB01248,CELL_DRUG,KALS-1,1
3579,DB01248,CELL_DRUG,MOG-G-CCM,1
3580,DB01248,CELL_DRUG,MOG-G-UVW,1
3651,DB01248,CELL_DRUG,SW1783,1
4030,DB02010,CELL_DRUG,SF539,1
4058,DB02010,CELL_DRUG,GAMG,1
4060,DB02010,CELL_DRUG,GI-1,1
4064,DB02010,CELL_DRUG,H4,1
4082,DB02010,CELL_DRUG,KALS-1,1
4115,DB02010,CELL_DRUG,MOG-G-CCM,1
4116,DB02010,CELL_DRUG,MOG-G-UVW,1
4168,DB02010,CELL_DRUG,SW1783,1
4514,DB01229,CELL_DRUG,SF539,1
4548,DB01229,CELL_DRUG,GAMG,1
4550,DB01229,CELL_DRUG,GI-1,1
4553,DB01229,CELL_DRUG,H4,1
4571,DB01229,CELL_DRUG,KALS-1,1
4602,DB01229,CELL_DRUG,MOG-G-CCM,1
4603,DB01229,CELL_DRUG,MOG-G-UVW,1
4855,DB00877,CELL_DRUG,SF539,1
4877,DB00877,CELL_DRUG,GAMG,1
4880,DB00877,CELL_DRUG,H4,1
4912,DB00877,CELL_DRUG,MOG-G-UVW,1
4942,DB00877,CELL_DRUG,SW1783,1
5079,DB00441,CELL_DRUG,SF539,1
5105,DB00441,CELL_DRUG,H4,1
5135,DB00441,CELL_DRUG,MOG-G-UVW,1
5165,DB00441,CELL_DRUG,SW1783,1
5446,DB00188,CELL_DRUG,SF539,1
5494,DB00188,CELL_DRUG,GAMG,1
5497,DB00188,CELL_DRUG,GI-1,1
5503,DB00188,CELL_DRUG,H4,1
5529,DB00188,CELL_DRUG,KALS-1,1
5536,DB00188,CELL_DRUG,KINGS-1,1
5580,DB00188,CELL_DRUG,MOG-G-CCM,1
5581,DB00188,CELL_DRUG,MOG-G-UVW,1
5660,DB00188,CELL_DRUG,SW1783,1
6030,DB12731,CELL_DRUG,SF539,1
6049,DB12731,CELL_DRUG,GAMG,1
6051,DB12731,CELL_DRUG,GI-1,1
6054,DB12731,CELL_DRUG,H4,1
6064,DB12731,CELL_DRUG,KALS-1,1
6068,DB12731,CELL_DRUG,KINGS-1,1
6091,DB12731,CELL_DRUG,MOG-G-UVW,1
6137,DB12731,CELL_DRUG,SW1783,1
6598,DB00970,CELL_DRUG,SF539,1
6631,DB00970,CELL_DRUG,H4,1
6869,DB00541,CELL_DRUG,SF539,1
6892,DB00541,CELL_DRUG,GAMG,1
6893,DB00541,CELL_DRUG,GI-1,1
6896,DB00541,CELL_DRUG,H4,1
7242,DB00970,CELL_DRUG,GAMG,1
7245,DB00970,CELL_DRUG,GI-1,1
7265,DB00970,CELL_DRUG,KALS-1,1
7289,DB00970,CELL_DRUG,MOG-G-CCM,1
7290,DB00970,CELL_DRUG,MOG-G-UVW,1
7335,DB00970,CELL_DRUG,SW1783,1
7644,DB00361,CELL_DRUG,SF539,1
7678,DB00361,CELL_DRUG,GAMG,1
7680,DB00361,CELL_DRUG,GI-1,1
7685,DB00361,CELL_DRUG,H4,1
7727,DB00361,CELL_DRUG,MOG-G-UVW,1
7956,DB00530,CELL_DRUG,no-10,0
7963,DB00530,CELL_DRUG,KNS-81-FD,0
7965,DB00530,CELL_DRUG,D-336MG,0
8037,DB01268,CELL_DRUG,KINGS-1,0
8038,DB01268,CELL_DRUG,KNS-42,0
8083,DB01268,CELL_DRUG,KNS-81-FD,0
8092,DB01268,CELL_DRUG,D-336MG,0
8093,DB01268,CELL_DRUG,D-502MG,0
8126,DB00398,CELL_DRUG,KNS-81-FD,0
8204,DB00619,CELL_DRUG,KNS-42,0
8219,DB00619,CELL_DRUG,NMC-G1,0
8220,DB00619,CELL_DRUG,no-11,0
8222,DB00619,CELL_DRUG,no-10,0
8264,DB00619,CELL_DRUG,KNS-81-FD,0
8273,DB00619,CELL_DRUG,D-502MG,0
8320,DB08865,CELL_DRUG,no-11,0
8321,DB08865,CELL_DRUG,no-10,0
8328,DB08865,CELL_DRUG,D-336MG,0
8329,DB08865,CELL_DRUG,D-502MG,0
8400,DB11805,CELL_DRUG,no-11,0
8430,DB11805,CELL_DRUG,KNS-81-FD,0
8433,DB11805,CELL_DRUG,D-502MG,0
8549,DB00205,CELL_DRUG,GI-1,0
8562,DB00205,CELL_DRUG,KINGS-1,0
8565,DB00205,CELL_DRUG,KNS-42,0
8591,DB00205,CELL_DRUG,NMC-G1,0
8592,DB00205,CELL_DRUG,no-11,0
8594,DB00205,CELL_DRUG,no-10,0
8652,DB00205,CELL_DRUG,KNS-81-FD,0
8668,DB00205,CELL_DRUG,D-336MG,0
8670,DB00205,CELL_DRUG,D-502MG,0
8830,DB06195,CELL_DRUG,SF539,0
8869,DB06195,CELL_DRUG,KALS-1,0
8874,DB06195,CELL_DRUG,KINGS-1,0
8876,DB06195,CELL_DRUG,KNS-42,0
8910,DB06195,CELL_DRUG,NMC-G1,0
8911,DB06195,CELL_DRUG,no-11,0
8913,DB06195,CELL_DRUG,no-10,0
8984,DB06195,CELL_DRUG,KNS-81-FD,0
8999,DB06195,CELL_DRUG,D-336MG,0
9001,DB06195,CELL_DRUG,D-502MG,0
9078,DB01259,CELL_DRUG,no-11,0
9167,DB00773,CELL_DRUG,KINGS-1,0
9233,DB00773,CELL_DRUG,KNS-81-FD,0
9244,DB00773,CELL_DRUG,D-336MG,0
9246,DB00773,CELL_DRUG,D-502MG,0
9304,DB00441,CELL_DRUG,D-502MG,0
9312,DB00305,CELL_DRUG,D-502MG,0
9379,DB01128,CELL_DRUG,KINGS-1,0
9389,DB01128,CELL_DRUG,NMC-G1,0
9390,DB01128,CELL_DRUG,no-11,0
9433,DB01128,CELL_DRUG,KNS-81-FD,0
9446,DB01128,CELL_DRUG,D-502MG,0
9529,DB00544,CELL_DRUG,KNS-42,0
9530,DB00544,CELL_DRUG,NMC-G1,0
9531,DB00544,CELL_DRUG,no-11,0
9532,DB00544,CELL_DRUG,no-10,0
9548,DB00544,CELL_DRUG,KNS-81-FD,0
9553,DB00544,CELL_DRUG,D-336MG,0
9555,DB00544,CELL_DRUG,D-502MG,0
9612,DB15399,CELL_DRUG,D-502MG,0
9633,DB06075,CELL_DRUG,KNS-42,0
9634,DB06075,CELL_DRUG,no-10,0
9648,DB06075,CELL_DRUG,KNS-81-FD,0
9649,DB06075,CELL_DRUG,D-502MG,0
9802,DB00307,CELL_DRUG,SF539,0
9853,DB00307,CELL_DRUG,H4,0
9886,DB00307,CELL_DRUG,KNS-42,0
9917,DB00307,CELL_DRUG,MOG-G-CCM,0
9930,DB00307,CELL_DRUG,no-10,0
9989,DB00307,CELL_DRUG,SW1783,0
10058,DB00307,CELL_DRUG,KNS-81-FD,0
10081,DB00307,CELL_DRUG,D-502MG,0
10333,DB00290,CELL_DRUG,KINGS-1,0
10336,DB00290,CELL_DRUG,KNS-42,0
10355,DB00290,CELL_DRUG,no-10,0
10414,DB00290,CELL_DRUG,KNS-81-FD,0
10429,DB00290,CELL_DRUG,D-502MG,0
10712,DB00914,CELL_DRUG,SF539,0
10773,DB00914,CELL_DRUG,GAMG,0
10776,DB00914,CELL_DRUG,GI-1,0
10783,DB00914,CELL_DRUG,H4,0
10820,DB00914,CELL_DRUG,KALS-1,0
10826,DB00914,CELL_DRUG,KINGS-1,0
10829,DB00914,CELL_DRUG,KNS-42,0
10883,DB00914,CELL_DRUG,MOG-G-CCM,0
10884,DB00914,CELL_DRUG,MOG-G-UVW,0
10901,DB00914,CELL_DRUG,NMC-G1,0
10902,DB00914,CELL_DRUG,no-11,0
10904,DB00914,CELL_DRUG,no-10,0
10984,DB00914,CELL_DRUG,SW1783,0
11099,DB00914,CELL_DRUG,KNS-81-FD,0
11130,DB00914,CELL_DRUG,D-336MG,0
11133,DB00914,CELL_DRUG,D-502MG,0
11536,DB06589,CELL_DRUG,SF539,0
11600,DB06589,CELL_DRUG,KALS-1,0
11604,DB06589,CELL_DRUG,KINGS-1,0
11646,DB06589,CELL_DRUG,no-10,0
11686,DB06589,CELL_DRUG,SW1783,0
11753,DB06589,CELL_DRUG,KNS-81-FD,0
11964,DB04960,CELL_DRUG,KALS-1,0
12029,DB04960,CELL_DRUG,D-502MG,0
12129,DB08877,CELL_DRUG,KNS-42,0
12132,DB08877,CELL_DRUG,NMC-G1,0
12133,DB08877,CELL_DRUG,no-11,0
12134,DB08877,CELL_DRUG,no-10,0
12154,DB08877,CELL_DRUG,KNS-81-FD,0
12162,DB08877,CELL_DRUG,D-336MG,0
12163,DB08877,CELL_DRUG,D-502MG,0
12258,DB08142,CELL_DRUG,KNS-42,0
12278,DB08142,CELL_DRUG,SW1783,0
12296,DB08142,CELL_DRUG,KNS-81-FD,0
12303,DB08142,CELL_DRUG,D-502MG,0
12500,DB04769,CELL_DRUG,SF539,0
12526,DB04769,CELL_DRUG,GAMG,0
12533,DB04769,CELL_DRUG,H4,0
12552,DB04769,CELL_DRUG,KINGS-1,0
12553,DB04769,CELL_DRUG,KNS-42,0
12578,DB04769,CELL_DRUG,MOG-G-CCM,0
12585,DB04769,CELL_DRUG,no-10,0
12619,DB04769,CELL_DRUG,SW1783,0
12669,DB04769,CELL_DRUG,KNS-81-FD,0
12686,DB04769,CELL_DRUG,D-336MG,0
12688,DB04769,CELL_DRUG,D-502MG,0
13022,DB06486,CELL_DRUG,GI-1,0
13044,DB06486,CELL_DRUG,KALS-1,0
13047,DB06486,CELL_DRUG,KINGS-1,0
13048,DB06486,CELL_DRUG,KNS-42,0
13078,DB06486,CELL_DRUG,no-11,0
13079,DB06486,CELL_DRUG,no-10,0
13117,DB06486,CELL_DRUG,SW1783,0
13171,DB06486,CELL_DRUG,KNS-81-FD,0
13192,DB06486,CELL_DRUG,D-502MG,0
13596,DB09054,CELL_DRUG,SF539,0
13647,DB09054,CELL_DRUG,GAMG,0
13649,DB09054,CELL_DRUG,GI-1,0
13656,DB09054,CELL_DRUG,H4,0
13684,DB09054,CELL_DRUG,KALS-1,0
13688,DB09054,CELL_DRUG,KINGS-1,0
13691,DB09054,CELL_DRUG,KNS-42,0
13730,DB09054,CELL_DRUG,MOG-G-UVW,0
13740,DB09054,CELL_DRUG,NMC-G1,0
13741,DB09054,CELL_DRUG,no-11,0
13742,DB09054,CELL_DRUG,no-10,0
13798,DB09054,CELL_DRUG,SW1783,0
13884,DB09054,CELL_DRUG,KNS-81-FD,0
13910,DB09054,CELL_DRUG,D-336MG,0
13912,DB09054,CELL_DRUG,D-502MG,0
14241,DB08875,CELL_DRUG,KALS-1,0
14269,DB08875,CELL_DRUG,no-10,0
14348,DB08875,CELL_DRUG,KNS-81-FD,0
14503,DB12874,CELL_DRUG,KALS-1,0
14504,DB12874,CELL_DRUG,KINGS-1,0
14509,DB12874,CELL_DRUG,no-11,0
14549,DB12874,CELL_DRUG,D-502MG,0
14784,DB07794,CELL_DRUG,SF539,0
14846,DB07794,CELL_DRUG,GAMG,0
14848,DB07794,CELL_DRUG,GI-1,0
14855,DB07794,CELL_DRUG,H4,0
14893,DB07794,CELL_DRUG,KALS-1,0
14899,DB07794,CELL_DRUG,KINGS-1,0
14902,DB07794,CELL_DRUG,KNS-42,0
14955,DB07794,CELL_DRUG,MOG-G-CCM,0
14956,DB07794,CELL_DRUG,MOG-G-UVW,0
14972,DB07794,CELL_DRUG,NMC-G1,0
14973,DB07794,CELL_DRUG,no-11,0
14975,DB07794,CELL_DRUG,no-10,0
15055,DB07794,CELL_DRUG,SW1783,0
15168,DB07794,CELL_DRUG,KNS-81-FD,0
15201,DB07794,CELL_DRUG,D-336MG,0
15204,DB07794,CELL_DRUG,D-502MG,0
15531,DB05015,CELL_DRUG,D-336MG,0
15624,DB06080,CELL_DRUG,D-502MG,0
15826,DB11363,CELL_DRUG,SF539,0
15879,DB11363,CELL_DRUG,GAMG,0
15881,DB11363,CELL_DRUG,GI-1,0
15887,DB11363,CELL_DRUG,H4,0
15921,DB11363,CELL_DRUG,KALS-1,0
15924,DB11363,CELL_DRUG,KINGS-1,0
15926,DB11363,CELL_DRUG,KNS-42,0
15967,DB11363,CELL_DRUG,MOG-G-CCM,0
15968,DB11363,CELL_DRUG,MOG-G-UVW,0
15979,DB11363,CELL_DRUG,NMC-G1,0
15980,DB11363,CELL_DRUG,no-11,0
15982,DB11363,CELL_DRUG,no-10,0
16041,DB11363,CELL_DRUG,SW1783,0
16141,DB11363,CELL_DRUG,KNS-81-FD,0
16171,DB11363,CELL_DRUG,D-336MG,0
16174,DB11363,CELL_DRUG,D-502MG,0
16492,DB05524,CELL_DRUG,KALS-1,0
16493,DB05524,CELL_DRUG,KINGS-1,0
16494,DB05524,CELL_DRUG,KNS-42,0
16559,DB05524,CELL_DRUG,KNS-81-FD,0
16809,DB12742,CELL_DRUG,SF539,0
16854,DB12742,CELL_DRUG,GI-1,0
16858,DB12742,CELL_DRUG,H4,0
16885,DB12742,CELL_DRUG,KALS-1,0
16890,DB12742,CELL_DRUG,KINGS-1,0
16892,DB12742,CELL_DRUG,KNS-42,0
16929,DB12742,CELL_DRUG,MOG-G-CCM,0
16930,DB12742,CELL_DRUG,MOG-G-UVW,0
16940,DB12742,CELL_DRUG,NMC-G1,0
16941,DB12742,CELL_DRUG,no-11,0
16943,DB12742,CELL_DRUG,no-10,0
17004,DB12742,CELL_DRUG,SW1783,0
17091,DB12742,CELL_DRUG,KNS-81-FD,0
17116,DB12742,CELL_DRUG,D-336MG,0
17118,DB12742,CELL_DRUG,D-502MG,0
17506,DB05913,CELL_DRUG,SF539,0
17557,DB05913,CELL_DRUG,GI-1,0
17564,DB05913,CELL_DRUG,H4,0
17598,DB05913,CELL_DRUG,KALS-1,0
17601,DB05913,CELL_DRUG,KINGS-1,0
17602,DB05913,CELL_DRUG,KNS-42,0
17648,DB05913,CELL_DRUG,MOG-G-CCM,0
17649,DB05913,CELL_DRUG,MOG-G-UVW,0
17660,DB05913,CELL_DRUG,NMC-G1,0
17661,DB05913,CELL_DRUG,no-11,0
17663,DB05913,CELL_DRUG,no-10,0
17730,DB05913,CELL_DRUG,SW1783,0
17827,DB05913,CELL_DRUG,KNS-81-FD,0
17857,DB05913,CELL_DRUG,D-336MG,0
17860,DB05913,CELL_DRUG,D-502MG,0
18210,DB12500,CELL_DRUG,KALS-1,0
18211,DB12500,CELL_DRUG,KNS-42,0
18227,DB12500,CELL_DRUG,MOG-G-UVW,0
18232,DB12500,CELL_DRUG,no-10,0
18255,DB12500,CELL_DRUG,SW1783,0
18300,DB12500,CELL_DRUG,KNS-81-FD,0
18591,DB07080,CELL_DRUG,SF539,0
18650,DB07080,CELL_DRUG,GAMG,0
18651,DB07080,CELL_DRUG,GI-1,0
18658,DB07080,CELL_DRUG,H4,0
18691,DB07080,CELL_DRUG,KALS-1,0
18696,DB07080,CELL_DRUG,KINGS-1,0
18697,DB07080,CELL_DRUG,KNS-42,0
18746,DB07080,CELL_DRUG,MOG-G-CCM,0
18747,DB07080,CELL_DRUG,MOG-G-UVW,0
18758,DB07080,CELL_DRUG,NMC-G1,0
18759,DB07080,CELL_DRUG,no-11,0
18760,DB07080,CELL_DRUG,no-10,0
18830,DB07080,CELL_DRUG,SW1783,0
18934,DB07080,CELL_DRUG,KNS-81-FD,0
18965,DB07080,CELL_DRUG,D-336MG,0
18968,DB07080,CELL_DRUG,D-502MG,0
19423,DB13978,CELL_DRUG,SF539,0
19484,DB13978,CELL_DRUG,GAMG,0
19487,DB13978,CELL_DRUG,GI-1,0
19494,DB13978,CELL_DRUG,H4,0
19532,DB13978,CELL_DRUG,KALS-1,0
19538,DB13978,CELL_DRUG,KINGS-1,0
19541,DB13978,CELL_DRUG,KNS-42,0
19595,DB13978,CELL_DRUG,MOG-G-CCM,0
19596,DB13978,CELL_DRUG,MOG-G-UVW,0
19613,DB13978,CELL_DRUG,NMC-G1,0
19614,DB13978,CELL_DRUG,no-11,0
19616,DB13978,CELL_DRUG,no-10,0
19696,DB13978,CELL_DRUG,SW1783,0
19812,DB13978,CELL_DRUG,KNS-81-FD,0
19844,DB13978,CELL_DRUG,D-336MG,0
19847,DB13978,CELL_DRUG,D-502MG,0
20291,DB07859,CELL_DRUG,KALS-1,0
20294,DB07859,CELL_DRUG,KINGS-1,0
20295,DB07859,CELL_DRUG,KNS-42,0
20321,DB07859,CELL_DRUG,NMC-G1,0
20322,DB07859,CELL_DRUG,no-11,0
20324,DB07859,CELL_DRUG,no-10,0
20429,DB07859,CELL_DRUG,KNS-81-FD,0
20449,DB07859,CELL_DRUG,D-502MG,0
20668,DB05424,CELL_DRUG,KALS-1,0
20671,DB05424,CELL_DRUG,KINGS-1,0
20673,DB05424,CELL_DRUG,KNS-42,0
20684,DB05424,CELL_DRUG,MOG-G-UVW,0
20688,DB05424,CELL_DRUG,no-11,0
20689,DB05424,CELL_DRUG,no-10,0
20734,DB05424,CELL_DRUG,KNS-81-FD,0
20839,DB11963,CELL_DRUG,KNS-42,0
20873,DB11963,CELL_DRUG,KNS-81-FD,0
21036,DB11772,CELL_DRUG,SF539,0
21073,DB11772,CELL_DRUG,GAMG,0
21079,DB11772,CELL_DRUG,H4,0
21098,DB11772,CELL_DRUG,KALS-1,0
21101,DB11772,CELL_DRUG,KINGS-1,0
21102,DB11772,CELL_DRUG,KNS-42,0
21128,DB11772,CELL_DRUG,MOG-G-CCM,0
21129,DB11772,CELL_DRUG,MOG-G-UVW,0
21138,DB11772,CELL_DRUG,NMC-G1,0
21139,DB11772,CELL_DRUG,no-11,0
21141,DB11772,CELL_DRUG,no-10,0
21194,DB11772,CELL_DRUG,SW1783,0
21260,DB11772,CELL_DRUG,KNS-81-FD,0
21279,DB11772,CELL_DRUG,D-336MG,0
21282,DB11772,CELL_DRUG,D-502MG,0
21597,DB00642,CELL_DRUG,GAMG,0
21601,DB00642,CELL_DRUG,H4,0
21617,DB00642,CELL_DRUG,KALS-1,0
21621,DB00642,CELL_DRUG,KINGS-1,0
21622,DB00642,CELL_DRUG,KNS-42,0
21638,DB00642,CELL_DRUG,MOG-G-CCM,0
21639,DB00642,CELL_DRUG,MOG-G-UVW,0
21643,DB00642,CELL_DRUG,NMC-G1,0
21644,DB00642,CELL_DRUG,no-11,0
21645,DB00642,CELL_DRUG,no-10,0
21683,DB00642,CELL_DRUG,SW1783,0
21735,DB00642,CELL_DRUG,KNS-81-FD,0
21752,DB00642,CELL_DRUG,D-336MG,0
21755,DB00642,CELL_DRUG,D-502MG,0
21989,DB05220,CELL_DRUG,KNS-42,0
21990,DB05220,CELL_DRUG,no-11,0
21991,DB05220,CELL_DRUG,no-10,0
21996,DB05220,CELL_DRUG,KNS-81-FD,0
22230,DB01700,CELL_DRUG,SF539,0
22294,DB01700,CELL_DRUG,GAMG,0
22297,DB01700,CELL_DRUG,GI-1,0
22304,DB01700,CELL_DRUG,H4,0
22342,DB01700,CELL_DRUG,KALS-1,0
22350,DB01700,CELL_DRUG,KINGS-1,0
22353,DB01700,CELL_DRUG,KNS-42,0
22406,DB01700,CELL_DRUG,MOG-G-CCM,0
22407,DB01700,CELL_DRUG,MOG-G-UVW,0
22426,DB01700,CELL_DRUG,NMC-G1,0
22427,DB01700,CELL_DRUG,no-11,0
22429,DB01700,CELL_DRUG,no-10,0
22508,DB01700,CELL_DRUG,SW1783,0
22655,DB01700,CELL_DRUG,D-336MG,0
22658,DB01700,CELL_DRUG,D-502MG,0
22974,DB00515,CELL_DRUG,KNS-42,0
22975,DB00515,CELL_DRUG,no-10,0
22987,DB00515,CELL_DRUG,KNS-81-FD,0
22991,DB00515,CELL_DRUG,D-336MG,0
22992,DB00515,CELL_DRUG,D-502MG,0
23199,DB00755,CELL_DRUG,SF539,0
23249,DB00755,CELL_DRUG,GI-1,0
23253,DB00755,CELL_DRUG,H4,0
23282,DB00755,CELL_DRUG,KALS-1,0
23285,DB00755,CELL_DRUG,KINGS-1,0
23326,DB00755,CELL_DRUG,MOG-G-CCM,0
23336,DB00755,CELL_DRUG,NMC-G1,0
23337,DB00755,CELL_DRUG,no-11,0
23338,DB00755,CELL_DRUG,no-10,0
23404,DB00755,CELL_DRUG,SW1783,0
23511,DB00755,CELL_DRUG,D-336MG,0
23514,DB00755,CELL_DRUG,D-502MG,0
23753,DB12340,CELL_DRUG,D-502MG,0
23765,DB02546,CELL_DRUG,KNS-42,0
23766,DB02546,CELL_DRUG,KNS-81-FD,0
23790,DB04868,CELL_DRUG,KNS-42,0
23792,DB04868,CELL_DRUG,NMC-G1,0
23793,DB04868,CELL_DRUG,no-10,0
23806,DB04868,CELL_DRUG,KNS-81-FD,0
23810,DB04868,CELL_DRUG,D-336MG,0
23811,DB04868,CELL_DRUG,D-502MG,0
23875,DB09074,CELL_DRUG,KNS-42,0
23879,DB09074,CELL_DRUG,NMC-G1,0
23880,DB09074,CELL_DRUG,no-11,0
23881,DB09074,CELL_DRUG,no-10,0
23900,DB09074,CELL_DRUG,KNS-81-FD,0
23906,DB09074,CELL_DRUG,D-336MG,0
23907,DB09074,CELL_DRUG,D-502MG,0
24141,DB07232,CELL_DRUG,SF539,0
24197,DB07232,CELL_DRUG,GI-1,0
24232,DB07232,CELL_DRUG,KALS-1,0
24238,DB07232,CELL_DRUG,KINGS-1,0
24241,DB07232,CELL_DRUG,KNS-42,0
24285,DB07232,CELL_DRUG,MOG-G-CCM,0
24286,DB07232,CELL_DRUG,MOG-G-UVW,0
24299,DB07232,CELL_DRUG,NMC-G1,0
24300,DB07232,CELL_DRUG,no-11,0
24302,DB07232,CELL_DRUG,no-10,0
24370,DB07232,CELL_DRUG,SW1783,0
24474,DB07232,CELL_DRUG,KNS-81-FD,0
24505,DB07232,CELL_DRUG,D-336MG,0
24508,DB07232,CELL_DRUG,D-502MG,0
24847,DB06616,CELL_DRUG,KALS-1,0
24849,DB06616,CELL_DRUG,KNS-42,0
24861,DB06616,CELL_DRUG,no-10,0
24901,DB06616,CELL_DRUG,KNS-81-FD,0
25159,DB00480,CELL_DRUG,SF539,0
25211,DB00480,CELL_DRUG,GAMG,0
25214,DB00480,CELL_DRUG,GI-1,0
25220,DB00480,CELL_DRUG,H4,0
25251,DB00480,CELL_DRUG,KALS-1,0
25256,DB00480,CELL_DRUG,KINGS-1,0
25258,DB00480,CELL_DRUG,KNS-42,0
25303,DB00480,CELL_DRUG,MOG-G-CCM,0
25304,DB00480,CELL_DRUG,MOG-G-UVW,0
25318,DB00480,CELL_DRUG,NMC-G1,0
25319,DB00480,CELL_DRUG,no-11,0
25321,DB00480,CELL_DRUG,no-10,0
25392,DB00480,CELL_DRUG,SW1783,0
25494,DB00480,CELL_DRUG,KNS-81-FD,0
25524,DB00480,CELL_DRUG,D-336MG,0
25527,DB00480,CELL_DRUG,D-502MG,0
25804,DB06626,CELL_DRUG,KNS-42,0
25806,DB06626,CELL_DRUG,NMC-G1,0
25807,DB06626,CELL_DRUG,no-11,0
25808,DB06626,CELL_DRUG,no-10,0
25816,DB06626,CELL_DRUG,KNS-81-FD,0
25818,DB06626,CELL_DRUG,D-336MG,0
26024,DB05470,CELL_DRUG,KALS-1,0
26025,DB05470,CELL_DRUG,KINGS-1,0
26052,DB05470,CELL_DRUG,MOG-G-CCM,0
26058,DB05470,CELL_DRUG,NMC-G1,0
26059,DB05470,CELL_DRUG,no-11,0
26060,DB05470,CELL_DRUG,no-10,0
26173,DB05470,CELL_DRUG,D-502MG,0
26523,DB08828,CELL_DRUG,SF539,0
26582,DB08828,CELL_DRUG,GAMG,0
26585,DB08828,CELL_DRUG,GI-1,0
26590,DB08828,CELL_DRUG,H4,0
26623,DB08828,CELL_DRUG,KALS-1,0
26631,DB08828,CELL_DRUG,KINGS-1,0
26633,DB08828,CELL_DRUG,KNS-42,0
26686,DB08828,CELL_DRUG,MOG-G-CCM,0
26687,DB08828,CELL_DRUG,MOG-G-UVW,0
26702,DB08828,CELL_DRUG,NMC-G1,0
26703,DB08828,CELL_DRUG,no-11,0
26705,DB08828,CELL_DRUG,no-10,0
26779,DB08828,CELL_DRUG,SW1783,0
26886,DB08828,CELL_DRUG,KNS-81-FD,0
26920,DB08828,CELL_DRUG,D-336MG,0
26922,DB08828,CELL_DRUG,D-502MG,0
27241,DB06999,CELL_DRUG,KNS-42,0
27244,DB06999,CELL_DRUG,no-11,0
27245,DB06999,CELL_DRUG,no-10,0
27264,DB06999,CELL_DRUG,D-336MG,0
27265,DB06999,CELL_DRUG,D-502MG,0
27353,DB03044,CELL_DRUG,KNS-42,0
27358,DB03044,CELL_DRUG,NMC-G1,0
27359,DB03044,CELL_DRUG,no-11,0
27360,DB03044,CELL_DRUG,no-10,0
27383,DB03044,CELL_DRUG,KNS-81-FD,0
27387,DB03044,CELL_DRUG,D-336MG,0
27389,DB03044,CELL_DRUG,D-502MG,0
