,head,relation,tail,label
1454,DB00570,CELL_DRUG,COLO-783,1
1464,DB00570,CELL_DRUG,451Lu,1
1468,DB00570,CELL_DRUG,K2,1
1513,DB01248,CELL_DRUG,CP50-MEL-B,1
1520,DB01248,CELL_DRUG,LB2518-MEL,1
1521,DB01248,CELL_DRUG,LB373-MEL-D,1
1529,DB01248,CELL_DRUG,SK-MEL-28,1
1535,DB01248,CELL_DRUG,COLO-800,1
1540,DB01248,CELL_DRUG,IPC-298,1
1547,DB01248,CELL_DRUG,MEL-HO,1
1553,DB01248,CELL_DRUG,RVH-421,1
1556,DB01248,CELL_DRUG,SK-MEL-3,1
1557,DB01248,CELL_DRUG,SK-MEL-30,1
1558,DB01248,CELL_DRUG,SK-MEL-31,1
1572,DB01248,CELL_DRUG,VMRC-MELG,1
1587,DB01248,CELL_DRUG,MZ2-MEL,1
1588,DB01248,CELL_DRUG,COLO-783,1
1600,DB01248,CELL_DRUG,451Lu,1
1606,DB01248,CELL_DRUG,K2,1
1714,DB00563,CELL_DRUG,WM35,1
1774,DB06287,CELL_DRUG,LOXIMVI,1
1779,DB06287,CELL_DRUG,A2058,1
1780,DB06287,CELL_DRUG,A375,1
1809,DB06287,CELL_DRUG,IPC-298,1
1819,DB06287,CELL_DRUG,MEL-HO,1
1820,DB06287,CELL_DRUG,MEL-JUSO,1
1869,DB06287,CELL_DRUG,CHL-1,1
1871,DB06287,CELL_DRUG,RPMI-7951,1
1872,DB06287,CELL_DRUG,A101D,1
1893,DB06287,CELL_DRUG,MZ2-MEL,1
1895,DB06287,CELL_DRUG,G-MEL,1
1898,DB06287,CELL_DRUG,IGR-37,1
1933,DB06287,CELL_DRUG,WM35,1
1934,DB06287,CELL_DRUG,WM793B,1
1965,DB06469,CELL_DRUG,SK-MEL-2,1
1966,DB06469,CELL_DRUG,LOXIMVI,1
1974,DB06469,CELL_DRUG,IPC-298,1
1988,DB06469,CELL_DRUG,CHL-1,1
1990,DB06469,CELL_DRUG,IGR-37,1
2004,DB05134,CELL_DRUG,CP50-MEL-B,1
2017,DB05134,CELL_DRUG,LOXIMVI,1
2022,DB05134,CELL_DRUG,C32,1
2029,DB05134,CELL_DRUG,IST-MEL1,1
2033,DB05134,CELL_DRUG,MEL-JUSO,1
2044,DB05134,CELL_DRUG,WM-115,1
2050,DB05134,CELL_DRUG,CHL-1,1
2051,DB05134,CELL_DRUG,RPMI-7951,1
2063,DB05134,CELL_DRUG,IGR-37,1
2081,DB05134,CELL_DRUG,WM793B,1
2096,DB07101,CELL_DRUG,CP50-MEL-B,1
2097,DB07101,CELL_DRUG,LB2518-MEL,1
2098,DB07101,CELL_DRUG,LB373-MEL-D,1
2099,DB07101,CELL_DRUG,MZ7-mel,1
2101,DB07101,CELL_DRUG,IPC-298,1
2102,DB07101,CELL_DRUG,MEL-HO,1
2103,DB07101,CELL_DRUG,RVH-421,1
2104,DB07101,CELL_DRUG,MZ2-MEL,1
2105,DB07101,CELL_DRUG,COLO-783,1
2108,DB07101,CELL_DRUG,451Lu,1
2110,DB07101,CELL_DRUG,K2,1
2120,DB07101,CELL_DRUG,SK-MEL-28,1
2129,DB12731,CELL_DRUG,CP50-MEL-B,1
2142,DB12731,CELL_DRUG,COLO-800,1
2166,DB12731,CELL_DRUG,MZ2-MEL,1
2186,DB11760,CELL_DRUG,COLO-800,1
2192,DB08911,CELL_DRUG,CP50-MEL-B,1
2194,DB08911,CELL_DRUG,LB2518-MEL,1
2195,DB08911,CELL_DRUG,LB373-MEL-D,1
2197,DB08911,CELL_DRUG,MZ7-mel,1
2199,DB08911,CELL_DRUG,SK-MEL-28,1
2201,DB08911,CELL_DRUG,IPC-298,1
2202,DB08911,CELL_DRUG,MEL-HO,1
2203,DB08911,CELL_DRUG,RVH-421,1
2204,DB08911,CELL_DRUG,SK-MEL-3,1
2205,DB08911,CELL_DRUG,SK-MEL-30,1
2210,DB08911,CELL_DRUG,COLO-783,1
2214,DB08911,CELL_DRUG,451Lu,1
2217,DB08911,CELL_DRUG,K2,1
2223,DB08912,CELL_DRUG,CP50-MEL-B,1
2224,DB08912,CELL_DRUG,SK-MEL-28,1
2225,DB08912,CELL_DRUG,MEL-HO,1
2227,DB08912,CELL_DRUG,451Lu,1
2228,DB08912,CELL_DRUG,K2,1
2252,DB00997,CELL_DRUG,LOXIMVI,1
2256,DB00997,CELL_DRUG,A2058,1
2257,DB00997,CELL_DRUG,A375,1
2262,DB00997,CELL_DRUG,COLO-800,1
2286,DB00997,CELL_DRUG,IPC-298,1
2287,DB00997,CELL_DRUG,IST-MEL1,1
2301,DB00997,CELL_DRUG,MEL-HO,1
2302,DB00997,CELL_DRUG,MEL-JUSO,1
2326,DB00997,CELL_DRUG,SK-MEL-30,1
2339,DB00997,CELL_DRUG,CHL-1,1
2364,DB00997,CELL_DRUG,G-MEL,1
2383,DB00997,CELL_DRUG,WM793B,1
2410,DB00441,CELL_DRUG,MZ7-mel,1
2419,DB00441,CELL_DRUG,COLO-800,1
2423,DB00441,CELL_DRUG,IPC-298,1
2429,DB00441,CELL_DRUG,MEL-HO,1
2433,DB00441,CELL_DRUG,SK-MEL-30,1
2451,DB00441,CELL_DRUG,COLO-783,1
2465,DB00441,CELL_DRUG,K2,1
2487,DB11689,CELL_DRUG,IPC-298,1
2558,DB04690,CELL_DRUG,LOXIMVI,1
2559,DB04690,CELL_DRUG,UACC-62,1
2567,DB04690,CELL_DRUG,A2058,1
2568,DB04690,CELL_DRUG,A375,1
2577,DB04690,CELL_DRUG,C32,1
2693,DB04690,CELL_DRUG,RPMI-7951,1
2736,DB04690,CELL_DRUG,G-MEL,1
2741,DB04690,CELL_DRUG,IGR-37,1
2888,DB00570,CELL_DRUG,SK-MEL-2,1
2900,DB00570,CELL_DRUG,LOXIMVI,1
2901,DB00570,CELL_DRUG,M14,1
2902,DB00570,CELL_DRUG,UACC-62,1
2914,DB00570,CELL_DRUG,A2058,1
2915,DB00570,CELL_DRUG,A375,1
2921,DB00570,CELL_DRUG,COLO-792,1
2943,DB00570,CELL_DRUG,G-361,1
2958,DB00570,CELL_DRUG,HMV-II,1
2962,DB00570,CELL_DRUG,HT-144,1
2965,DB00570,CELL_DRUG,IGR-1,1
3100,DB00570,CELL_DRUG,CHL-1,1
3102,DB00570,CELL_DRUG,RPMI-7951,1
3107,DB00570,CELL_DRUG,A101D,1
3171,DB00570,CELL_DRUG,IGR-37,1
3220,DB00570,CELL_DRUG,WM1552C,1
3221,DB00570,CELL_DRUG,WM35,1
3222,DB00570,CELL_DRUG,WM793B,1
3448,DB01248,CELL_DRUG,SK-MEL-2,1
3459,DB01248,CELL_DRUG,LOXIMVI,1
3460,DB01248,CELL_DRUG,M14,1
3461,DB01248,CELL_DRUG,UACC-62,1
3473,DB01248,CELL_DRUG,A2058,1
3474,DB01248,CELL_DRUG,A375,1
3481,DB01248,CELL_DRUG,COLO-792,1
3482,DB01248,CELL_DRUG,COLO-679,1
3505,DB01248,CELL_DRUG,G-361,1
3520,DB01248,CELL_DRUG,HMV-II,1
3525,DB01248,CELL_DRUG,HT-144,1
3529,DB01248,CELL_DRUG,IGR-1,1
3531,DB01248,CELL_DRUG,IST-MEL1,1
3569,DB01248,CELL_DRUG,Mewo,1
3632,DB01248,CELL_DRUG,SH-4,1
3638,DB01248,CELL_DRUG,SK-MEL-24,1
3664,DB01248,CELL_DRUG,WM-115,1
3689,DB01248,CELL_DRUG,CHL-1,1
3691,DB01248,CELL_DRUG,RPMI-7951,1
3698,DB01248,CELL_DRUG,A101D,1
3703,DB01248,CELL_DRUG,GAK,1
3783,DB01248,CELL_DRUG,IGR-37,1
3863,DB01248,CELL_DRUG,WM1552C,1
3864,DB01248,CELL_DRUG,WM35,1
3865,DB01248,CELL_DRUG,WM793B,1
4028,DB02010,CELL_DRUG,LOXIMVI,1
4198,DB02010,CELL_DRUG,RPMI-7951,1
4202,DB02010,CELL_DRUG,A101D,1
4300,DB02010,CELL_DRUG,WM1552C,1
4301,DB02010,CELL_DRUG,WM793B,1
4370,DB07101,CELL_DRUG,CP66-MEL,1
4375,DB07101,CELL_DRUG,M14,1
4376,DB07101,CELL_DRUG,UACC-62,1
4379,DB07101,CELL_DRUG,A375,1
4380,DB07101,CELL_DRUG,COLO-679,1
4382,DB07101,CELL_DRUG,C32,1
4385,DB07101,CELL_DRUG,HT-144,1
4393,DB07101,CELL_DRUG,SH-4,1
4395,DB07101,CELL_DRUG,SK-MEL-1,1
4399,DB07101,CELL_DRUG,G-MEL,1
4400,DB07101,CELL_DRUG,IGR-37,1
4502,DB01229,CELL_DRUG,SK-MEL-2,1
4511,DB01229,CELL_DRUG,LOXIMVI,1
4512,DB01229,CELL_DRUG,M14,1
4513,DB01229,CELL_DRUG,UACC-62,1
4522,DB01229,CELL_DRUG,A2058,1
4523,DB01229,CELL_DRUG,A375,1
4558,DB01229,CELL_DRUG,HMV-II,1
4563,DB01229,CELL_DRUG,HT-144,1
4566,DB01229,CELL_DRUG,IGR-1,1
4642,DB01229,CELL_DRUG,SH-4,1
4680,DB01229,CELL_DRUG,CHL-1,1
4681,DB01229,CELL_DRUG,RPMI-7951,1
4687,DB01229,CELL_DRUG,A101D,1
4773,DB01229,CELL_DRUG,WM793B,1
4890,DB00877,CELL_DRUG,IST-MEL1,1
4936,DB00877,CELL_DRUG,SH-4,1
4938,DB00877,CELL_DRUG,SK-MEL-24,1
4948,DB00877,CELL_DRUG,WM-115,1
4960,DB00877,CELL_DRUG,RPMI-7951,1
4963,DB00877,CELL_DRUG,A101D,1
5016,DB00877,CELL_DRUG,WM793B,1
5078,DB00441,CELL_DRUG,M14,1
5083,DB00441,CELL_DRUG,A375,1
5088,DB00441,CELL_DRUG,COLO-679,1
5176,DB00441,CELL_DRUG,RPMI-7951,1
5180,DB00441,CELL_DRUG,A101D,1
5307,DB00188,CELL_DRUG,COLO-829,1
5427,DB00188,CELL_DRUG,SK-MEL-2,1
5440,DB00188,CELL_DRUG,LOXIMVI,1
5441,DB00188,CELL_DRUG,M14,1
5442,DB00188,CELL_DRUG,UACC-62,1
5443,DB00188,CELL_DRUG,UACC-257,1
5457,DB00188,CELL_DRUG,A2058,1
5458,DB00188,CELL_DRUG,A375,1
5466,DB00188,CELL_DRUG,COLO-792,1
5467,DB00188,CELL_DRUG,COLO-679,1
5473,DB00188,CELL_DRUG,C32,1
5493,DB00188,CELL_DRUG,G-361,1
5510,DB00188,CELL_DRUG,HMV-II,1
5517,DB00188,CELL_DRUG,HT-144,1
5522,DB00188,CELL_DRUG,IGR-1,1
5524,DB00188,CELL_DRUG,IST-MEL1,1
5565,DB00188,CELL_DRUG,MEL-JUSO,1
5568,DB00188,CELL_DRUG,Mewo,1
5638,DB00188,CELL_DRUG,SH-4,1
5678,DB00188,CELL_DRUG,WM-115,1
5711,DB00188,CELL_DRUG,CHL-1,1
5712,DB00188,CELL_DRUG,RPMI-7951,1
5721,DB00188,CELL_DRUG,A101D,1
5726,DB00188,CELL_DRUG,GAK,1
5812,DB00188,CELL_DRUG,IGR-37,1
5850,DB00188,CELL_DRUG,WM278,1
5904,DB00188,CELL_DRUG,WM1552C,1
5905,DB00188,CELL_DRUG,WM35,1
5906,DB00188,CELL_DRUG,WM793B,1
6020,DB12731,CELL_DRUG,SK-MEL-2,1
6028,DB12731,CELL_DRUG,LOXIMVI,1
6033,DB12731,CELL_DRUG,A375,1
6038,DB12731,CELL_DRUG,COLO-679,1
6059,DB12731,CELL_DRUG,HMV-II,1
6062,DB12731,CELL_DRUG,IST-MEL1,1
6082,DB12731,CELL_DRUG,Mewo,1
6123,DB12731,CELL_DRUG,SH-4,1
6128,DB12731,CELL_DRUG,SK-MEL-1,1
6161,DB12731,CELL_DRUG,CHL-1,1
6169,DB12731,CELL_DRUG,GAK,1
6220,DB12731,CELL_DRUG,IGR-37,1
6252,DB12731,CELL_DRUG,WM1552C,1
6297,DB08911,CELL_DRUG,COLO-829,1
6306,DB08911,CELL_DRUG,SK-MEL-2,1
6308,DB08911,CELL_DRUG,M14,1
6309,DB08911,CELL_DRUG,UACC-62,1
6310,DB08911,CELL_DRUG,UACC-257,1
6313,DB08911,CELL_DRUG,A375,1
6314,DB08911,CELL_DRUG,COLO-679,1
6316,DB08911,CELL_DRUG,C32,1
6318,DB08911,CELL_DRUG,G-361,1
6319,DB08911,CELL_DRUG,HMV-II,1
6320,DB08911,CELL_DRUG,HT-144,1
6330,DB08911,CELL_DRUG,SH-4,1
6331,DB08911,CELL_DRUG,SK-MEL-1,1
6334,DB08911,CELL_DRUG,GAK,1
6341,DB08911,CELL_DRUG,IGR-37,1
6348,DB08911,CELL_DRUG,WM35,1
6357,DB08912,CELL_DRUG,M14,1
6358,DB08912,CELL_DRUG,UACC-62,1
6359,DB08912,CELL_DRUG,A375,1
6360,DB08912,CELL_DRUG,C32,1
6361,DB08912,CELL_DRUG,HT-144,1
6362,DB08912,CELL_DRUG,SH-4,1
6363,DB08912,CELL_DRUG,IGR-37,1
6420,DB00445,CELL_DRUG,WM793B,1
6595,DB00970,CELL_DRUG,LOXIMVI,1
6596,DB00970,CELL_DRUG,M14,1
6604,DB00970,CELL_DRUG,A2058,1
6605,DB00970,CELL_DRUG,A375,1
6610,DB00970,CELL_DRUG,COLO-679,1
6627,DB00970,CELL_DRUG,G-361,1
6638,DB00970,CELL_DRUG,HT-144,1
6700,DB00970,CELL_DRUG,SH-4,1
6705,DB00970,CELL_DRUG,SK-MEL-24,1
6726,DB00970,CELL_DRUG,RPMI-7951,1
6732,DB00970,CELL_DRUG,GAK,1
6758,DB00970,CELL_DRUG,G-MEL,1
6781,DB00970,CELL_DRUG,WM793B,1
6868,DB00541,CELL_DRUG,LOXIMVI,1
6876,DB00541,CELL_DRUG,A2058,1
6877,DB00541,CELL_DRUG,A375,1
6902,DB00541,CELL_DRUG,HT-144,1
6904,DB00541,CELL_DRUG,IGR-1,1
6979,DB00541,CELL_DRUG,CHL-1,1
6981,DB00541,CELL_DRUG,RPMI-7951,1
7017,DB00541,CELL_DRUG,G-MEL,1
7020,DB00541,CELL_DRUG,IGR-37,1
7123,DB00970,CELL_DRUG,COLO-829,1
7208,DB00970,CELL_DRUG,SK-MEL-2,1
7217,DB00970,CELL_DRUG,UACC-62,1
7218,DB00970,CELL_DRUG,UACC-257,1
7229,DB00970,CELL_DRUG,COLO-792,1
7234,DB00970,CELL_DRUG,C32,1
7254,DB00970,CELL_DRUG,HMV-II,1
7262,DB00970,CELL_DRUG,IGR-1,1
7263,DB00970,CELL_DRUG,IST-MEL1,1
7279,DB00970,CELL_DRUG,MEL-JUSO,1
7281,DB00970,CELL_DRUG,Mewo,1
7325,DB00970,CELL_DRUG,SK-MEL-1,1
7360,DB00970,CELL_DRUG,CHL-1,1
7366,DB00970,CELL_DRUG,A101D,1
7424,DB00970,CELL_DRUG,IGR-37,1
7452,DB00970,CELL_DRUG,WM278,1
7497,DB00970,CELL_DRUG,WM1552C,1
7498,DB00970,CELL_DRUG,WM35,1
7641,DB00361,CELL_DRUG,LOXIMVI,1
7642,DB00361,CELL_DRUG,M14,1
7651,DB00361,CELL_DRUG,A2058,1
7652,DB00361,CELL_DRUG,A375,1
7657,DB00361,CELL_DRUG,COLO-792,1
7693,DB00361,CELL_DRUG,HT-144,1
7695,DB00361,CELL_DRUG,IGR-1,1
7800,DB00361,CELL_DRUG,CHL-1,1
7802,DB00361,CELL_DRUG,RPMI-7951,1
7807,DB00361,CELL_DRUG,A101D,1
7857,DB00361,CELL_DRUG,IGR-37,1
7890,DB00361,CELL_DRUG,WM1552C,1
7891,DB00361,CELL_DRUG,WM793B,1
7947,DB00530,CELL_DRUG,MZ7-mel,0
7952,DB00530,CELL_DRUG,COLO-800,0
7976,DB01268,CELL_DRUG,COLO-829,0
8000,DB01268,CELL_DRUG,CP66-MEL,0
8006,DB01268,CELL_DRUG,LB2518-MEL,0
8007,DB01268,CELL_DRUG,LB373-MEL-D,0
8018,DB01268,CELL_DRUG,SK-MEL-2,0
8026,DB01268,CELL_DRUG,COLO-800,0
8060,DB01268,CELL_DRUG,SK-MEL-1,0
8157,DB00619,CELL_DRUG,CP66-MEL,0
8162,DB00619,CELL_DRUG,LB373-MEL-D,0
8176,DB00619,CELL_DRUG,SK-MEL-2,0
8180,DB00619,CELL_DRUG,UACC-257,0
8233,DB00619,CELL_DRUG,SH-4,0
8236,DB00619,CELL_DRUG,SK-MEL-1,0
8254,DB00619,CELL_DRUG,A101D,0
8255,DB00619,CELL_DRUG,GAK,0
8275,DB00619,CELL_DRUG,CP67-MEL,0
8287,DB00619,CELL_DRUG,MZ2-MEL,0
8311,DB08865,CELL_DRUG,LB373-MEL-D,0
8313,DB08865,CELL_DRUG,MZ7-mel,0
8334,DB08865,CELL_DRUG,MZ2-MEL,0
8341,DB11805,CELL_DRUG,COLO-829,0
8357,DB11805,CELL_DRUG,CP66-MEL,0
8363,DB11805,CELL_DRUG,MZ7-mel,0
8372,DB11805,CELL_DRUG,SK-MEL-2,0
8374,DB11805,CELL_DRUG,UACC-257,0
8412,DB11805,CELL_DRUG,SK-MEL-1,0
8424,DB11805,CELL_DRUG,A101D,0
8425,DB11805,CELL_DRUG,GAK,0
8434,DB11805,CELL_DRUG,CP67-MEL,0
8439,DB11805,CELL_DRUG,MZ2-MEL,0
8494,DB00205,CELL_DRUG,CP66-MEL,0
8504,DB00205,CELL_DRUG,LB2518-MEL,0
8505,DB00205,CELL_DRUG,LB373-MEL-D,0
8529,DB00205,CELL_DRUG,SK-MEL-2,0
8539,DB00205,CELL_DRUG,COLO-800,0
8616,DB00205,CELL_DRUG,SH-4,0
8619,DB00205,CELL_DRUG,SK-MEL-1,0
8644,DB00205,CELL_DRUG,A101D,0
8645,DB00205,CELL_DRUG,GAK,0
8689,DB00205,CELL_DRUG,MZ2-MEL,0
8741,DB06195,CELL_DRUG,COLO-829,0
8780,DB06195,CELL_DRUG,CP66-MEL,0
8792,DB06195,CELL_DRUG,LB2518-MEL,0
8793,DB06195,CELL_DRUG,LB373-MEL-D,0
8802,DB06195,CELL_DRUG,MZ7-mel,0
8818,DB06195,CELL_DRUG,SK-MEL-2,0
8825,DB06195,CELL_DRUG,LOXIMVI,0
8826,DB06195,CELL_DRUG,UACC-257,0
8838,DB06195,CELL_DRUG,COLO-800,0
8862,DB06195,CELL_DRUG,HT-144,0
8865,DB06195,CELL_DRUG,IST-MEL1,0
8935,DB06195,CELL_DRUG,SH-4,0
8939,DB06195,CELL_DRUG,SK-MEL-1,0
8974,DB06195,CELL_DRUG,A101D,0
9025,DB06195,CELL_DRUG,MZ2-MEL,0
9070,DB01259,CELL_DRUG,LB2518-MEL,0
9071,DB01259,CELL_DRUG,MZ7-mel,0
9074,DB01259,CELL_DRUG,COLO-800,0
9133,DB00773,CELL_DRUG,CP50-MEL-B,0
9137,DB00773,CELL_DRUG,LB373-MEL-D,0
9144,DB00773,CELL_DRUG,SK-MEL-28,0
9145,DB00773,CELL_DRUG,SK-MEL-2,0
9149,DB00773,CELL_DRUG,UACC-257,0
9152,DB00773,CELL_DRUG,COLO-792,0
9154,DB00773,CELL_DRUG,C32,0
9195,DB00773,CELL_DRUG,RVH-421,0
9197,DB00773,CELL_DRUG,SK-MEL-1,0
9198,DB00773,CELL_DRUG,SK-MEL-24,0
9213,DB00773,CELL_DRUG,WM-115,0
9240,DB00773,CELL_DRUG,VMRC-MELG,0
9255,DB00773,CELL_DRUG,COLO-783,0
9281,DB00773,CELL_DRUG,K2,0
9318,DB01128,CELL_DRUG,COLO-829,0
9350,DB01128,CELL_DRUG,MZ7-mel,0
9365,DB01128,CELL_DRUG,C32,0
9374,DB01128,CELL_DRUG,HMV-II,0
9384,DB01128,CELL_DRUG,Mewo,0
9403,DB01128,CELL_DRUG,SH-4,0
9405,DB01128,CELL_DRUG,SK-MEL-1,0
9428,DB01128,CELL_DRUG,A101D,0
9450,DB01128,CELL_DRUG,MZ2-MEL,0
9463,DB01128,CELL_DRUG,WM278,0
9474,DB01128,CELL_DRUG,K2,0
9483,DB01128,CELL_DRUG,WM1552C,0
9506,DB00544,CELL_DRUG,CP50-MEL-B,0
9512,DB00544,CELL_DRUG,LB2518-MEL,0
9513,DB00544,CELL_DRUG,LB373-MEL-D,0
9519,DB00544,CELL_DRUG,SK-MEL-28,0
9540,DB00544,CELL_DRUG,SK-MEL-3,0
9541,DB00544,CELL_DRUG,SK-MEL-30,0
9550,DB00544,CELL_DRUG,VMRC-MELG,0
9561,DB00544,CELL_DRUG,MZ2-MEL,0
9562,DB00544,CELL_DRUG,COLO-783,0
9573,DB00544,CELL_DRUG,451Lu,0
9580,DB00544,CELL_DRUG,K2,0
9606,DB15399,CELL_DRUG,SK-MEL-28,0
9620,DB06075,CELL_DRUG,CP50-MEL-B,0
9623,DB06075,CELL_DRUG,MZ7-mel,0
9638,DB06075,CELL_DRUG,RVH-421,0
9652,DB06075,CELL_DRUG,COLO-783,0
9658,DB06075,CELL_DRUG,451Lu,0
9750,DB00307,CELL_DRUG,LB373-MEL-D,0
9757,DB00307,CELL_DRUG,MZ7-mel,0
9782,DB00307,CELL_DRUG,SK-MEL-2,0
9783,DB00307,CELL_DRUG,SK-MEL-5,0
9795,DB00307,CELL_DRUG,LOXIMVI,0
9796,DB00307,CELL_DRUG,UACC-62,0
9797,DB00307,CELL_DRUG,UACC-257,0
9821,DB00307,CELL_DRUG,COLO-800,0
9822,DB00307,CELL_DRUG,COLO-792,0
9824,DB00307,CELL_DRUG,COLO-679,0
9829,DB00307,CELL_DRUG,C32,0
9863,DB00307,CELL_DRUG,HMV-II,0
9872,DB00307,CELL_DRUG,IGR-1,0
9874,DB00307,CELL_DRUG,IPC-298,0
9875,DB00307,CELL_DRUG,IST-MEL1,0
9906,DB00307,CELL_DRUG,MEL-JUSO,0
9908,DB00307,CELL_DRUG,Mewo,0
9974,DB00307,CELL_DRUG,SK-MEL-1,0
9975,DB00307,CELL_DRUG,SK-MEL-3,0
9976,DB00307,CELL_DRUG,SK-MEL-24,0
9977,DB00307,CELL_DRUG,SK-MEL-30,0
10030,DB00307,CELL_DRUG,RPMI-7951,0
10036,DB00307,CELL_DRUG,A101D,0
10072,DB00307,CELL_DRUG,VMRC-MELG,0
10106,DB00307,CELL_DRUG,COLO-783,0
10154,DB00307,CELL_DRUG,WM278,0
10212,DB00307,CELL_DRUG,WM1552C,0
10213,DB00307,CELL_DRUG,WM793B,0
10240,DB00290,CELL_DRUG,COLO-829,0
10277,DB00290,CELL_DRUG,CP50-MEL-B,0
10278,DB00290,CELL_DRUG,CP66-MEL,0
10285,DB00290,CELL_DRUG,LB373-MEL-D,0
10299,DB00290,CELL_DRUG,SK-MEL-28,0
10300,DB00290,CELL_DRUG,SK-MEL-5,0
10305,DB00290,CELL_DRUG,UACC-62,0
10306,DB00290,CELL_DRUG,UACC-257,0
10313,DB00290,CELL_DRUG,C32,0
10349,DB00290,CELL_DRUG,Mewo,0
10374,DB00290,CELL_DRUG,SK-MEL-1,0
10406,DB00290,CELL_DRUG,GAK,0
10439,DB00290,CELL_DRUG,COLO-783,0
10515,DB00914,CELL_DRUG,COLO-829,0
10616,DB00914,CELL_DRUG,CP50-MEL-B,0
10617,DB00914,CELL_DRUG,CP66-MEL,0
10640,DB00914,CELL_DRUG,LB2518-MEL,0
10641,DB00914,CELL_DRUG,LB373-MEL-D,0
10652,DB00914,CELL_DRUG,MZ7-mel,0
10685,DB00914,CELL_DRUG,SK-MEL-28,0
10686,DB00914,CELL_DRUG,SK-MEL-2,0
10702,DB00914,CELL_DRUG,LOXIMVI,0
10703,DB00914,CELL_DRUG,M14,0
10704,DB00914,CELL_DRUG,UACC-62,0
10705,DB00914,CELL_DRUG,UACC-257,0
10725,DB00914,CELL_DRUG,A2058,0
10726,DB00914,CELL_DRUG,A375,0
10737,DB00914,CELL_DRUG,COLO-800,0
10739,DB00914,CELL_DRUG,COLO-679,0
10748,DB00914,CELL_DRUG,C32,0
10772,DB00914,CELL_DRUG,G-361,0
10796,DB00914,CELL_DRUG,HMV-II,0
10804,DB00914,CELL_DRUG,HT-144,0
10810,DB00914,CELL_DRUG,IGR-1,0
10812,DB00914,CELL_DRUG,IPC-298,0
10813,DB00914,CELL_DRUG,IST-MEL1,0
10868,DB00914,CELL_DRUG,MEL-JUSO,0
10871,DB00914,CELL_DRUG,Mewo,0
10948,DB00914,CELL_DRUG,RVH-421,0
10954,DB00914,CELL_DRUG,SH-4,0
10962,DB00914,CELL_DRUG,SK-MEL-1,0
