,head,relation,tail,label
1126,DB06603,CELL_DRUG,SIG-M5,1
1144,DB06603,CELL_DRUG,THP-1,1
1155,DB06603,CELL_DRUG,QIMR-WIL,1
1156,DB06603,CELL_DRUG,CMK,1
1160,DB06603,CELL_DRUG,CESS,1
1196,DB06603,CELL_DRUG,OCI-AML2,1
1287,DB06603,CELL_DRUG,OCI-AML3,1
1332,DB06603,CELL_DRUG,ME-1,1
1333,DB06603,CELL_DRUG,MOLM-13,1
1340,DB06603,CELL_DRUG,OCI-AML5,1
1342,DB06603,CELL_DRUG,OCI-M1,1
1428,DB00570,CELL_DRUG,THP-1,1
1431,DB00570,CELL_DRUG,QIMR-WIL,1
1479,DB00570,CELL_DRUG,MOLM-16,1
1483,DB00570,CELL_DRUG,PL-21,1
1562,DB01248,CELL_DRUG,QIMR-WIL,1
1563,DB01248,CELL_DRUG,CMK,1
1617,DB01248,CELL_DRUG,MOLM-16,1
1620,DB01248,CELL_DRUG,PL-21,1
1643,DB00563,CELL_DRUG,HL-60,1
1659,DB00563,CELL_DRUG,HEL,1
1664,DB00563,CELL_DRUG,KMOE-2,1
1669,DB00563,CELL_DRUG,ML-2,1
1671,DB00563,CELL_DRUG,MONO-MAC-6,1
1676,DB00563,CELL_DRUG,NKM-1,1
1710,DB00563,CELL_DRUG,OCI-AML3,1
1721,DB00563,CELL_DRUG,MOLM-13,1
1813,DB06287,CELL_DRUG,KG-1,1
1832,DB06287,CELL_DRUG,NKM-1,1
1862,DB06287,CELL_DRUG,QIMR-WIL,1
1975,DB06469,CELL_DRUG,KASUMI-1,1
1981,DB06469,CELL_DRUG,MONO-MAC-6,1
1983,DB06469,CELL_DRUG,NKM-1,1
1995,DB06469,CELL_DRUG,MOLM-13,1
1996,DB06469,CELL_DRUG,MOLM-16,1
2115,DB07101,CELL_DRUG,PL-21,1
2155,DB12731,CELL_DRUG,THP-1,1
2157,DB12731,CELL_DRUG,QIMR-WIL,1
2158,DB12731,CELL_DRUG,CMK,1
2178,DB12731,CELL_DRUG,PL-21,1
2239,DB00997,CELL_DRUG,CTV-1,1
2312,DB00997,CELL_DRUG,NKM-1,1
2344,DB00997,CELL_DRUG,OCI-AML2,1
2385,DB00997,CELL_DRUG,MOLM-13,1
2435,DB00441,CELL_DRUG,THP-1,1
2437,DB00441,CELL_DRUG,QIMR-WIL,1
2438,DB00441,CELL_DRUG,CMK,1
2472,DB00441,CELL_DRUG,MOLM-16,1
2533,DB04690,CELL_DRUG,CTV-1,1
2550,DB04690,CELL_DRUG,HL-60,1
2589,DB04690,CELL_DRUG,GDM-1,1
2598,DB04690,CELL_DRUG,HEL,1
2613,DB04690,CELL_DRUG,KG-1,1
2617,DB04690,CELL_DRUG,KY821,1
2632,DB04690,CELL_DRUG,ML-2,1
2638,DB04690,CELL_DRUG,MONO-MAC-6,1
2647,DB04690,CELL_DRUG,NKM-1,1
2648,DB04690,CELL_DRUG,NOMO-1,1
2655,DB04690,CELL_DRUG,P31-FUJ,1
2686,DB04690,CELL_DRUG,CESS,1
2707,DB04690,CELL_DRUG,OCI-AML2,1
2753,DB04690,CELL_DRUG,OCI-AML3,1
2777,DB04690,CELL_DRUG,MOLM-13,1
2781,DB04690,CELL_DRUG,OCI-AML5,1
2782,DB04690,CELL_DRUG,OCI-M1,1
2853,DB00570,CELL_DRUG,CTV-1,1
2879,DB00570,CELL_DRUG,HL-60,1
2945,DB00570,CELL_DRUG,GDM-1,1
2974,DB00570,CELL_DRUG,KG-1,1
2975,DB00570,CELL_DRUG,KMOE-2,1
2981,DB00570,CELL_DRUG,KY821,1
3006,DB00570,CELL_DRUG,ML-2,1
3012,DB00570,CELL_DRUG,MONO-MAC-6,1
3024,DB00570,CELL_DRUG,NKM-1,1
3025,DB00570,CELL_DRUG,NOMO-1,1
3039,DB00570,CELL_DRUG,P31-FUJ,1
3090,DB00570,CELL_DRUG,CESS,1
3121,DB00570,CELL_DRUG,OCI-AML2,1
3197,DB00570,CELL_DRUG,OCI-AML3,1
3236,DB00570,CELL_DRUG,ME-1,1
3237,DB00570,CELL_DRUG,MOLM-13,1
3240,DB00570,CELL_DRUG,OCI-M1,1
3271,DB00987,CELL_DRUG,CTV-1,1
3275,DB00987,CELL_DRUG,ML-2,1
3405,DB01248,CELL_DRUG,CTV-1,1
3439,DB01248,CELL_DRUG,HL-60,1
3508,DB01248,CELL_DRUG,GDM-1,1
3540,DB01248,CELL_DRUG,KG-1,1
3541,DB01248,CELL_DRUG,KMOE-2,1
3549,DB01248,CELL_DRUG,KY821,1
3576,DB01248,CELL_DRUG,ML-2,1
3583,DB01248,CELL_DRUG,MONO-MAC-6,1
3596,DB01248,CELL_DRUG,NKM-1,1
3597,DB01248,CELL_DRUG,NOMO-1,1
3616,DB01248,CELL_DRUG,P31-FUJ,1
3677,DB01248,CELL_DRUG,CESS,1
3712,DB01248,CELL_DRUG,OCI-AML2,1
3820,DB01248,CELL_DRUG,OCI-AML3,1
3881,DB01248,CELL_DRUG,MOLM-13,1
3886,DB01248,CELL_DRUG,OCI-AML5,1
3887,DB01248,CELL_DRUG,OCI-M1,1
3921,DB12340,CELL_DRUG,GDM-1,1
3924,DB12340,CELL_DRUG,NKM-1,1
3929,DB12340,CELL_DRUG,ME-1,1
3991,DB02010,CELL_DRUG,CTV-1,1
4059,DB02010,CELL_DRUG,GDM-1,1
4087,DB02010,CELL_DRUG,KG-1,1
4088,DB02010,CELL_DRUG,KMOE-2,1
4095,DB02010,CELL_DRUG,KY821,1
4113,DB02010,CELL_DRUG,ML-2,1
4119,DB02010,CELL_DRUG,MONO-MAC-6,1
4128,DB02010,CELL_DRUG,NKM-1,1
4129,DB02010,CELL_DRUG,NOMO-1,1
4189,DB02010,CELL_DRUG,CESS,1
4214,DB02010,CELL_DRUG,OCI-AML2,1
4275,DB02010,CELL_DRUG,OCI-AML3,1
4316,DB02010,CELL_DRUG,MOLM-13,1
4319,DB02010,CELL_DRUG,OCI-AML5,1
4320,DB02010,CELL_DRUG,OCI-M1,1
4365,DB05220,CELL_DRUG,MOLM-13,1
4372,DB07101,CELL_DRUG,HL-60,1
4386,DB07101,CELL_DRUG,KMOE-2,1
4387,DB07101,CELL_DRUG,KY821,1
4390,DB07101,CELL_DRUG,ML-2,1
4392,DB07101,CELL_DRUG,NOMO-1,1
4396,DB07101,CELL_DRUG,OCI-AML2,1
4401,DB07101,CELL_DRUG,OCI-AML3,1
4406,DB01254,CELL_DRUG,CTV-1,1
4410,DB01254,CELL_DRUG,GDM-1,1
4472,DB01229,CELL_DRUG,CTV-1,1
4495,DB01229,CELL_DRUG,HL-60,1
4549,DB01229,CELL_DRUG,GDM-1,1
4575,DB01229,CELL_DRUG,KMOE-2,1
4580,DB01229,CELL_DRUG,KY821,1
4600,DB01229,CELL_DRUG,ML-2,1
4606,DB01229,CELL_DRUG,MONO-MAC-6,1
4615,DB01229,CELL_DRUG,NKM-1,1
4616,DB01229,CELL_DRUG,NOMO-1,1
4628,DB01229,CELL_DRUG,P31-FUJ,1
4670,DB01229,CELL_DRUG,CESS,1
4697,DB01229,CELL_DRUG,OCI-AML2,1
4757,DB01229,CELL_DRUG,OCI-AML3,1
4785,DB01229,CELL_DRUG,MOLM-13,1
4787,DB01229,CELL_DRUG,OCI-M1,1
4830,DB00877,CELL_DRUG,CTV-1,1
4896,DB00877,CELL_DRUG,KG-1,1
4910,DB00877,CELL_DRUG,ML-2,1
4913,DB00877,CELL_DRUG,MONO-MAC-6,1
4919,DB00877,CELL_DRUG,NKM-1,1
4953,DB00877,CELL_DRUG,CESS,1
5024,DB00877,CELL_DRUG,MOLM-13,1
5040,DB00398,CELL_DRUG,MONO-MAC-6,1
5042,DB00398,CELL_DRUG,MOLM-13,1
5063,DB00441,CELL_DRUG,CTV-1,1
5072,DB00441,CELL_DRUG,HL-60,1
5122,DB00441,CELL_DRUG,KY821,1
5133,DB00441,CELL_DRUG,ML-2,1
5144,DB00441,CELL_DRUG,NKM-1,1
5145,DB00441,CELL_DRUG,NOMO-1,1
5188,DB00441,CELL_DRUG,OCI-AML2,1
5217,DB00441,CELL_DRUG,OCI-AML3,1
5234,DB00441,CELL_DRUG,MOLM-13,1
5237,DB00441,CELL_DRUG,OCI-M1,1
5380,DB00188,CELL_DRUG,CTV-1,1
5417,DB00188,CELL_DRUG,HL-60,1
5496,DB00188,CELL_DRUG,GDM-1,1
5535,DB00188,CELL_DRUG,KG-1,1
5537,DB00188,CELL_DRUG,KMOE-2,1
5547,DB00188,CELL_DRUG,KY821,1
5577,DB00188,CELL_DRUG,ML-2,1
5584,DB00188,CELL_DRUG,MONO-MAC-6,1
5598,DB00188,CELL_DRUG,NKM-1,1
5599,DB00188,CELL_DRUG,NOMO-1,1
5621,DB00188,CELL_DRUG,P31-FUJ,1
5695,DB00188,CELL_DRUG,CESS,1
5736,DB00188,CELL_DRUG,OCI-AML2,1
5852,DB00188,CELL_DRUG,OCI-AML3,1
5920,DB00188,CELL_DRUG,ME-1,1
5921,DB00188,CELL_DRUG,MOLM-13,1
5925,DB00188,CELL_DRUG,OCI-M1,1
6088,DB12731,CELL_DRUG,ML-2,1
6092,DB12731,CELL_DRUG,MONO-MAC-6,1
6101,DB12731,CELL_DRUG,NKM-1,1
6102,DB12731,CELL_DRUG,NOMO-1,1
6112,DB12731,CELL_DRUG,P31-FUJ,1
6173,DB12731,CELL_DRUG,OCI-AML2,1
6234,DB12731,CELL_DRUG,OCI-AML3,1
6257,DB12731,CELL_DRUG,ME-1,1
6304,DB08911,CELL_DRUG,HL-60,1
6321,DB08911,CELL_DRUG,KMOE-2,1
6325,DB08911,CELL_DRUG,ML-2,1
6328,DB08911,CELL_DRUG,NOMO-1,1
6337,DB08911,CELL_DRUG,OCI-AML2,1
6344,DB08911,CELL_DRUG,OCI-AML3,1
6351,DB08911,CELL_DRUG,MOLM-13,1
6352,DB08911,CELL_DRUG,OCI-AML5,1
6353,DB08911,CELL_DRUG,OCI-M1,1
6368,DB00445,CELL_DRUG,CTV-1,1
6392,DB00445,CELL_DRUG,ML-2,1
6406,DB00445,CELL_DRUG,CESS,1
6423,DB00445,CELL_DRUG,MOLM-13,1
6425,DB00445,CELL_DRUG,OCI-M1,1
6442,DB01030,CELL_DRUG,KY821,1
6458,DB01030,CELL_DRUG,MOLM-13,1
6460,DB01030,CELL_DRUG,OCI-M1,1
6481,DB00444,CELL_DRUG,CESS,1
6488,DB00444,CELL_DRUG,MOLM-13,1
6496,DB01204,CELL_DRUG,CTV-1,1
6513,DB01204,CELL_DRUG,KY821,1
6515,DB01204,CELL_DRUG,ML-2,1
6527,DB01204,CELL_DRUG,CESS,1
6543,DB01204,CELL_DRUG,MOLM-13,1
6570,DB00970,CELL_DRUG,CTV-1,1
6635,DB00970,CELL_DRUG,HEL,1
6647,DB00970,CELL_DRUG,KASUMI-1,1
6649,DB00970,CELL_DRUG,KMOE-2,1
6655,DB00970,CELL_DRUG,KY821,1
6674,DB00970,CELL_DRUG,ML-2,1
6685,DB00970,CELL_DRUG,NOMO-1,1
6718,DB00970,CELL_DRUG,CESS,1
6737,DB00970,CELL_DRUG,OCI-AML2,1
6790,DB00970,CELL_DRUG,MOLM-13,1
6791,DB00970,CELL_DRUG,OCI-AML5,1
6792,DB00970,CELL_DRUG,OCI-M1,1
6845,DB00541,CELL_DRUG,CTV-1,1
6858,DB00541,CELL_DRUG,HL-60,1
6912,DB00541,CELL_DRUG,KASUMI-1,1
6916,DB00541,CELL_DRUG,KY821,1
6933,DB00541,CELL_DRUG,ML-2,1
6942,DB00541,CELL_DRUG,NOMO-1,1
6974,DB00541,CELL_DRUG,CESS,1
6994,DB00541,CELL_DRUG,OCI-AML2,1
7035,DB00541,CELL_DRUG,OCI-AML3,1
7055,DB00541,CELL_DRUG,MOLM-13,1
7058,DB00541,CELL_DRUG,OCI-AML5,1
7059,DB00541,CELL_DRUG,OCI-M1,1
7086,DB01248,CELL_DRUG,KASUMI-1,1
7097,DB11581,CELL_DRUG,HL-60,1
7101,DB11581,CELL_DRUG,GDM-1,1
7103,DB11581,CELL_DRUG,KY821,1
7108,DB11581,CELL_DRUG,ML-2,1
7114,DB11581,CELL_DRUG,OCI-AML2,1
7119,DB11581,CELL_DRUG,ME-1,1
7120,DB11581,CELL_DRUG,MOLM-13,1
7200,DB00970,CELL_DRUG,HL-60,1
7244,DB00970,CELL_DRUG,GDM-1,1
7266,DB00970,CELL_DRUG,KG-1,1
7291,DB00970,CELL_DRUG,MONO-MAC-6,1
7299,DB00970,CELL_DRUG,NKM-1,1
7314,DB00970,CELL_DRUG,P31-FUJ,1
7453,DB00970,CELL_DRUG,OCI-AML3,1
7507,DB00970,CELL_DRUG,ME-1,1
7533,DB12307,CELL_DRUG,MONO-MAC-6,1
7535,DB12307,CELL_DRUG,NKM-1,1
7537,DB12307,CELL_DRUG,MOLM-13,1
7611,DB00361,CELL_DRUG,CTV-1,1
7629,DB00361,CELL_DRUG,HL-60,1
7679,DB00361,CELL_DRUG,GDM-1,1
7704,DB00361,CELL_DRUG,KMOE-2,1
7706,DB00361,CELL_DRUG,KY821,1
7725,DB00361,CELL_DRUG,ML-2,1
7730,DB00361,CELL_DRUG,MONO-MAC-6,1
7740,DB00361,CELL_DRUG,NKM-1,1
7741,DB00361,CELL_DRUG,NOMO-1,1
7753,DB00361,CELL_DRUG,P31-FUJ,1
7789,DB00361,CELL_DRUG,CESS,1
7818,DB00361,CELL_DRUG,OCI-AML2,1
7876,DB00361,CELL_DRUG,OCI-AML3,1
7904,DB00361,CELL_DRUG,MOLM-13,1
7907,DB00361,CELL_DRUG,OCI-AML5,1
7908,DB00361,CELL_DRUG,OCI-M1,1
7971,DB00530,CELL_DRUG,PL-21,0
8036,DB01268,CELL_DRUG,KASUMI-1,0
8055,DB01268,CELL_DRUG,P31-FUJ,0
8064,DB01268,CELL_DRUG,THP-1,0
8174,DB00619,CELL_DRUG,HL-60,0
8203,DB00619,CELL_DRUG,KASUMI-1,0
8206,DB00619,CELL_DRUG,KY821,0
8213,DB00619,CELL_DRUG,MONO-MAC-6,0
8221,DB00619,CELL_DRUG,NOMO-1,0
8245,DB00619,CELL_DRUG,QIMR-WIL,0
8299,DB00619,CELL_DRUG,ME-1,0
8301,DB00619,CELL_DRUG,PL-21,0
8324,DB08865,CELL_DRUG,THP-1,0
8368,DB11805,CELL_DRUG,HL-60,0
8387,DB11805,CELL_DRUG,KY821,0
8399,DB11805,CELL_DRUG,NKM-1,0
8401,DB11805,CELL_DRUG,NOMO-1,0
8445,DB11805,CELL_DRUG,ME-1,0
8447,DB11805,CELL_DRUG,PL-21,0
8457,DB01254,CELL_DRUG,PL-21,0
8525,DB00205,CELL_DRUG,HL-60,0
8548,DB00205,CELL_DRUG,GDM-1,0
8560,DB00205,CELL_DRUG,KASUMI-1,0
8561,DB00205,CELL_DRUG,KG-1,0
8563,DB00205,CELL_DRUG,KMOE-2,0
8567,DB00205,CELL_DRUG,KY821,0
8582,DB00205,CELL_DRUG,MONO-MAC-6,0
8590,DB00205,CELL_DRUG,NKM-1,0
8593,DB00205,CELL_DRUG,NOMO-1,0
8607,DB00205,CELL_DRUG,P31-FUJ,0
8628,DB00205,CELL_DRUG,THP-1,0
8698,DB00205,CELL_DRUG,OCI-AML3,0
8714,DB00205,CELL_DRUG,ME-1,0
8719,DB00205,CELL_DRUG,OCI-AML5,0
8721,DB00205,CELL_DRUG,OCI-M1,0
8723,DB00205,CELL_DRUG,PL-21,0
8813,DB06195,CELL_DRUG,HL-60,0
8855,DB06195,CELL_DRUG,GDM-1,0
8860,DB06195,CELL_DRUG,HEL,0
8871,DB06195,CELL_DRUG,KASUMI-1,0
8873,DB06195,CELL_DRUG,KG-1,0
8875,DB06195,CELL_DRUG,KMOE-2,0
8878,DB06195,CELL_DRUG,KY821,0
8894,DB06195,CELL_DRUG,ML-2,0
8897,DB06195,CELL_DRUG,MONO-MAC-6,0
8909,DB06195,CELL_DRUG,NKM-1,0
8912,DB06195,CELL_DRUG,NOMO-1,0
8926,DB06195,CELL_DRUG,P31-FUJ,0
8948,DB06195,CELL_DRUG,THP-1,0
8957,DB06195,CELL_DRUG,QIMR-WIL,0
8959,DB06195,CELL_DRUG,CMK,0
8963,DB06195,CELL_DRUG,CESS,0
9033,DB06195,CELL_DRUG,OCI-AML3,0
9051,DB06195,CELL_DRUG,ME-1,0
9056,DB06195,CELL_DRUG,OCI-AML5,0
9058,DB06195,CELL_DRUG,OCI-M1,0
9086,DB01259,CELL_DRUG,QIMR-WIL,0
9097,DB01259,CELL_DRUG,PL-21,0
9172,DB00773,CELL_DRUG,KY821,0
9193,DB00773,CELL_DRUG,P31-FUJ,0
9211,DB00773,CELL_DRUG,THP-1,0
9299,DB00773,CELL_DRUG,ME-1,0
9590,DB00544,CELL_DRUG,PL-21,0
9641,DB06075,CELL_DRUG,THP-1,0
9642,DB06075,CELL_DRUG,QIMR-WIL,0
9733,DB00307,CELL_DRUG,CTV-1,0
9847,DB00307,CELL_DRUG,GDM-1,0
9861,DB00307,CELL_DRUG,HEL,0
9883,DB00307,CELL_DRUG,KG-1,0
9884,DB00307,CELL_DRUG,KMOE-2,0
9893,DB00307,CELL_DRUG,KY821,0
9929,DB00307,CELL_DRUG,NOMO-1,0
9955,DB00307,CELL_DRUG,P31-FUJ,0
9997,DB00307,CELL_DRUG,THP-1,0
10157,DB00307,CELL_DRUG,OCI-AML3,0
10224,DB00307,CELL_DRUG,ME-1,0
10229,DB00307,CELL_DRUG,OCI-M1,0
10294,DB00290,CELL_DRUG,HL-60,0
10334,DB00290,CELL_DRUG,KMOE-2,0
10341,DB00290,CELL_DRUG,KY821,0
10370,DB00290,CELL_DRUG,P31-FUJ,0
10383,DB00290,CELL_DRUG,THP-1,0
10468,DB00290,CELL_DRUG,OCI-AML3,0
10502,DB00290,CELL_DRUG,OCI-M1,0
10619,DB00914,CELL_DRUG,CTV-1,0
10673,DB00914,CELL_DRUG,HL-60,0
10775,DB00914,CELL_DRUG,GDM-1,0
10792,DB00914,CELL_DRUG,HEL,0
10825,DB00914,CELL_DRUG,KG-1,0
10827,DB00914,CELL_DRUG,KMOE-2,0
10839,DB00914,CELL_DRUG,KY821,0
10880,DB00914,CELL_DRUG,ML-2,0
10886,DB00914,CELL_DRUG,MONO-MAC-6,0
10900,DB00914,CELL_DRUG,NKM-1,0
10903,DB00914,CELL_DRUG,NOMO-1,0
10931,DB00914,CELL_DRUG,P31-FUJ,0
10955,DB00914,CELL_DRUG,SIG-M5,0
10997,DB00914,CELL_DRUG,THP-1,0
11017,DB00914,CELL_DRUG,QIMR-WIL,0
11022,DB00914,CELL_DRUG,CMK,0
11027,DB00914,CELL_DRUG,CESS,0
11082,DB00914,CELL_DRUG,OCI-AML2,0
11248,DB00914,CELL_DRUG,OCI-AML3,0
11347,DB00914,CELL_DRUG,ME-1,0
11348,DB00914,CELL_DRUG,MOLM-13,0
11353,DB00914,CELL_DRUG,OCI-AML5,0
11355,DB00914,CELL_DRUG,OCI-M1,0
11357,DB00914,CELL_DRUG,PL-21,0
11512,DB06589,CELL_DRUG,HL-60,0
11585,DB06589,CELL_DRUG,HEL,0
11605,DB06589,CELL_DRUG,KMOE-2,0
11611,DB06589,CELL_DRUG,KY821,0
11635,DB06589,CELL_DRUG,ML-2,0
11645,DB06589,CELL_DRUG,NOMO-1,0
11662,DB06589,CELL_DRUG,P31-FUJ,0
11673,DB06589,CELL_DRUG,SIG-M5,0
11695,DB06589,CELL_DRUG,THP-1,0
11713,DB06589,CELL_DRUG,CMK,0
11716,DB06589,CELL_DRUG,CESS,0
11841,DB06589,CELL_DRUG,OCI-AML3,0
11897,DB06589,CELL_DRUG,ME-1,0
11901,DB06589,CELL_DRUG,OCI-AML5,0
11902,DB06589,CELL_DRUG,OCI-M1,0
11903,DB06589,CELL_DRUG,PL-21,0
11970,DB04960,CELL_DRUG,KY821,0
11981,DB04960,CELL_DRUG,NOMO-1,0
11994,DB04960,CELL_DRUG,P31-FUJ,0
12005,DB04960,CELL_DRUG,THP-1,0
12147,DB08877,CELL_DRUG,THP-1,0
12148,DB08877,CELL_DRUG,QIMR-WIL,0
12329,DB08142,CELL_DRUG,ME-1,0
12458,DB04769,CELL_DRUG,CTV-1,0
12558,DB04769,CELL_DRUG,KY821,0
12600,DB04769,CELL_DRUG,P31-FUJ,0
12975,DB06486,CELL_DRUG,HL-60,0
13046,DB06486,CELL_DRUG,KG-1,0
13286,DB06486,CELL_DRUG,ME-1,0
13529,DB09054,CELL_DRUG,CTV-1,0
13571,DB09054,CELL_DRUG,HL-60,0
13661,DB09054,CELL_DRUG,HEL,0
13687,DB09054,CELL_DRUG,KG-1,0
13689,DB09054,CELL_DRUG,KMOE-2,0
13697,DB09054,CELL_DRUG,KY821,0
13764,DB09054,CELL_DRUG,P31-FUJ,0
13811,DB09054,CELL_DRUG,THP-1,0
13868,DB09054,CELL_DRUG,OCI-AML2,0
14061,DB09054,CELL_DRUG,ME-1,0
14173,DB08875,CELL_DRUG,HL-60,0
14247,DB08875,CELL_DRUG,KY821,0
14281,DB08875,CELL_DRUG,P31-FUJ,0
14459,DB08875,CELL_DRUG,ME-1,0
14692,DB07794,CELL_DRUG,CTV-1,0
14744,DB07794,CELL_DRUG,HL-60,0
14864,DB07794,CELL_DRUG,HEL,0
14898,DB07794,CELL_DRUG,KG-1,0
14900,DB07794,CELL_DRUG,KMOE-2,0
14912,DB07794,CELL_DRUG,KY821,0
14952,DB07794,CELL_DRUG,ML-2,0
14958,DB07794,CELL_DRUG,MONO-MAC-6,0
14971,DB07794,CELL_DRUG,NKM-1,0
14974,DB07794,CELL_DRUG,NOMO-1,0
15003,DB07794,CELL_DRUG,P31-FUJ,0
15068,DB07794,CELL_DRUG,THP-1,0
15089,DB07794,CELL_DRUG,QIMR-WIL,0
15098,DB07794,CELL_DRUG,CESS,0
15319,DB07794,CELL_DRUG,OCI-AML3,0
15416,DB07794,CELL_DRUG,ME-1,0
15420,DB07794,CELL_DRUG,OCI-AML5,0
15421,DB07794,CELL_DRUG,OCI-M1,0
15423,DB07794,CELL_DRUG,PL-21,0
15743,DB11363,CELL_DRUG,CTV-1,0
15793,DB11363,CELL_DRUG,HL-60,0
15935,DB11363,CELL_DRUG,KY821,0
15969,DB11363,CELL_DRUG,MONO-MAC-6,0
15981,DB11363,CELL_DRUG,NOMO-1,0
16004,DB11363,CELL_DRUG,P31-FUJ,0
16070,DB11363,CELL_DRUG,QIMR-WIL,0
16078,DB11363,CELL_DRUG,CESS,0
16125,DB11363,CELL_DRUG,OCI-AML2,0
16360,DB11363,CELL_DRUG,ME-1,0
16363,DB11363,CELL_DRUG,PL-21,0
16738,DB12742,CELL_DRUG,CTV-1,0
16853,DB12742,CELL_DRUG,GDM-1,0
16891,DB12742,CELL_DRUG,KMOE-2,0
16939,DB12742,CELL_DRUG,NKM-1,0
16942,DB12742,CELL_DRUG,NOMO-1,0
17031,DB12742,CELL_DRUG,CMK,0
17282,DB12742,CELL_DRUG,ME-1,0
17284,DB12742,CELL_DRUG,PL-21,0
17611,DB05913,CELL_DRUG,KY821,0
17650,DB05913,CELL_DRUG,MONO-MAC-6,0
17662,DB05913,CELL_DRUG,NOMO-1,0
18054,DB05913,CELL_DRUG,ME-1,0
18057,DB05913,CELL_DRUG,OCI-M1,0
18058,DB05913,CELL_DRUG,PL-21,0
18501,DB07080,CELL_DRUG,CTV-1,0
18552,DB07080,CELL_DRUG,HL-60,0
18694,DB07080,CELL_DRUG,KASUMI-1,0
18695,DB07080,CELL_DRUG,KG-1,0
18707,DB07080,CELL_DRUG,KY821,0
18860,DB07080,CELL_DRUG,QIMR-WIL,0
19074,DB07080,CELL_DRUG,OCI-AML3,0
19165,DB07080,CELL_DRUG,ME-1,0
19169,DB07080,CELL_DRUG,PL-21,0
19327,DB13978,CELL_DRUG,CTV-1,0
19382,DB13978,CELL_DRUG,HL-60,0
19486,DB13978,CELL_DRUG,GDM-1,0
19503,DB13978,CELL_DRUG,HEL,0
19537,DB13978,CELL_DRUG,KG-1,0
19539,DB13978,CELL_DRUG,KMOE-2,0
19551,DB13978,CELL_DRUG,KY821,0
19592,DB13978,CELL_DRUG,ML-2,0
19598,DB13978,CELL_DRUG,MONO-MAC-6,0
19612,DB13978,CELL_DRUG,NKM-1,0
19615,DB13978,CELL_DRUG,NOMO-1,0
19644,DB13978,CELL_DRUG,P31-FUJ,0
19667,DB13978,CELL_DRUG,SIG-M5,0
19709,DB13978,CELL_DRUG,THP-1,0
19730,DB13978,CELL_DRUG,QIMR-WIL,0
19735,DB13978,CELL_DRUG,CMK,0
19740,DB13978,CELL_DRUG,CESS,0
19795,DB13978,CELL_DRUG,OCI-AML2,0
19963,DB13978,CELL_DRUG,OCI-AML3,0
